test_loss,test_regret_full,subepoch,validation_loss,validation_regret_full,Runtime,time,training_relaxation,validation_relaxation,reset,presolve,warmstart,hyperparams
5235.42529296875,14239.519095572876,1404,4726.0986328125,18738.722692279727,5.143921613693237,159.25095653533938,True,True,True,True,False,{'lr': 1e-05}
5227.3466796875,14239.519095572876,1454,4716.7275390625,18738.722692279727,5.29436182975769,164.35503411293033,True,True,True,True,False,{'lr': 1e-05}
5219.44482421875,15110.773271979995,1504,4711.11083984375,18492.056900505908,5.445979595184326,169.50238609313962,True,True,True,True,False,{'lr': 1e-05}
5216.43359375,15110.773271979995,1554,4699.8115234375,18492.056900505908,5.616393804550171,174.52802419662476,True,True,True,True,False,{'lr': 1e-05}
5231.61767578125,14239.519095572876,1604,4706.9072265625,18738.722692279727,5.753729581832887,179.5827567577362,True,True,True,True,False,{'lr': 1e-05}
5233.865234375,14239.519095572876,1654,4712.5185546875,18738.722692279727,5.927261352539063,185.05238437652588,True,True,True,True,False,{'lr': 1e-05}
5233.2880859375,14244.603880195413,1706,4720.36279296875,18738.722692279727,6.06696343421936,190.2709589004517,True,True,True,True,False,{'lr': 1e-05}
5228.9013671875,14703.3065583515,1756,4708.85009765625,18738.722692279727,6.201529502868652,195.87173986434937,True,True,True,True,False,{'lr': 1e-05}
5216.36962890625,14703.3065583515,1806,4702.548828125,18492.056900505908,6.3451807498931885,201.11262845993042,True,True,True,True,False,{'lr': 1e-05}
5210.12841796875,15110.773271979995,1856,4672.42822265625,18492.056900505908,6.500672817230225,206.8067433834076,True,True,True,True,False,{'lr': 1e-05}
5196.3046875,15110.773271979995,1906,4643.7490234375,18492.056900505908,6.658613681793213,212.3158142566681,True,True,True,True,False,{'lr': 1e-05}
5212.47021484375,15110.773271979995,1956,4686.10009765625,18492.056900505908,6.80254602432251,217.69879531860352,True,True,True,True,False,{'lr': 1e-05}
5217.5703125,15110.773271979995,2006,4693.13427734375,18492.056900505908,6.9558162689208975,223.0680432319641,True,True,True,True,False,{'lr': 1e-05}
5217.744140625,15110.773271979995,2056,4683.0341796875,18738.722692279727,7.1024014949798575,228.35132694244385,True,True,True,True,False,{'lr': 1e-05}
5222.27783203125,15110.773271979995,2106,4694.78271484375,18738.722692279727,7.273696422576903,234.5227816104889,True,True,True,True,False,{'lr': 1e-05}
5223.1650390625,15110.773271979995,2156,4684.52197265625,18738.722692279727,7.416433572769165,239.47993779182437,True,True,True,True,False,{'lr': 1e-05}
5223.67236328125,15110.773271979995,2206,4692.4541015625,18738.722692279727,7.568064212799072,245.7044906616211,True,True,True,True,False,{'lr': 1e-05}
5209.95703125,15610.25940336194,2258,4665.666015625,18738.722692279727,7.727867364883423,251.04776859283447,True,True,True,True,False,{'lr': 1e-05}
5199.525390625,15610.25940336194,2308,4661.08056640625,18492.056900505908,7.878554344177246,256.43817830085754,True,True,True,True,False,{'lr': 1e-05}
5204.9111328125,15610.25940336194,2358,4680.1533203125,18492.056900505908,8.011927843093872,261.38057947158813,True,True,True,True,False,{'lr': 1e-05}
5204.42578125,15610.25940336194,2408,4681.17431640625,18492.056900505908,8.167327880859375,266.7554850578308,True,True,True,True,False,{'lr': 1e-05}
5200.14892578125,15610.25940336194,2458,4653.208984375,18492.056900505908,8.328354597091675,272.40780782699585,True,True,True,True,False,{'lr': 1e-05}
5202.49755859375,15110.773271979995,2508,4651.34765625,18738.722692279727,8.509913921356201,277.79964184761053,True,True,True,True,False,{'lr': 1e-05}
5204.08056640625,15610.25940336194,2558,4664.60986328125,18492.056900505908,8.648124694824219,283.14778518676763,True,True,True,True,False,{'lr': 1e-05}
5195.48193359375,15610.25940336194,2608,4654.9833984375,18492.056900505908,8.790639877319336,289.21719336509705,True,True,True,True,False,{'lr': 1e-05}
5203.69970703125,15610.25940336194,2658,4643.40673828125,18738.722692279727,8.95450210571289,294.69489884376526,True,True,True,True,False,{'lr': 1e-05}
5212.7197265625,15610.25940336194,2708,4662.84716796875,18738.722692279727,9.113710165023805,299.80272865295416,True,True,True,True,False,{'lr': 1e-05}
5214.0556640625,15610.25940336194,2758,4673.5927734375,18738.722692279727,9.261305570602415,305.2679476737976,True,True,True,True,False,{'lr': 1e-05}
5211.22900390625,15610.25940336194,2810,4657.04443359375,18738.722692279727,9.439030408859251,310.92031645774836,True,True,True,True,False,{'lr': 1e-05}
5205.0322265625,15610.25940336194,2860,4659.35693359375,18492.056900505908,9.629217386245726,316.7360544204712,True,True,True,True,False,{'lr': 1e-05}
5206.3193359375,15610.25940336194,2910,4678.77587890625,18492.056900505908,9.78869652748108,321.99912667274475,True,True,True,True,False,{'lr': 1e-05}
5204.0546875,15610.25940336194,2960,4662.77783203125,18492.056900505908,9.949648618698118,327.17455458641047,True,True,True,True,False,{'lr': 1e-05}
5186.24560546875,15610.25940336194,3010,4619.54541015625,18492.056900505908,10.10301923751831,332.51428794860834,True,True,True,True,False,{'lr': 1e-05}
5197.544921875,15110.773271979995,3060,4640.44873046875,18738.722692279727,10.264175415039062,338.0233459472656,True,True,True,True,False,{'lr': 1e-05}
5185.2900390625,15610.25940336194,3110,4624.99951171875,18492.056900505908,10.416125535964968,343.2997455596924,True,True,True,True,False,{'lr': 1e-05}
5196.44970703125,15110.773271979995,3160,4633.96875,18492.056900505908,10.557524681091307,348.6214859485626,True,True,True,True,False,{'lr': 1e-05}
5201.99072265625,15983.12341897888,3210,4653.19482421875,18492.056900505908,10.719804286956787,354.17492508888245,True,True,True,True,False,{'lr': 1e-05}
5211.64111328125,15763.359154939883,3260,4673.64892578125,18492.056900505908,10.902418851852417,359.9580280780792,True,True,True,True,False,{'lr': 1e-05}
5215.6376953125,15110.773271979995,3310,4671.62646484375,18738.722692279727,11.065311431884766,365.5333561897278,True,True,True,True,False,{'lr': 1e-05}
5216.59423828125,15110.773271979995,3362,4678.20703125,18738.722692279727,11.217835426330566,371.031106710434,True,True,True,True,False,{'lr': 1e-05}
5214.0517578125,15110.773271979995,3412,4668.95166015625,18738.722692279727,11.35545039176941,376.0538718700409,True,True,True,True,False,{'lr': 1e-05}
5212.32080078125,15983.12341897888,3462,4677.65234375,18492.056900505908,11.530439138412476,381.533278465271,True,True,True,True,False,{'lr': 1e-05}
5196.75048828125,15983.12341897888,3512,4651.2705078125,18492.056900505908,11.684264898300171,386.8943767547608,True,True,True,True,False,{'lr': 1e-05}
5200.0791015625,15983.12341897888,3562,4658.32666015625,18492.056900505908,11.842911005020142,392.1137201786041,True,True,True,True,False,{'lr': 1e-05}
5203.90380859375,15983.12341897888,3612,4672.62890625,18492.056900505908,11.976946592330933,397.59343075752264,True,True,True,True,False,{'lr': 1e-05}
5206.56005859375,15763.359154939883,3662,4672.251953125,18492.056900505908,12.111610174179075,402.8719608783722,True,True,True,True,False,{'lr': 1e-05}
5221.67333984375,15983.12341897888,3712,4685.74755859375,18492.056900505908,12.272321939468384,408.2874357700348,True,True,True,True,False,{'lr': 1e-05}
5222.51806640625,15110.773271979995,3762,4678.07763671875,18738.722692279727,12.424092054367065,413.6398477554321,True,True,True,True,False,{'lr': 1e-05}
5213.8779296875,15110.773271979995,3812,4659.4169921875,18738.722692279727,12.58913278579712,418.8793261051178,True,True,True,True,False,{'lr': 1e-05}
5215.0654296875,15110.773271979995,3862,4658.498046875,18738.722692279727,12.789432048797607,424.31873488426214,True,True,True,True,False,{'lr': 1e-05}
5216.3310546875,15110.773271979995,3914,4663.814453125,20400.875174169658,12.96861720085144,429.6837272644043,True,True,True,True,False,{'lr': 1e-05}
5211.1640625,15110.773271979995,3964,4653.64208984375,20400.875174169658,13.111204147338867,435.0240707397461,True,True,True,True,False,{'lr': 1e-05}
5220.546875,15110.773271979995,4014,4667.03759765625,20400.875174169658,13.271079778671265,440.3319661617279,True,True,True,True,False,{'lr': 1e-05}
5215.138671875,15110.773271979995,4064,4666.6640625,20400.875174169658,13.41400146484375,445.51662945747375,True,True,True,True,False,{'lr': 1e-05}
5215.57080078125,15110.773271979995,4114,4684.5693359375,18738.722692279727,13.565727472305298,450.6600122451782,True,True,True,True,False,{'lr': 1e-05}
5223.974609375,15110.773271979995,4164,4691.24560546875,18738.722692279727,13.72738003730774,455.4888739585877,True,True,True,True,False,{'lr': 1e-05}
5224.47265625,15110.773271979995,4214,4684.1875,18738.722692279727,13.86102056503296,461.358850479126,True,True,True,True,False,{'lr': 1e-05}
5208.27294921875,15763.359154939883,4264,4653.24365234375,18738.722692279727,14.010092973709106,467.11211013793945,True,True,True,True,False,{'lr': 1e-05}
5224.19970703125,15763.359154939883,4314,4688.53564453125,18738.722692279727,14.18407654762268,472.9278292655945,True,True,True,True,False,{'lr': 1e-05}
5218.755859375,15763.359154939883,4364,4679.12451171875,18738.722692279727,14.328871488571167,478.9514176845551,True,True,True,True,False,{'lr': 1e-05}
5206.00048828125,15763.359154939883,4414,4656.06640625,18492.056900505908,14.484339475631714,484.0423014163971,True,True,True,True,False,{'lr': 1e-05}
5193.29345703125,15983.12341897888,4466,4630.697265625,18492.056900505908,14.659559965133667,489.575954914093,True,True,True,True,False,{'lr': 1e-05}
5202.3779296875,15763.359154939883,4516,4646.0263671875,18492.056900505908,14.799411296844482,494.9493284225464,True,True,True,True,False,{'lr': 1e-05}
5212.8828125,15983.12341897888,4566,4670.876953125,18492.056900505908,14.946528196334839,500.5761570930481,True,True,True,True,False,{'lr': 1e-05}
5199.65576171875,15983.12341897888,4616,4659.76806640625,18492.056900505908,15.089736938476562,505.9834098815918,True,True,True,True,False,{'lr': 1e-05}
5206.70703125,15983.12341897888,4666,4672.42529296875,18492.056900505908,15.229459524154663,510.95794677734375,True,True,True,True,False,{'lr': 1e-05}
5210.72021484375,15110.773271979995,4716,4670.5927734375,18738.722692279727,15.389362096786499,516.3182051181793,True,True,True,True,False,{'lr': 1e-05}
5204.36669921875,15763.359154939883,4766,4659.0146484375,18492.056900505908,15.52574586868286,521.8342323303224,True,True,True,True,False,{'lr': 1e-05}
5198.37353515625,15983.12341897888,4816,4658.1357421875,18492.056900505908,15.67716646194458,527.3372049331665,True,True,True,True,False,{'lr': 1e-05}
5193.61865234375,15763.359154939883,4866,4632.994140625,18492.056900505908,15.854755878448485,532.9723188877107,True,True,True,True,False,{'lr': 1e-05}
5206.20263671875,15110.773271979995,4916,4647.82568359375,18738.722692279727,15.996673583984375,538.3277792930603,True,True,True,True,False,{'lr': 1e-05}
5214.314453125,15110.773271979995,4966,4658.72607421875,18738.722692279727,16.153440952301025,543.6036441326141,True,True,True,True,False,{'lr': 1e-05}
5210.501953125,15110.773271979995,5018,4644.3251953125,18738.722692279727,16.309958457946774,548.8758547306062,True,True,True,True,False,{'lr': 1e-05}
5207.2509765625,15110.773271979995,5068,4642.36474609375,18738.722692279727,16.47065806388855,554.3188226222992,True,True,True,True,False,{'lr': 1e-05}
5200.17529296875,15763.359154939883,5118,4646.9248046875,18492.056900505908,16.624461650848392,560.4788961410521,True,True,True,True,False,{'lr': 1e-05}
5204.63427734375,15763.359154939883,5168,4651.439453125,18738.722692279727,16.790867567062378,565.2871737480164,True,True,True,True,False,{'lr': 1e-05}
5205.3984375,15763.359154939883,5218,4638.00634765625,18738.722692279727,16.979124784469604,571.2917490005492,True,True,True,True,False,{'lr': 1e-05}
5222.11376953125,15110.773271979995,5268,4665.61376953125,18738.722692279727,17.14084506034851,576.6873445510863,True,True,True,True,False,{'lr': 1e-05}
5224.189453125,15763.359154939883,5318,4675.62939453125,18738.722692279727,17.303045988082886,581.8967788219453,True,True,True,True,False,{'lr': 1e-05}
5218.1396484375,15110.773271979995,5368,4659.04052734375,18738.722692279727,17.470921516418453,587.2993288040161,True,True,True,True,False,{'lr': 1e-05}
5201.72119140625,15110.773271979995,5418,4625.13623046875,18738.722692279727,17.608137845993042,592.4708001613618,True,True,True,True,False,{'lr': 1e-05}
5198.9462890625,15763.359154939883,5468,4637.39404296875,18738.722692279727,17.768310070037845,597.9667603969574,True,True,True,True,False,{'lr': 1e-05}
5212.85595703125,15763.359154939883,5518,4671.68359375,18738.722692279727,17.916909217834473,603.2838044166565,True,True,True,True,False,{'lr': 1e-05}
5281.3125,15110.773271979995,50,4387.90234375,20178.662003602836,0.3253927230834961,10.719511985778807,True,True,True,True,False,{'lr': 1e-05}
5273.52783203125,13590.682124223791,100,4520.89794921875,20178.662003602836,0.5353384017944336,16.55653214454651,True,True,True,True,False,{'lr': 1e-05}
5257.3818359375,14244.603880195413,150,4602.0576171875,19221.309938697726,0.7384841442108154,22.287984132766727,True,True,True,True,False,{'lr': 1e-05}
5332.970703125,13788.398153305054,200,4778.02001953125,19180.558456792845,0.9442780017852784,27.83111953735352,True,True,True,True,False,{'lr': 1e-05}
5328.900390625,13788.398153305054,250,4803.9111328125,19180.558456792845,1.1547868251800537,33.45854425430298,True,True,True,True,False,{'lr': 1e-05}
5364.5751953125,13788.398153305054,300,4893.17919921875,19180.558456792845,1.353086233139038,39.09843015670776,True,True,True,True,False,{'lr': 1e-05}
5368.80322265625,13788.398153305054,350,4910.89306640625,19180.558456792845,1.5634219646453855,44.7868058681488,True,True,True,True,False,{'lr': 1e-05}
5395.9306640625,13590.682124223791,400,4933.29052734375,18215.74335305218,1.758331060409546,50.50279474258423,True,True,True,True,False,{'lr': 1e-05}
5403.57177734375,13590.682124223791,450,4960.05419921875,18215.74335305218,1.9609696865081787,56.17874121665954,True,True,True,True,False,{'lr': 1e-05}
5396.939453125,13590.682124223791,500,4957.744140625,18215.74335305218,2.176461935043335,62.13243460655213,True,True,True,True,False,{'lr': 1e-05}
5396.47607421875,13590.682124223791,550,4958.93212890625,18215.74335305218,2.4043748378753658,67.81934309005736,True,True,True,True,False,{'lr': 1e-05}
5348.916015625,13788.398153305054,602,4897.771484375,18215.74335305218,2.555928945541382,72.63179421424866,True,True,True,True,False,{'lr': 1e-05}
5330.212890625,13788.398153305054,652,4870.50927734375,19180.558456792845,2.7284200191497803,78.13461899757384,True,True,True,True,False,{'lr': 1e-05}
5331.63525390625,13788.398153305054,702,4878.3046875,18215.74335305218,2.864611387252808,83.85100626945496,True,True,True,True,False,{'lr': 1e-05}
5324.56103515625,13788.398153305054,752,4879.01611328125,19180.558456792845,3.0191919803619385,89.39610242843628,True,True,True,True,False,{'lr': 1e-05}
5295.96142578125,13240.186654815916,802,4837.4521484375,19180.558456792845,3.170603036880493,95.05888676643372,True,True,True,True,False,{'lr': 1e-05}
5269.00390625,13590.682124223791,852,4796.85498046875,19221.309938697726,3.3425278663635254,100.30670380592346,True,True,True,True,False,{'lr': 1e-05}
5269.41748046875,13590.682124223791,902,4801.609375,19221.309938697726,3.513798952102661,105.67880344390869,True,True,True,True,False,{'lr': 1e-05}
5257.580078125,14239.519095572876,952,4782.2509765625,19221.309938697726,3.660466909408569,110.91974830627441,True,True,True,True,False,{'lr': 1e-05}
5244.31201171875,14239.519095572876,1002,4761.626953125,18738.722692279727,3.8463075160980233,116.07451486587523,True,True,True,True,False,{'lr': 1e-05}
5239.16064453125,14239.519095572876,1052,4753.06201171875,18738.722692279727,4.012789964675903,121.85792279243469,True,True,True,True,False,{'lr': 1e-05}
5229.18408203125,15110.773271979995,1102,4744.69580078125,18738.722692279727,4.179875612258911,127.2868149280548,True,True,True,True,False,{'lr': 1e-05}
5232.2041015625,15110.773271979995,1154,4740.361328125,18738.722692279727,4.347409725189209,132.67142271995544,True,True,True,True,False,{'lr': 1e-05}
5224.0048828125,15110.773271979995,1204,4720.564453125,18738.722692279727,4.4823317527771,138.05169415473938,True,True,True,True,False,{'lr': 1e-05}
5207.15185546875,15610.25940336194,1254,4697.59912109375,18738.722692279727,4.626984596252441,144.21480274200442,True,True,True,True,False,{'lr': 1e-05}
5209.02734375,15610.25940336194,1304,4702.50439453125,18738.722692279727,4.810835123062134,149.543062210083,True,True,True,True,False,{'lr': 1e-05}
5198.0517578125,15110.773271979995,1354,4672.10888671875,18738.722692279727,4.980746984481812,154.94691252708438,True,True,True,True,False,{'lr': 1e-05}
5199.98828125,15110.773271979995,1404,4677.775390625,18738.722692279727,5.132548570632935,160.1717565059662,True,True,True,True,False,{'lr': 1e-05}
5192.3828125,15110.773271979995,1454,4668.974609375,18738.722692279727,5.298695087432861,165.48311066627502,True,True,True,True,False,{'lr': 1e-05}
5182.40380859375,15763.359154939883,1504,4648.38818359375,18492.056900505908,5.450321435928345,170.8823857307434,True,True,True,True,False,{'lr': 1e-05}
5187.57373046875,15763.359154939883,1554,4648.21484375,18492.056900505908,5.599562406539917,175.98754119873047,True,True,True,True,False,{'lr': 1e-05}
5186.3056640625,15110.773271979995,1604,4636.5048828125,18738.722692279727,5.7420384883880615,180.8804852962494,True,True,True,True,False,{'lr': 1e-05}
5183.99462890625,15110.773271979995,1654,4642.30078125,18492.056900505908,5.963449239730835,186.31876516342163,True,True,True,True,False,{'lr': 1e-05}
5197.35693359375,15110.773271979995,1706,4664.552734375,18738.722692279727,6.14557695388794,192.56850934028625,True,True,True,True,False,{'lr': 1e-05}
5191.1650390625,15110.773271979995,1756,4650.51123046875,18738.722692279727,6.283000946044923,198.2203209400177,True,True,True,True,False,{'lr': 1e-05}
5177.177734375,15763.359154939883,1806,4629.63671875,18492.056900505908,6.449183702468872,203.34376287460327,True,True,True,True,False,{'lr': 1e-05}
5183.9990234375,15763.359154939883,1856,4641.572265625,18492.056900505908,6.5925347805023184,208.4977788925171,True,True,True,True,False,{'lr': 1e-05}
5179.50634765625,15763.359154939883,1906,4622.71435546875,18492.056900505908,6.7355663776397705,213.64768362045288,True,True,True,True,False,{'lr': 1e-05}
5177.6484375,15763.359154939883,1956,4626.4951171875,18492.056900505908,6.881386041641235,219.1519408226013,True,True,True,True,False,{'lr': 1e-05}
5190.5673828125,15763.359154939883,2006,4661.70947265625,18492.056900505908,7.068352460861206,224.37002730369568,True,True,True,True,False,{'lr': 1e-05}
5177.92578125,15763.359154939883,2056,4634.78369140625,18492.056900505908,7.212582111358643,229.32675862312317,True,True,True,True,False,{'lr': 1e-05}
5171.04052734375,15763.359154939883,2106,4600.73046875,18738.722692279727,7.375993251800537,234.57670402526853,True,True,True,True,False,{'lr': 1e-05}
5176.2783203125,15763.359154939883,2156,4613.12646484375,18738.722692279727,7.563239336013794,240.0740783214569,True,True,True,True,False,{'lr': 1e-05}
5163.30517578125,15983.12341897888,2206,4582.8408203125,18492.056900505908,7.720262050628662,245.2606406211853,True,True,True,True,False,{'lr': 1e-05}
5146.3046875,17849.296008967794,2258,4561.7158203125,18492.056900505908,7.856947660446168,250.40279245376587,True,True,True,True,False,{'lr': 1e-05}
5144.43212890625,17849.296008967794,2308,4555.89453125,18492.056900505908,7.998077869415282,255.5631799697876,True,True,True,True,False,{'lr': 1e-05}
5147.8193359375,17849.296008967794,2358,4550.91748046875,18492.056900505908,8.192923307418821,260.7908651828766,True,True,True,True,False,{'lr': 1e-05}
5148.677734375,17849.296008967794,2408,4557.703125,18492.056900505908,8.353244066238402,265.8907516002655,True,True,True,True,False,{'lr': 1e-05}
5157.33642578125,17849.296008967794,2458,4575.38818359375,18492.056900505908,8.511591672897339,271.09289336204534,True,True,True,True,False,{'lr': 1e-05}
5177.47705078125,17496.01338884351,2508,4607.00244140625,18753.700208063117,8.653724193572996,276.21940302848816,True,True,True,True,False,{'lr': 1e-05}
5170.55078125,17496.01338884351,2558,4600.23388671875,18492.056900505908,8.802082777023314,281.37691831588745,True,True,True,True,False,{'lr': 1e-05}
5168.6708984375,17496.01338884351,2608,4603.5068359375,18492.056900505908,8.944251775741579,286.5384902954102,True,True,True,True,False,{'lr': 1e-05}
5175.001953125,17496.01338884351,2658,4610.0263671875,20400.875174169658,9.104285001754759,292.3720397949219,True,True,True,True,False,{'lr': 1e-05}
5168.576171875,15983.12341897888,2708,4587.8203125,20973.099710526643,9.239934206008913,297.37574625015264,True,True,True,True,False,{'lr': 1e-05}
5164.67578125,15983.12341897888,2758,4580.298828125,20400.875174169658,9.392874479293825,303.53296208381647,True,True,True,True,False,{'lr': 1e-05}
5154.49560546875,17496.01338884351,2810,4568.54248046875,16078.225292639807,9.53076148033142,308.92706441879267,True,True,True,True,False,{'lr': 1e-05}
5145.69384765625,17849.296008967794,2860,4567.50439453125,16078.225292639807,9.673948287963867,314.1087100505829,True,True,True,True,False,{'lr': 1e-05}
5149.08740234375,17849.296008967794,2910,4565.07275390625,16078.225292639807,9.809593200683594,319.36251187324524,True,True,True,True,False,{'lr': 1e-05}
5151.05419921875,17496.01338884351,2960,4563.36279296875,17805.581877641613,9.971984148025511,324.4587984085083,True,True,True,True,False,{'lr': 1e-05}
5146.8017578125,17496.01338884351,3010,4575.5341796875,17154.00166606414,10.11596155166626,330.0494599342346,True,True,True,True,False,{'lr': 1e-05}
5142.03955078125,17496.01338884351,3060,4564.431640625,17154.00166606414,10.271596908569336,335.4372549057007,True,True,True,True,False,{'lr': 1e-05}
5141.908203125,17496.01338884351,3110,4548.3515625,18881.358251065947,10.43999433517456,340.6438837051392,True,True,True,True,False,{'lr': 1e-05}
5127.57275390625,17496.01338884351,3160,4505.1689453125,18881.358251065947,10.586413383483887,345.94469237327576,True,True,True,True,False,{'lr': 1e-05}
5138.1201171875,17496.01338884351,3210,4541.2255859375,17154.00166606414,10.73756194114685,351.3489637374878,True,True,True,True,False,{'lr': 1e-05}
5151.4169921875,17496.01338884351,3260,4544.74169921875,19453.582787422933,10.898919820785522,356.9877769947052,True,True,True,True,False,{'lr': 1e-05}
5157.37646484375,17496.01338884351,3310,4560.97802734375,19453.582787422933,11.053088903427124,362.58064365386963,True,True,True,True,False,{'lr': 1e-05}
5171.24365234375,16258.989408521911,3362,4581.9560546875,19453.582787422933,11.218120098114014,368.0894811153412,True,True,True,True,False,{'lr': 1e-05}
5186.54150390625,16258.989408521911,3412,4603.19091796875,19453.582787422933,11.380558252334595,373.3058514595032,True,True,True,True,False,{'lr': 1e-05}
5180.1630859375,16258.989408521911,3462,4604.29833984375,19453.582787422933,11.551992177963257,379.0056765079498,True,True,True,True,False,{'lr': 1e-05}
5187.1572265625,16258.989408521911,3512,4611.56787109375,19453.582787422933,11.697824954986572,384.7757794857025,True,True,True,True,False,{'lr': 1e-05}
5169.2041015625,17496.01338884351,3562,4590.23095703125,19453.582787422933,11.832510948181152,390.7877280712128,True,True,True,True,False,{'lr': 1e-05}
5176.7744140625,17496.01338884351,3612,4607.64892578125,19453.582787422933,11.984511852264404,396.1509082317352,True,True,True,True,False,{'lr': 1e-05}
5176.45556640625,16258.989408521911,3662,4609.92724609375,19453.582787422933,12.149872064590454,400.95346546173096,True,True,True,True,False,{'lr': 1e-05}
5168.79931640625,17849.296008967794,3712,4608.64453125,19453.582787422933,12.306795597076414,406.10727429389954,True,True,True,True,False,{'lr': 1e-05}
5180.88525390625,17496.01338884351,3762,4624.6669921875,19453.582787422933,12.443318843841553,411.606814622879,True,True,True,True,False,{'lr': 1e-05}
5169.29638671875,17849.296008967794,3812,4594.365234375,19453.582787422933,12.589150190353394,416.90697383880615,True,True,True,True,False,{'lr': 1e-05}
5150.83544921875,17849.296008967794,3862,4537.14990234375,19453.582787422933,12.73544716835022,422.29820108413696,True,True,True,True,False,{'lr': 1e-05}
5146.62841796875,17849.296008967794,3914,4539.88720703125,19453.582787422933,12.895451545715332,427.4873676300049,True,True,True,True,False,{'lr': 1e-05}
5150.73779296875,17849.296008967794,3964,4538.388671875,19453.582787422933,13.075722932815552,433.1341359615326,True,True,True,True,False,{'lr': 1e-05}
5160.583984375,17849.296008967794,4014,4567.12939453125,19453.582787422933,13.22466230392456,438.3880343437195,True,True,True,True,False,{'lr': 1e-05}
5151.32666015625,17849.296008967794,4064,4555.412109375,19453.582787422933,13.382700204849243,444.03889870643616,True,True,True,True,False,{'lr': 1e-05}
