validation_regret,validation_mse,validation_loss,test_regret,test_mse,test_loss,subepoch,Runtime,time,hyperparams,validation_relax
,,,19672.9808499999,3340.64467472162,1384.81176757813,1655,7.63912677764893,5900.81933879852,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,19672.9808499999,3338.59408769023,1384.81176757813,1657,7.64323782920837,6004.23453378677,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,19672.9808499999,3311.7219914036,1384.81176757813,1707,7.92132949829102,6167.4588572979,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,3260.24316916443,1384.81176757813,1757,8.13676953315735,6338.3918504715,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,3199.09757181309,1384.81176757813,1807,8.38902735710144,6513.5705344677,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,3165.21764191975,1384.81176757813,1857,8.624018907547,6667.08705806732,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,3102.53999626226,1384.81176757813,1907,8.9280686378479,6836.74529600143,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,3060.85626913005,1384.81176757813,1957,9.1816737651825,7009.34765219688,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,3000.0614419134,1384.81176757813,2007,9.40014290809631,7175.99098348618,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,19672.9808499999,2955.82716338147,1384.81176757813,2057,9.63912630081177,7339.70867609978,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,19672.9808499999,2918.67899029336,1384.81176757813,2107,9.88823294639587,7515.82970619202,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,19672.9808499999,2887.6113946387,1384.81176757813,2157,10.1248257160187,7674.17835378647,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,19672.9808499999,2857.00467495265,1384.81176757813,2207,10.4122931957245,7844.19886732101,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,19666.5645499999,2855.34385640969,1384.81176757813,2209,10.4163932800293,7953.88007426262,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,19672.9808499999,2802.56257103663,1384.81176757813,2259,10.6697547435761,8122.91894006729,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,19672.9808499999,2773.61484115005,1384.81176757813,2309,10.8572812080383,8297.35242176056,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,19672.9808499999,2720.06925797815,1384.81176757813,2359,11.0903260707855,8466.8548078537,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,19672.9808499999,2681.09984774488,1384.81176757813,2409,11.3074359893799,8630.02255892754,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,19672.9808499999,2649.41931718568,1384.81176757813,2459,11.5875658988953,8782.77334809303,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,19672.9808499999,2601.05451455161,1384.81176757813,2509,11.8308181762695,8948.44989275932,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,2579.93773195235,1384.81176757813,2559,12.073166847229,9118.24460053444,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,2550.4647551825,1384.81176757813,2609,12.2655346393585,9296.42651963234,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,2532.34587460506,1384.81176757813,2659,12.5267827510834,9458.67980217934,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,2512.17563427184,1384.81176757813,2709,12.801908493042,9624.43857932091,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,2472.69426481707,1384.81176757813,2759,12.9944040775299,9788.24765920639,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,2470.12876389294,1384.81176757813,2761,13.0118179321289,9894.17646288872,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,2432.98271296305,1384.81176757813,2811,13.2265024185181,10057.12413311,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,2378.92998208961,1384.81176757813,2861,13.5457682609558,10230.0865371227,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,21115.0656999999,2330.24474433968,1385.58703613281,2911,13.7765288352966,10404.9914638996,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,21115.0656999999,2307.3149531741,1385.58703613281,2961,13.9689955711365,10579.0567839146,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,21115.0656999999,2294.31883974483,1385.58703613281,3011,14.1955549716949,10750.265235424,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,2269.84771974785,1385.58703613281,3061,14.4435453414917,10917.9444885254,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,2240.52195571035,1384.81176757813,3111,14.6950256824493,11083.9625062943,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,2228.18640764335,1384.81176757813,3161,14.9312016963959,11248.7459969521,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,2213.48689960669,1384.81176757813,3211,15.176274061203,11417.53647995,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,2190.04586749624,1384.81176757813,3261,15.4367957115173,11585.588504076,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,2169.65237896595,1384.81176757813,3311,15.6721901893616,11759.2952675819,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,2169.3863986325,1384.81176757813,3313,15.6763052940369,11867.8107984066,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,2149.42246898958,1384.81176757813,3363,15.9060618877411,12042.0345098972,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,21115.0656999999,2121.54917035523,1385.58703613281,3413,16.1680841445923,12218.0550923347,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,21115.0656999999,2096.32848532359,1385.58703613281,3463,16.4346323013306,12385.1932809353,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,21115.0656999999,2074.68986943004,1385.58703613281,3513,16.6442821025848,12555.2185633183,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,2061.3624891836,1385.58703613281,3563,16.9021623134613,12720.480196476,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,2037.45920817995,1385.58703613281,3613,17.1561026573181,12897.5776994228,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,21115.0656999999,2025.92204407113,1385.58703613281,3663,17.4173367023468,13062.0034754276,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,2002.89847324925,1384.81176757813,3713,17.7018682956696,13229.3384702206,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,1990.36154877177,1384.81176757813,3763,18.0087251663208,13391.6316437721,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,1986.58256287914,1384.81176757813,3813,18.2257421016693,13558.0785706043,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,1980.8897997782,1384.81176757813,3863,18.4393751621246,13724.3668477535,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,1979.13821593016,1384.81176757813,3865,18.4494581222534,13832.5492668152,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,1961.41786181645,1384.81176757813,3915,18.7093653678894,13999.5881240368,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,1948.17756569401,1384.81176757813,3965,18.9680080413818,14121.1723985672,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,1940.42560855914,1384.81176757813,4015,19.2093379497528,14234.3745126724,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,21115.0656999999,1924.15129081439,1385.58703613281,4065,19.4048840999603,14343.9193184376,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,1900.61163050311,1384.81176757813,4115,19.5991685390472,14460.4994418621,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,1889.8916526247,1384.81176757813,4165,19.8564074039459,14572.0189499855,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,1881.36641486034,1384.81176757813,4215,20.0288496017456,14686.4375598431,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,1872.74110910789,1384.81176757813,4265,20.278071641922,14788.7797548771,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,1870.04681820112,1384.81176757813,4315,20.4613664150238,14903.9372899532,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,1876.41890555767,1384.81176757813,4365,20.7126851081848,15118.9776945114,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,1872.18104871824,1384.81176757813,4415,20.9723076820374,15328.0073242188,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,1872.139775744,1384.81176757813,4417,20.9764738082886,15471.763556242,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,1873.70900282111,1384.81176757813,4467,21.3046607971191,15694.1509010792,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,1867.57610362682,1384.81176757813,4517,21.6269526481628,15911.8744983673,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,1861.70549125199,1384.81176757813,4567,21.9628627300262,16133.9015395641,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,19672.9808499999,1864.25168687209,1384.81176757813,4617,22.2292921543121,16357.5689404011,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,19672.9808499999,1857.34932426991,1384.81176757813,4667,22.4777212142944,16577.6069917679,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,1856.37248050538,1384.81176757813,4717,22.837539434433,16792.9367616177,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,1852.89028595641,1384.81176757813,4767,23.0838003158569,17019.6161661148,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,1855.34438896955,1384.81176757813,4817,23.3611197471619,17249.4985105991,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,1855.74978881023,1384.81176757813,4867,23.668445110321,17475.573776722,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,1861.95209209863,1384.81176757813,4917,23.9962198734283,17706.9575748444,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,1861.4203207954,1384.81176757813,4967,24.2731237411499,17933.4702215195,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,1861.99914565577,1384.81176757813,4969,24.2802555561066,18073.8322675228,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,1859.4263427724,1384.81176757813,5019,24.5654830932617,18299.9688866138,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,1874.9215966832,1384.81176757813,5069,24.8347425460815,18522.9229543209,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,1867.58112519797,1384.81176757813,5119,25.0942857265472,18750.8812651634,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,1881.6871165071,1384.81176757813,5169,25.3876700401306,18976.702054739,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,1897.87693066164,1384.81176757813,5219,25.7150905132294,19196.0225791931,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,1902.25673289615,1384.81176757813,5269,25.9946663379669,19407.1960525513,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,1902.27456638015,1384.81176757813,5319,26.239129781723,19623.0887868404,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,1912.87959902226,1384.81176757813,5369,26.4673600196838,19850.4207844734,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,1931.48371886403,1384.81176757813,5419,26.7993528842926,20061.7408127785,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,1945.10926809091,1384.81176757813,5469,27.0922555923462,20276.7105879784,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,1954.86296820278,1384.81176757813,5519,27.3456974029541,20498.9596288204,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7271863666,1954.72753801833,1384.81176757813,5521,27.3502552509308,20633.9706575871,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,1960.24583694999,1384.81176757813,5571,27.5910084247589,20855.0717775822,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,1973.93813741467,1385.58703613281,5621,27.8391146659851,21085.0068502426,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,21115.0656999999,1985.66918334389,1385.58703613281,5671,28.0490984916687,21308.7185838222,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,21115.0656999999,2003.2706381884,1385.58703613281,5721,28.3596670627594,21511.5590512753,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,21115.0656999999,2020.28767263351,1385.58703613281,5771,28.5700054168701,21684.4465174675,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,21115.0656999999,2037.77431072063,1385.58703613281,5821,28.77956199646,21847.7068793774,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,21115.0656999999,2050.49812714925,1385.58703613281,5871,29.0535669326782,22021.3105494976,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,21115.0656999999,2071.83611919589,1385.58703613281,5921,29.2657742500305,22189.7425031662,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,21115.0656999999,2095.42547740804,1385.58703613281,5971,29.5197904109955,22356.252007246,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,21115.0656999999,2120.5710460048,1385.58703613281,6021,29.7044718265533,22518.3942136765,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,2134.39178585658,1384.81176757813,6071,29.9263045787811,22693.234569788,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,2135.11823067027,1384.81176757813,6073,29.9367518424988,22800.5277247429,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,2163.21978416811,1384.81176757813,6123,30.1411321163177,22971.2779154778,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,2194.2146979661,1384.81176757813,6173,30.3755416870117,23143.9454042912,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,2217.72020139253,1384.81176757813,6223,30.6368048191071,23311.2299323082,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,2237.96913448028,1384.81176757813,6273,30.8296844959259,23488.1094534397,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,2260.80140275498,1384.81176757813,6323,31.0805184841156,23649.73843503,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,2281.26479324139,1384.81176757813,6373,31.2993874549866,23831.138522625,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,2294.69992661965,1384.81176757813,6423,31.5066330432892,24005.396071434,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,2322.22267306187,1384.81176757813,6473,31.7602181434631,24178.7692558765,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,2356.27747032102,1384.81176757813,6523,32.034077167511,24340.0805020332,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,2374.10979988741,1384.81176757813,6573,32.3410296440125,24511.9365644455,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,2407.29935512942,1384.81176757813,6623,32.518826007843,24686.6358501911,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,26325.1013,5359.95043321472,1389.32495117188,1,0.002008199691772,220.491442203522,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,21352.2656999999,5285.47553542039,1388.19702148438,51,0.216256856918335,399.314057588577,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,18682.0492,5234.36221392366,1385.04284667969,101,0.471017599105835,579.711181879044,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,18357.3962499999,5165.2992428927,1385.86560058594,151,0.707029581069946,745.939515829086,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,19236.5837999999,5123.63456960355,1385.86572265625,201,1.01050567626953,905.909434556961,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,19236.5837999999,5048.35807766479,1385.58703613281,251,1.16747808456421,1090.86717367172,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,19669.1618499999,4985.18083168324,1385.68017578125,301,1.41005873680115,1267.42780542374,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,19669.1618499999,4910.55887789001,1385.68017578125,351,1.63453316688538,1433.2905087471,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,19236.5837999999,4836.95975792538,1385.68017578125,401,1.86023616790771,1607.32409739494,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,19669.1618499999,4742.54900434897,1385.58703613281,451,2.08947062492371,1773.261687994,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,19666.5645499999,4671.70429356518,1385.58703613281,501,2.30567312240601,1944.76569151878,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,20220.7259,4596.62237612322,1385.58703613281,551,2.54486346244812,2116.41828680038,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,19669.1618499999,4594.11892205311,1385.58703613281,553,2.55335569381714,2223.69400000572,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
,,,21180.33925,4542.54721973108,1384.81176757813,603,2.82218837738037,2394.87148785591,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",TRUE
