validation_loss,validation_regret_full,test_loss,test_regret_full,subepoch,Runtime,time,training_relaxation,validation_relaxation,reset,presolve,warmstart,hyperparams
5034.70556640625,18465.33601696987,5410.1064453125,15150.504515114008,1604,14.593982219696045,416.47061419487,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5036.17041015625,18021.743545961566,5403.00537109375,15089.303536606021,1654,14.994763135910034,428.972904920578,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5020.50439453125,18021.743545961566,5394.9267578125,15150.504515114008,1706,15.388960838317871,441.37383127212524,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5040.43017578125,18021.743545961566,5401.78173828125,15150.504515114008,1756,15.79420518875122,453.56678223609924,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5072.16259765625,18021.743545961566,5413.12646484375,15089.303536606021,1806,16.174281358718872,465.6298053264618,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5056.197265625,18021.743545961566,5410.30029296875,13610.486340866191,1856,16.56247615814209,477.6658844947815,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5028.033203125,18021.743545961566,5391.630859375,13610.486340866191,1906,16.950809955596924,490.1646182537079,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4993.46240234375,18021.743545961566,5380.16259765625,14548.912213382544,1956,17.331782579421997,502.4618237018585,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5039.2021484375,18021.743545961566,5409.11572265625,13610.486340866191,2006,17.730833530426025,514.8379077911377,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5023.22216796875,18021.743545961566,5397.201171875,13610.486340866191,2056,18.13786292076111,527.0919444561005,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5033.65478515625,18021.743545961566,5406.94482421875,13610.486340866191,2106,18.524580717086792,539.3898363113403,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5041.91552734375,18021.743545961566,5406.384765625,13610.486340866191,2156,18.89642024040222,551.5971307754517,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5034.30908203125,18021.743545961566,5399.11474609375,13853.3651551425,2206,19.28658151626587,563.992739200592,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5031.23486328125,18021.743545961566,5386.3837890625,15089.303536606021,2258,19.675218105316162,576.4185826778412,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5062.8896484375,18021.743545961566,5405.9033203125,15089.303536606021,2308,20.04874610900879,588.9612491130829,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5025.728515625,18021.743545961566,5394.25830078125,13853.3651551425,2358,20.459235191345215,601.4180719852448,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5050.6708984375,18021.743545961566,5407.07275390625,13853.3651551425,2408,20.85405731201172,614.1032910346985,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5048.732421875,18021.743545961566,5409.6875,15150.504515114008,2458,21.243119716644287,626.2872340679169,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5081.78955078125,17777.11438282032,5438.76806640625,14548.912213382544,2508,21.639297246932983,638.640355348587,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5057.7314453125,18021.743545961566,5415.53515625,13853.3651551425,2558,22.025022268295288,650.9299759864807,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5036.37255859375,18021.743545961566,5404.9892578125,13610.486340866191,2608,22.41920495033264,663.0353133678436,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5024.5458984375,18021.743545961566,5392.78271484375,13853.3651551425,2658,22.813775300979614,675.2383811473846,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5037.1982421875,18021.743545961566,5407.97705078125,14548.912213382544,2708,23.209505081176758,687.7987976074219,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5021.7822265625,18021.743545961566,5399.26611328125,14548.912213382544,2758,23.60454249382019,699.9505698680878,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5003.8779296875,16656.229308500537,5396.03173828125,14548.912213382544,2810,23.986435174942017,712.6592979431152,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5020.67724609375,18021.743545961566,5395.03564453125,14548.912213382544,2860,24.374683380126953,724.8630411624908,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5036.90673828125,18021.743545961566,5406.4375,14548.912213382544,2910,24.758663654327393,737.3036682605743,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5025.5654296875,16656.229308500537,5402.09814453125,14548.912213382544,2960,25.155030488967896,749.5760142803192,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4987.53369140625,16656.229308500537,5381.82861328125,14548.912213382544,3010,25.558221101760864,762.1509563922882,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5026.77490234375,16656.229308500537,5402.896484375,14548.912213382544,3060,25.950000047683716,774.6391170024872,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5019.19873046875,17783.169186497224,5387.74267578125,15150.504515114008,3110,26.33787727355957,787.0059499740601,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5022.1142578125,17783.169186497224,5388.37646484375,15150.504515114008,3160,26.745756149291992,799.4455804824829,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5023.72412109375,18021.743545961566,5394.5947265625,15150.504515114008,3210,27.122987270355225,811.7379050254822,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5001.47265625,18021.743545961566,5383.57763671875,15150.504515114008,3260,27.545201778411865,824.5069844722748,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5026.9736328125,18021.743545961566,5400.5703125,15150.504515114008,3310,27.9375741481781,836.9471998214722,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4272.60791015625,20400.87517416966,5175.3515625,15072.733067015884,50,0.7483210563659668,24.850010633468628,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4453.04443359375,18738.722692279727,5134.314453125,16716.799152106978,100,1.3041255474090576,38.37607979774475,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4606.33251953125,20400.87517416966,5172.55029296875,16716.799152106978,150,1.8414273262023926,51.66345524787903,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4700.69140625,20178.662003602833,5194.89990234375,15900.806153182639,200,2.392188787460327,65.1008768081665,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4752.4736328125,19180.558456792845,5217.20458984375,16307.486015758477,250,2.947906494140625,78.14263200759888,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4834.048828125,17969.70595475228,5274.6103515625,13853.3651551425,300,3.5356285572052,91.53207850456238,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4927.0419921875,18215.74335305218,5320.40966796875,13853.3651551425,350,4.0975000858306885,104.84533548355103,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4878.62939453125,18215.74335305218,5294.3017578125,15089.303536606021,400,4.653216123580933,118.36313199996948,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4879.1474609375,18215.74335305218,5276.349609375,15089.303536606021,450,5.204164266586304,131.67135381698608,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4886.048828125,18215.74335305218,5284.494140625,15089.303536606021,500,5.7639007568359375,144.9422676563263,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4858.52734375,18215.74335305218,5270.0146484375,16390.94994426705,550,6.33992862701416,158.28289222717285,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4973.62744140625,17969.70595475228,5323.32861328125,15089.303536606021,602,6.770236015319824,170.66409945487976,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5058.12353515625,19180.558456792845,5345.1337890625,15900.806153182639,652,7.147768259048462,183.36826395988464,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5107.1953125,19180.558456792845,5366.34228515625,15900.806153182639,702,7.5656750202178955,195.8109211921692,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5140.96630859375,19180.558456792845,5373.642578125,15900.806153182639,752,7.960839509963989,208.10520148277283,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5124.52099609375,19180.558456792845,5358.80126953125,15900.806153182639,802,8.361525058746338,220.4223988056183,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5178.9375,19180.558456792845,5382.42236328125,16307.486015758477,852,8.750550508499146,232.84282088279724,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5246.16357421875,19180.558456792845,5422.1591796875,15054.776740856003,902,9.149993181228638,245.25341153144836,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5253.5458984375,19180.558456792845,5426.78369140625,15054.776740856003,952,9.529693126678467,257.528080701828,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5308.38330078125,19180.558456792845,5456.1884765625,13896.355708780233,1002,9.940254211425781,270.1192145347595,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5294.03515625,19180.558456792845,5447.68115234375,13896.355708780233,1052,10.32013988494873,282.41494059562683,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5291.1396484375,19180.558456792845,5444.26708984375,13896.355708780233,1102,10.733850717544556,294.8990275859833,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5316.7451171875,19180.558456792845,5458.2197265625,13853.3651551425,1154,11.116212606430054,307.188116312027,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5330.4609375,19180.558456792845,5467.76953125,13853.3651551425,1204,11.49129581451416,319.6549427509308,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5375.25634765625,19180.558456792845,5489.73828125,13853.3651551425,1254,11.891740083694458,332.23890447616577,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5379.80615234375,20400.87517416966,5490.44775390625,13853.3651551425,1304,12.303727149963379,344.5613024234772,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5409.74951171875,20400.87517416966,5505.76171875,13853.3651551425,1354,12.700535535812378,356.98464345932007,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5417.26513671875,20400.87517416966,5507.2978515625,13853.3651551425,1404,13.115623235702515,369.5829668045044,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5420.0986328125,18215.74335305218,5518.2392578125,15054.776740856003,1454,13.485406637191772,381.75038838386536,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5439.97607421875,18215.74335305218,5533.92529296875,15900.806153182639,1504,13.87326955795288,394.0120940208435,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5454.2197265625,19180.558456792845,5540.17822265625,15089.303536606021,1554,14.249896764755249,406.1236004829407,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5417.1953125,18215.74335305218,5514.154296875,13853.3651551425,1604,14.637349367141724,418.53896594047546,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5399.8359375,18215.74335305218,5503.67333984375,13853.3651551425,1654,15.028130531311035,430.7428123950958,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5423.1572265625,18215.74335305218,5516.7783203125,13853.3651551425,1706,15.414517879486084,443.2406702041626,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5430.98876953125,18215.74335305218,5525.04150390625,15900.806153182639,1756,15.787887334823608,455.3360571861267,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5402.8779296875,18215.74335305218,5508.07763671875,15900.806153182639,1806,16.156598567962646,467.53859543800354,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5404.41650390625,18215.74335305218,5505.85888671875,15900.806153182639,1856,16.539490938186646,479.8069372177124,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5451.42822265625,18215.74335305218,5528.9375,13853.3651551425,1906,16.917361974716187,491.96015453338623,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5450.29150390625,18215.74335305218,5531.8447265625,15072.733067015884,1956,17.302656888961792,504.21838641166687,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5443.39013671875,18215.74335305218,5524.27880859375,13853.3651551425,2006,17.67167568206787,516.5550291538239,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5449.2763671875,18215.74335305218,5529.38134765625,15072.733067015884,2056,18.086349725723267,528.9956166744232,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5443.43603515625,18215.74335305218,5531.740234375,15900.806153182639,2106,18.496938943862915,541.2818381786346,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5441.810546875,18215.74335305218,5530.8037109375,15900.806153182639,2156,18.889490604400635,554.1312279701233,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5464.2265625,18215.74335305218,5544.30859375,15900.806153182639,2206,19.295159816741943,566.7931923866272,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5485.08984375,18215.74335305218,5556.69482421875,15900.806153182639,2258,19.6852068901062,579.4531788825989,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5500.89111328125,19180.558456792845,5568.212890625,15900.806153182639,2308,20.07806372642517,591.4124352931976,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5537.77099609375,19180.558456792845,5585.89404296875,15089.303536606021,2358,20.46232771873474,603.7118782997131,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5557.51611328125,19180.558456792845,5593.26904296875,15089.303536606021,2408,20.85895562171936,616.1551721096039,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5512.236328125,19180.558456792845,5568.765625,15089.303536606021,2458,21.23941946029663,628.4682061672211,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5525.77392578125,19180.558456792845,5581.5859375,15900.806153182639,2508,21.60781717300415,640.661349773407,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5495.47509765625,18215.74335305218,5561.984375,15900.806153182639,2558,21.99313521385193,653.0749115943909,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5481.5986328125,18215.74335305218,5552.71142578125,15089.303536606021,2608,22.376429319381714,665.4520616531372,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5462.263671875,18215.74335305218,5544.80419921875,15900.806153182639,2658,22.764812707901,677.8360557556152,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5473.3466796875,18215.74335305218,5551.806640625,15900.806153182639,2708,23.16962170600891,690.1789860725403,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5459.79931640625,18215.74335305218,5543.2861328125,15900.806153182639,2758,23.55877923965454,702.4189605712891,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5440.43115234375,18215.74335305218,5527.3681640625,15900.806153182639,2810,23.945303440093994,714.5668170452118,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5454.921875,18215.74335305218,5550.462890625,15900.806153182639,2860,24.327054023742676,726.8150417804718,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5460.998046875,18215.74335305218,5554.94189453125,15900.806153182639,2910,24.732680559158325,739.2004499435425,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5494.12255859375,18021.743545961566,5574.31201171875,15900.806153182639,2960,25.11816668510437,751.7037241458893,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5491.798828125,18215.74335305218,5569.1162109375,15900.806153182639,3010,25.4994695186615,764.2029423713684,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5479.2978515625,19180.558456792845,5555.14697265625,15900.806153182639,3060,25.90053415298462,776.8056771755219,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5475.7236328125,19180.558456792845,5554.09912109375,15900.806153182639,3110,26.314395427703857,789.278975725174,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5480.73974609375,19180.558456792845,5556.916015625,15900.806153182639,3160,26.713608026504517,801.8644649982452,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5489.16845703125,18215.74335305218,5558.11376953125,15900.806153182639,3210,27.10519242286682,814.2340877056122,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5477.61181640625,18215.74335305218,5547.6005859375,15089.303536606021,3260,27.489118337631226,826.6650712490082,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
5463.82421875,19180.558456792845,5536.302734375,15072.733067015884,3310,27.91187310218811,839.2080976963043,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4339.2646484375,20400.87517416966,5233.58837890625,17754.9091078185,50,0.7474770545959473,24.31942915916443,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4626.65185546875,20178.662003602833,5271.1669921875,16716.799152106978,100,1.2957463264465332,37.903400182724,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4685.29345703125,20178.662003602833,5274.39111328125,13853.3651551425,150,1.8511734008789062,51.38444924354553,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4718.234375,20178.662003602833,5263.09521484375,15900.806153182639,200,2.3859643936157227,64.7106032371521,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4763.38232421875,20178.662003602833,5271.91357421875,15900.806153182639,250,2.947495698928833,78.61855340003967,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4835.18701171875,19180.558456792845,5311.8984375,15900.806153182639,300,3.511183261871338,91.86265897750854,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4852.80126953125,18215.74335305218,5313.61572265625,15900.806153182639,350,4.06568717956543,105.61635088920593,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4923.515625,17969.70595475228,5354.41796875,15089.303536606021,400,4.608669281005859,119.23026895523071,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4940.91943359375,18215.74335305218,5360.5419921875,16390.94994426705,450,5.1437461376190186,132.55116605758667,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4965.70361328125,18215.74335305218,5371.62646484375,16390.94994426705,500,5.70349383354187,146.15889620780945,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4968.1201171875,17969.70595475228,5367.65576171875,16390.94994426705,550,6.2370970249176025,159.2430214881897,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4977.33154296875,18215.74335305218,5354.77587890625,16390.94994426705,602,6.644769191741943,171.760272026062,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4986.31103515625,19180.558456792845,5335.20703125,16716.799152106978,652,7.071343421936035,184.34988355636597,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4969.24609375,19221.309938697726,5312.15087890625,16307.486015758477,702,7.469716310501099,196.39989686012268,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4941.9599609375,18738.722692279727,5290.904296875,16307.486015758477,752,7.85251522064209,208.74956488609314,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4919.51953125,18738.722692279727,5280.9345703125,16307.486015758477,802,8.250266790390015,221.00709748268127,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4888.22998046875,18738.722692279727,5259.6328125,16307.486015758477,852,8.64059066772461,233.007169008255,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4864.61669921875,18738.722692279727,5242.5966796875,16567.167927665636,902,9.007989406585693,245.33436274528503,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4844.3427734375,18738.722692279727,5231.39404296875,16567.167927665636,952,9.404930114746094,257.6551024913788,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4857.4501953125,18492.056900505908,5227.75048828125,16567.167927665636,1002,9.784396409988403,269.91897106170654,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4868.2421875,18492.056900505908,5225.59716796875,16567.167927665636,1052,10.15189242362976,282.05652832984924,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4882.04345703125,18492.056900505908,5228.86181640625,16660.411992320092,1102,10.556666135787964,294.39112162590027,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4849.81103515625,18542.50575443264,5204.28271484375,16813.26078916597,1154,10.937878131866455,307.00355792045593,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4807.6181640625,18542.50575443264,5182.43701171875,16660.411992320092,1204,11.359143495559692,319.4220383167267,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4835.96923828125,17805.581877641613,5202.88818359375,16716.799152106978,1254,11.728662014007568,331.54015922546387,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4832.30712890625,18492.056900505908,5201.244140625,16716.799152106978,1304,12.125792980194092,343.90310287475586,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4825.1376953125,18542.50575443264,5188.5849609375,17581.622345370706,1354,12.498202323913574,356.20824337005615,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4810.19189453125,18542.50575443264,5187.5927734375,16813.26078916597,1404,12.867103815078735,368.4667661190033,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4804.5908203125,18542.50575443264,5183.6435546875,16813.26078916597,1454,13.245786428451538,380.84269523620605,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
4787.03759765625,18542.50575443264,5175.2314453125,16813.26078916597,1504,13.636701345443726,393.1990852355957,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.01}"
