validation_loss,test_loss,validation_regret_full,test_regret_full,subepoch,time,validation_relaxation,hyperparams,total_time
330.4181213378906,742.73828125,14841.627143044607,10714.168551407289,16,8.621714115142822,True,{'lr': 0.1},2309.2247321605682
328.18548583984375,740.5374145507812,14841.627143044607,10714.168551407289,17,9.056132078170776,True,{'lr': 0.1},2309.2247321605682
326.60601806640625,739.0442504882812,14841.627143044607,10714.168551407289,18,9.60271143913269,True,{'lr': 0.1},2309.2247321605682
325.4789733886719,738.0376586914062,14841.627143044607,10714.168551407289,19,10.194303274154663,True,{'lr': 0.1},2309.2247321605682
324.6678466796875,737.3674926757812,14841.627143044607,10741.755895786453,20,10.621773958206177,True,{'lr': 0.1},2309.2247321605682
324.07916259765625,736.9310302734375,14841.627143044607,10741.755895786453,21,11.068459749221802,True,{'lr': 0.1},2309.2247321605682
323.64849853515625,736.657470703125,14841.627143044607,10741.755895786453,22,11.563433170318604,True,{'lr': 0.1},2309.2247321605682
323.3310546875,736.4976196289062,14841.627143044607,10741.755895786453,23,12.130631446838379,True,{'lr': 0.1},2309.2247321605682
323.0954895019531,736.4169921875,14841.627143044607,10741.755895786453,24,12.595407724380493,True,{'lr': 0.1},2309.2247321605682
322.91961669921875,736.3914184570312,14841.627143044607,10741.755895786453,25,13.079569578170776,True,{'lr': 0.1},2309.2247321605682
322.7876281738281,736.4036254882812,14841.627143044607,10741.755895786453,26,13.556788682937622,True,{'lr': 0.1},2309.2247321605682
322.6880798339844,736.4413452148438,14841.627143044607,10741.755895786453,27,14.0296311378479,True,{'lr': 0.1},2309.2247321605682
322.61279296875,736.4957885742188,14841.627143044607,10741.755895786453,28,14.494952201843262,True,{'lr': 0.1},2309.2247321605682
322.5556945800781,736.5606079101562,14841.627143044607,10714.168551407289,29,14.952034950256348,True,{'lr': 0.1},2309.2247321605682
322.5122985839844,736.6314086914062,14841.627143044607,10714.168551407289,30,15.496451139450073,True,{'lr': 0.1},2309.2247321605682
322.47930908203125,736.7048950195312,14841.627143044607,9899.881711483002,31,15.980306148529053,True,{'lr': 0.1},2309.2247321605682
322.4542541503906,736.77880859375,14841.627143044607,9899.881711483002,32,16.443962335586548,True,{'lr': 0.1},2309.2247321605682
322.43524169921875,736.8515625,14841.627143044607,9899.881711483002,33,16.912222385406494,True,{'lr': 0.1},2309.2247321605682
322.4208984375,736.9221801757812,14841.627143044607,9899.881711483002,34,17.40021252632141,True,{'lr': 0.1},2309.2247321605682
322.41009521484375,736.98974609375,14841.627143044607,9899.881711483002,35,17.945337057113647,True,{'lr': 0.1},2309.2247321605682
322.4019775390625,737.053955078125,14841.627143044607,9899.881711483002,36,18.460212230682373,True,{'lr': 0.1},2309.2247321605682
322.39599609375,737.114501953125,14841.627143044607,9899.881711483002,37,18.83020329475403,True,{'lr': 0.1},2309.2247321605682
322.3915710449219,737.1713256835938,14841.627143044607,9899.881711483002,38,19.29009175300598,True,{'lr': 0.1},2309.2247321605682
322.3883972167969,737.2243041992188,14841.627143044607,9899.881711483002,39,19.73677396774292,True,{'lr': 0.1},2309.2247321605682
322.38616943359375,737.273681640625,14841.627143044607,9899.881711483002,40,20.190502643585205,True,{'lr': 0.1},2309.2247321605682
322.3846435546875,737.3193969726562,14841.627143044607,9899.881711483002,41,20.661775588989258,True,{'lr': 0.1},2309.2247321605682
322.3836364746094,737.3617553710938,14841.627143044607,9899.881711483002,42,21.135627269744873,True,{'lr': 0.1},2309.2247321605682
322.383056640625,737.40087890625,14841.627143044607,9899.881711483002,43,21.62898015975952,True,{'lr': 0.1},2309.2247321605682
322.3827819824219,737.4368896484375,13263.937728648423,9899.881711483002,44,22.09822154045105,True,{'lr': 0.1},2309.2247321605682
322.3827209472656,737.4700927734375,13263.937728648423,9899.881711483002,45,22.55193042755127,True,{'lr': 0.1},2309.2247321605682
322.3828125,737.5005493164062,13263.937728648423,9899.881711483002,46,23.04767084121704,True,{'lr': 0.1},2309.2247321605682
322.3830261230469,737.5285034179688,13263.937728648423,9899.881711483002,47,23.500967741012573,True,{'lr': 0.1},2309.2247321605682
322.38330078125,737.55419921875,13263.937728648423,9899.881711483002,48,23.973459243774414,True,{'lr': 0.1},2309.2247321605682
322.38360595703125,737.5777587890625,13263.937728648423,9899.881711483002,49,24.507980585098267,True,{'lr': 0.1},2309.2247321605682
322.38397216796875,737.5993041992188,13263.937728648423,9899.881711483002,50,24.935467958450317,True,{'lr': 0.1},2309.2247321605682
2772.4423828125,3713.214599609375,16065.687459459645,10741.755895786453,1,1.0094666481018066,True,{'lr': 0.1},2313.0115172863007
1939.8699951171875,2666.101318359375,16065.687459459645,11251.366402148968,2,1.5347521305084229,True,{'lr': 0.1},2313.0115172863007
1394.9173583984375,1993.238037109375,16065.687459459645,10741.755895786453,3,2.030042886734009,True,{'lr': 0.1},2313.0115172863007
1036.213134765625,1558.4608154296875,16893.866160517093,10714.168551407289,4,2.5259273052215576,True,{'lr': 0.1},2313.0115172863007
799.1797485351562,1276.2392578125,16893.866160517093,10714.168551407289,5,3.015291452407837,True,{'lr': 0.1},2313.0115172863007
642.0648193359375,1092.284912109375,16065.687459459645,10714.168551407289,6,3.4895200729370117,True,{'lr': 0.1},2313.0115172863007
537.6297607421875,971.8974609375,16065.687459459645,10714.168551407289,7,3.909679889678955,True,{'lr': 0.1},2313.0115172863007
468.0077819824219,892.7852783203125,16065.687459459645,10714.168551407289,8,4.407933712005615,True,{'lr': 0.1},2313.0115172863007
421.4417724609375,840.5729370117188,16065.687459459645,10714.168551407289,9,4.845770835876465,True,{'lr': 0.1},2313.0115172863007
390.17816162109375,805.9591064453125,16065.687459459645,10741.755895786453,10,5.346545457839966,True,{'lr': 0.1},2313.0115172863007
369.0955810546875,782.9058837890625,14841.627143044607,10741.755895786453,11,5.800806045532227,True,{'lr': 0.1},2313.0115172863007
354.8060607910156,767.4814453125,14841.627143044607,10741.755895786453,12,6.231236696243286,True,{'lr': 0.1},2313.0115172863007
345.064453125,757.1157836914062,14841.627143044607,10714.168551407289,13,6.626741409301758,True,{'lr': 0.1},2313.0115172863007
338.3801574707031,750.1229248046875,14841.627143044607,10714.168551407289,14,7.238645315170288,True,{'lr': 0.1},2313.0115172863007
333.7607727050781,745.3914794921875,14841.627143044607,10714.168551407289,15,7.634653091430664,True,{'lr': 0.1},2313.0115172863007
330.54376220703125,742.1856689453125,14841.627143044607,10714.168551407289,16,8.174050331115723,True,{'lr': 0.1},2313.0115172863007
328.2850341796875,740.0154418945312,14841.627143044607,10714.168551407289,17,8.671740293502808,True,{'lr': 0.1},2313.0115172863007
326.6856689453125,738.5523681640625,14841.627143044607,10714.168551407289,18,9.236541032791138,True,{'lr': 0.1},2313.0115172863007
325.5433654785156,737.5751342773438,14841.627143044607,10714.168551407289,19,9.728398323059082,True,{'lr': 0.1},2313.0115172863007
324.720458984375,736.9332885742188,14841.627143044607,10714.168551407289,20,10.224749088287354,True,{'lr': 0.1},2313.0115172863007
324.1226501464844,736.5240478515625,14841.627143044607,10714.168551407289,21,10.78637146949768,True,{'lr': 0.1},2313.0115172863007
323.68487548828125,736.2764892578125,14841.627143044607,10741.755895786453,22,11.361119031906128,True,{'lr': 0.1},2313.0115172863007
323.3618469238281,736.1412963867188,14841.627143044607,10741.755895786453,23,11.893492937088013,True,{'lr': 0.1},2313.0115172863007
323.1218566894531,736.0840454101562,14841.627143044607,10741.755895786453,24,12.488454818725586,True,{'lr': 0.1},2313.0115172863007
322.94244384765625,736.0805053710938,14841.627143044607,10741.755895786453,25,12.952356576919556,True,{'lr': 0.1},2313.0115172863007
322.80755615234375,736.1133422851562,14841.627143044607,10741.755895786453,26,13.52195954322815,True,{'lr': 0.1},2313.0115172863007
322.7057189941406,736.1704711914062,14841.627143044607,10741.755895786453,27,14.03438925743103,True,{'lr': 0.1},2313.0115172863007
322.6285400390625,736.2431030273438,14841.627143044607,10741.755895786453,28,14.480565309524536,True,{'lr': 0.1},2313.0115172863007
322.5698547363281,736.324951171875,14841.627143044607,10741.755895786453,29,14.997499227523804,True,{'lr': 0.1},2313.0115172863007
322.525146484375,736.41162109375,14841.627143044607,10714.168551407289,30,15.505981206893921,True,{'lr': 0.1},2313.0115172863007
322.49102783203125,736.4999389648438,14841.627143044607,9899.881711483002,31,16.03480553627014,True,{'lr': 0.1},2313.0115172863007
322.46502685546875,736.587646484375,14841.627143044607,9899.881711483002,32,16.538604021072388,True,{'lr': 0.1},2313.0115172863007
322.4451904296875,736.6732788085938,14841.627143044607,9899.881711483002,33,16.99545955657959,True,{'lr': 0.1},2313.0115172863007
322.4300537109375,736.755859375,14841.627143044607,9899.881711483002,34,17.527085542678833,True,{'lr': 0.1},2313.0115172863007
322.4185791015625,736.8345947265625,14841.627143044607,9899.881711483002,35,17.982848644256592,True,{'lr': 0.1},2313.0115172863007
322.4099426269531,736.9091186523438,14841.627143044607,9899.881711483002,36,18.53545069694519,True,{'lr': 0.1},2313.0115172863007
322.4034118652344,736.9793090820312,14841.627143044607,9899.881711483002,37,19.003501892089844,True,{'lr': 0.1},2313.0115172863007
322.3985595703125,737.0451049804688,14841.627143044607,9899.881711483002,38,19.507166624069214,True,{'lr': 0.1},2313.0115172863007
322.39495849609375,737.1065063476562,14841.627143044607,9899.881711483002,39,20.059343814849854,True,{'lr': 0.1},2313.0115172863007
322.3923034667969,737.16357421875,14841.627143044607,9899.881711483002,40,20.653409004211426,True,{'lr': 0.1},2313.0115172863007
322.39044189453125,737.216552734375,14841.627143044607,9899.881711483002,41,21.158825635910034,True,{'lr': 0.1},2313.0115172863007
322.3891296386719,737.265625,14841.627143044607,9899.881711483002,42,21.70374369621277,True,{'lr': 0.1},2313.0115172863007
322.3882141113281,737.3109741210938,14841.627143044607,9899.881711483002,43,22.186583757400513,True,{'lr': 0.1},2313.0115172863007
322.38763427734375,737.352783203125,14841.627143044607,9899.881711483002,44,22.742311000823975,True,{'lr': 0.1},2313.0115172863007
322.38726806640625,737.3912963867188,14841.627143044607,9899.881711483002,45,23.235265970230103,True,{'lr': 0.1},2313.0115172863007
322.3870849609375,737.4268188476562,13263.937728648423,9899.881711483002,46,23.827019214630127,True,{'lr': 0.1},2313.0115172863007
322.3870544433594,737.4594116210938,13263.937728648423,9899.881711483002,47,24.23639702796936,True,{'lr': 0.1},2313.0115172863007
322.3870849609375,737.4894409179688,13263.937728648423,9899.881711483002,48,24.772264003753662,True,{'lr': 0.1},2313.0115172863007
322.3871765136719,737.5169677734375,13263.937728648423,9899.881711483002,49,25.308807134628296,True,{'lr': 0.1},2313.0115172863007
322.3873291015625,737.5422973632812,13263.937728648423,9899.881711483002,50,25.760424375534058,True,{'lr': 0.1},2313.0115172863007
2786.125732421875,3719.556640625,16065.687459459645,12381.743656006176,1,0.9962639808654785,True,{'lr': 0.1},2479.9558832645416
1950.0174560546875,2674.318603515625,16065.687459459645,11995.003770828713,2,1.5388011932373047,True,{'lr': 0.1},2479.9558832645416
1402.3424072265625,2001.0733642578125,16065.687459459645,11251.366402148968,3,2.013364791870117,True,{'lr': 0.1},2479.9558832645416
1041.653564453125,1565.24951171875,16893.866160517093,10797.088917350862,4,2.51454496383667,True,{'lr': 0.1},2479.9558832645416
803.195556640625,1281.919677734375,16893.866160517093,10741.755895786453,5,3.0940775871276855,True,{'lr': 0.1},2479.9558832645416
645.0562133789062,1096.9940185546875,16065.687459459645,10797.088917350862,6,3.571674346923828,True,{'lr': 0.1},2479.9558832645416
539.8775024414062,975.8121337890625,16065.687459459645,10797.088917350862,7,3.9894373416900635,True,{'lr': 0.1},2479.9558832645416
469.7093200683594,896.0682373046875,16065.687459459645,10797.088917350862,8,4.40861177444458,True,{'lr': 0.1},2479.9558832645416
422.7373962402344,843.357666015625,16065.687459459645,10797.088917350862,9,4.770901203155518,True,{'lr': 0.1},2479.9558832645416
391.16876220703125,808.3497314453125,14841.627143044607,10797.088917350862,10,5.254265308380127,True,{'lr': 0.1},2479.9558832645416
369.8548278808594,784.9822387695312,14841.627143044607,10797.088917350862,11,5.721275568008423,True,{'lr': 0.1},2479.9558832645416
355.3884582519531,769.3041381835938,14841.627143044607,10714.168551407289,12,6.189740419387817,True,{'lr': 0.1},2479.9558832645416
345.5108642578125,758.7311401367188,14841.627143044607,10714.168551407289,13,6.642538785934448,True,{'lr': 0.1},2479.9558832645416
338.7214660644531,751.5663452148438,14841.627143044607,10714.168551407289,14,7.160999774932861,True,{'lr': 0.1},2479.9558832645416
334.02056884765625,746.6906127929688,14841.627143044607,10714.168551407289,15,7.566808223724365,True,{'lr': 0.1},2479.9558832645416
330.74017333984375,743.3619995117188,14841.627143044607,10714.168551407289,16,8.10710096359253,True,{'lr': 0.1},2479.9558832645416
328.4320373535156,741.0859985351562,14841.627143044607,10714.168551407289,17,8.55585265159607,True,{'lr': 0.1},2479.9558832645416
326.7941589355469,739.5309448242188,14841.627143044607,10714.168551407289,18,9.067011833190918,True,{'lr': 0.1},2479.9558832645416
325.6218566894531,738.4729614257812,14841.627143044607,10741.755895786453,19,9.497290849685669,True,{'lr': 0.1},2479.9558832645416
324.77557373046875,737.7596435546875,14841.627143044607,10741.755895786453,20,9.97778058052063,True,{'lr': 0.1},2479.9558832645416
324.1595764160156,737.2865600585938,14841.627143044607,10741.755895786453,21,10.359811305999756,True,{'lr': 0.1},2479.9558832645416
323.70770263671875,736.981689453125,14841.627143044607,10741.755895786453,22,10.757779598236084,True,{'lr': 0.1},2479.9558832645416
323.3737487792969,736.7947387695312,14841.627143044607,10741.755895786453,23,11.246251106262207,True,{'lr': 0.1},2479.9558832645416
323.1253356933594,736.6905517578125,14841.627143044607,10741.755895786453,24,11.840872764587402,True,{'lr': 0.1},2479.9558832645416
322.9394836425781,736.6441650390625,14841.627143044607,10741.755895786453,25,12.458625316619873,True,{'lr': 0.1},2479.9558832645416
322.79974365234375,736.637939453125,14841.627143044607,10741.755895786453,26,12.949808359146118,True,{'lr': 0.1},2479.9558832645416
322.69427490234375,736.6591186523438,14841.627143044607,10741.755895786453,27,13.55513596534729,True,{'lr': 0.1},2479.9558832645416
322.6143798828125,736.69873046875,14841.627143044607,10714.168551407289,28,14.159273624420166,True,{'lr': 0.1},2479.9558832645416
322.5537414550781,736.7501220703125,14841.627143044607,10714.168551407289,29,14.7015540599823,True,{'lr': 0.1},2479.9558832645416
322.5076904296875,736.8086547851562,14841.627143044607,10714.168551407289,30,15.236223459243774,True,{'lr': 0.1},2479.9558832645416
322.4727478027344,736.8709716796875,14841.627143044607,10714.168551407289,31,15.884974718093872,True,{'lr': 0.1},2479.9558832645416
322.44622802734375,736.9346313476562,14841.627143044607,10714.168551407289,32,16.54079532623291,True,{'lr': 0.1},2479.9558832645416
322.4261779785156,736.9978637695312,14841.627143044607,10714.168551407289,33,17.09607219696045,True,{'lr': 0.1},2479.9558832645416
322.41107177734375,737.0596313476562,14841.627143044607,9899.881711483002,34,17.703057289123535,True,{'lr': 0.1},2479.9558832645416
322.3997802734375,737.1190795898438,14841.627143044607,9899.881711483002,35,18.35438585281372,True,{'lr': 0.1},2479.9558832645416
322.39141845703125,737.1756591796875,14841.627143044607,9899.881711483002,36,19.12086319923401,True,{'lr': 0.1},2479.9558832645416
322.38531494140625,737.2291870117188,14841.627143044607,9899.881711483002,37,19.75320339202881,True,{'lr': 0.1},2479.9558832645416
322.38092041015625,737.279296875,14841.627143044607,9899.881711483002,38,20.37898015975952,True,{'lr': 0.1},2479.9558832645416
322.3778381347656,737.326171875,14841.627143044607,9899.881711483002,39,20.92404007911682,True,{'lr': 0.1},2479.9558832645416
322.37579345703125,737.3697509765625,14841.627143044607,9899.881711483002,40,21.56986117362976,True,{'lr': 0.1},2479.9558832645416
322.37451171875,737.4100952148438,14841.627143044607,9899.881711483002,41,22.221710920333862,True,{'lr': 0.1},2479.9558832645416
322.373779296875,737.4473266601562,14841.627143044607,9899.881711483002,42,22.889891386032104,True,{'lr': 0.1},2479.9558832645416
322.37347412109375,737.4816284179688,13263.937728648423,9899.881711483002,43,23.529980897903442,True,{'lr': 0.1},2479.9558832645416
322.37353515625,737.5131225585938,13263.937728648423,9899.881711483002,44,24.092843532562256,True,{'lr': 0.1},2479.9558832645416
322.373779296875,737.5420532226562,13263.937728648423,9899.881711483002,45,24.814610481262207,True,{'lr': 0.1},2479.9558832645416
322.3742370605469,737.5685424804688,13263.937728648423,9899.881711483002,46,25.436363697052002,True,{'lr': 0.1},2479.9558832645416
322.37481689453125,737.5927734375,13263.937728648423,9899.881711483002,47,25.94287633895874,True,{'lr': 0.1},2479.9558832645416
322.37542724609375,737.6149291992188,13263.937728648423,9899.881711483002,48,26.600809335708618,True,{'lr': 0.1},2479.9558832645416
322.3760986328125,737.6350708007812,13263.937728648423,9899.881711483002,49,27.209323167800903,True,{'lr': 0.1},2479.9558832645416
322.3768005371094,737.6535034179688,13263.937728648423,9899.881711483002,50,27.812954902648926,True,{'lr': 0.1},2479.9558832645416
2785.449462890625,3707.112060546875,16065.687459459645,12365.257091617677,1,1.2317845821380615,True,{'lr': 0.1},2784.0204706192017
1948.6036376953125,2667.360107421875,16065.687459459645,11995.003770828713,2,1.8240127563476562,True,{'lr': 0.1},2784.0204706192017
1400.5869140625,1996.8021240234375,16065.687459459645,10797.088917350862,3,2.3205652236938477,True,{'lr': 0.1},2784.0204706192017
1039.839111328125,1562.36669921875,16893.866160517093,10741.755895786453,4,2.9121291637420654,True,{'lr': 0.1},2784.0204706192017
801.4890747070312,1279.812255859375,16893.866160517093,10714.168551407289,5,3.5500617027282715,True,{'lr': 0.1},2784.0204706192017
643.5393676757812,1095.3616943359375,16065.687459459645,10714.168551407289,6,4.155061721801758,True,{'lr': 0.1},2784.0204706192017
538.5780639648438,974.5001220703125,16065.687459459645,10714.168551407289,7,4.777068853378296,True,{'lr': 0.1},2784.0204706192017
468.6240234375,894.9889526367188,16065.687459459645,10741.755895786453,8,5.435121536254883,True,{'lr': 0.1},2784.0204706192017
421.8471374511719,842.4562377929688,16065.687459459645,10741.755895786453,9,6.018044710159302,True,{'lr': 0.1},2784.0204706192017
390.4482116699219,807.588623046875,14841.627143044607,10741.755895786453,10,6.616352558135986,True,{'lr': 0.1},2784.0204706192017
369.2774658203125,784.3336181640625,14841.627143044607,10741.755895786453,11,7.195108413696289,True,{'lr': 0.1},2784.0204706192017
354.9293212890625,768.7464599609375,14841.627143044607,10714.168551407289,12,7.7872021198272705,True,{'lr': 0.1},2784.0204706192017
345.1479797363281,758.2473754882812,14841.627143044607,10714.168551407289,13,8.536607503890991,True,{'lr': 0.1},2784.0204706192017
338.4359436035156,751.1428833007812,14841.627143044607,10714.168551407289,14,9.037050485610962,True,{'lr': 0.1},2784.0204706192017
333.7968444824219,746.3164672851562,14841.627143044607,10714.168551407289,15,9.588052988052368,True,{'lr': 0.1},2784.0204706192017
330.5654602050781,743.0284423828125,14841.627143044607,10714.168551407289,16,10.171034097671509,True,{'lr': 0.1},2784.0204706192017
328.2959899902344,740.7860107421875,14841.627143044607,10714.168551407289,17,10.670210123062134,True,{'lr': 0.1},2784.0204706192017
326.68853759765625,739.2589721679688,14841.627143044607,10714.168551407289,18,11.271647453308105,True,{'lr': 0.1},2784.0204706192017
325.5400695800781,738.2244873046875,14841.627143044607,10714.168551407289,19,11.723906755447388,True,{'lr': 0.1},2784.0204706192017
324.7124328613281,737.5310668945312,14841.627143044607,10741.755895786453,20,12.350026845932007,True,{'lr': 0.1},2784.0204706192017
324.11102294921875,737.0750122070312,14841.627143044607,10741.755895786453,21,12.886598825454712,True,{'lr': 0.1},2784.0204706192017
323.67047119140625,736.7847900390625,14841.627143044607,10741.755895786453,22,13.351129293441772,True,{'lr': 0.1},2784.0204706192017
323.3453369140625,736.6106567382812,14841.627143044607,10741.755895786453,23,14.016398191452026,True,{'lr': 0.1},2784.0204706192017
323.1037902832031,736.5177612304688,14841.627143044607,10741.755895786453,24,14.58661937713623,True,{'lr': 0.1},2784.0204706192017
322.92327880859375,736.4814453125,14841.627143044607,10741.755895786453,25,15.259554386138916,True,{'lr': 0.1},2784.0204706192017
322.7876281738281,736.484130859375,14841.627143044607,10741.755895786453,26,15.807185649871826,True,{'lr': 0.1},2784.0204706192017
322.685302734375,736.5134887695312,14841.627143044607,10741.755895786453,27,16.42521047592163,True,{'lr': 0.1},2784.0204706192017
322.6078186035156,736.5604248046875,14841.627143044607,10741.755895786453,28,17.117457628250122,True,{'lr': 0.1},2784.0204706192017
322.54901123046875,736.6185302734375,14841.627143044607,10714.168551407289,29,17.667076587677002,True,{'lr': 0.1},2784.0204706192017
322.50433349609375,736.6832885742188,14841.627143044607,10714.168551407289,30,18.200855016708374,True,{'lr': 0.1},2784.0204706192017
322.4703674316406,736.751220703125,14841.627143044607,10714.168551407289,31,18.753705263137817,True,{'lr': 0.1},2784.0204706192017
322.444580078125,736.8201904296875,14841.627143044607,9899.881711483002,32,19.451451301574707,True,{'lr': 0.1},2784.0204706192017
322.4250183105469,736.888427734375,14841.627143044607,9899.881711483002,33,20.055104732513428,True,{'lr': 0.1},2784.0204706192017
322.4102783203125,736.9547729492188,14841.627143044607,9899.881711483002,34,20.70510721206665,True,{'lr': 0.1},2784.0204706192017
322.3992004394531,737.0185546875,14841.627143044607,9899.881711483002,35,21.299484968185425,True,{'lr': 0.1},2784.0204706192017
322.3909912109375,737.0792236328125,14841.627143044607,9899.881711483002,36,21.938766956329346,True,{'lr': 0.1},2784.0204706192017
322.3848876953125,737.1365356445312,14841.627143044607,9899.881711483002,37,22.630143404006958,True,{'lr': 0.1},2784.0204706192017
322.3804626464844,737.1902465820312,14841.627143044607,9899.881711483002,38,23.283949613571167,True,{'lr': 0.1},2784.0204706192017
322.3773193359375,737.240478515625,14841.627143044607,9899.881711483002,39,23.876195430755615,True,{'lr': 0.1},2784.0204706192017
322.3751525878906,737.2872314453125,14841.627143044607,9899.881711483002,40,24.510130167007446,True,{'lr': 0.1},2784.0204706192017
322.37371826171875,737.33056640625,14841.627143044607,9899.881711483002,41,25.172905206680298,True,{'lr': 0.1},2784.0204706192017
322.3728332519531,737.3706665039062,14841.627143044607,9899.881711483002,42,25.80336332321167,True,{'lr': 0.1},2784.0204706192017
322.37237548828125,737.4075927734375,14841.627143044607,9899.881711483002,43,26.397467613220215,True,{'lr': 0.1},2784.0204706192017
322.3722229003906,737.441650390625,13263.937728648423,9899.881711483002,44,26.954037189483643,True,{'lr': 0.1},2784.0204706192017
322.372314453125,737.4729614257812,13263.937728648423,9899.881711483002,45,27.51553225517273,True,{'lr': 0.1},2784.0204706192017
322.37255859375,737.5017700195312,13263.937728648423,9899.881711483002,46,28.00872802734375,True,{'lr': 0.1},2784.0204706192017
322.3729248046875,737.5281372070312,13263.937728648423,9899.881711483002,47,28.595869779586792,True,{'lr': 0.1},2784.0204706192017
322.3733825683594,737.5523071289062,13263.937728648423,9899.881711483002,48,29.13849663734436,True,{'lr': 0.1},2784.0204706192017
322.3738708496094,737.5744018554688,13263.937728648423,9899.881711483002,49,29.709235429763794,True,{'lr': 0.1},2784.0204706192017
322.3743896484375,737.5946655273438,13263.937728648423,9899.881711483002,50,30.283947706222534,True,{'lr': 0.1},2784.0204706192017
2743.83642578125,3691.15625,16975.328689818678,12381.743656006176,1,1.2730202674865723,True,{'lr': 0.1},2772.8832635879517
1921.646728515625,2652.668701171875,16065.687459459645,12365.257091617677,2,1.7743377685546875,True,{'lr': 0.1},2772.8832635879517
1382.9677734375,1984.999755859375,16065.687459459645,10797.088917350862,3,2.3026206493377686,True,{'lr': 0.1},2772.8832635879517
1028.2423095703125,1553.4866943359375,16893.866160517093,10741.755895786453,4,2.8551101684570312,True,{'lr': 0.1},2772.8832635879517
793.8095092773438,1273.3619384765625,16893.866160517093,10714.168551407289,5,3.346787452697754,True,{'lr': 0.1},2772.8832635879517
638.4246215820312,1090.764404296875,16065.687459459645,10714.168551407289,6,3.8682878017425537,True,{'lr': 0.1},2772.8832635879517
535.1514282226562,971.2520141601562,16065.687459459645,10714.168551407289,7,4.438142776489258,True,{'lr': 0.1},2772.8832635879517
466.3141784667969,892.6983642578125,16065.687459459645,10741.755895786453,8,4.9865782260894775,True,{'lr': 0.1},2772.8832635879517
420.2796936035156,840.8355712890625,16065.687459459645,10741.755895786453,9,5.619198560714722,True,{'lr': 0.1},2772.8832635879517
389.3768615722656,806.433349609375,14841.627143044607,10741.755895786453,10,6.192152500152588,True,{'lr': 0.1},2772.8832635879517
368.5394287109375,783.5012817382812,14841.627143044607,10741.755895786453,11,6.73566746711731,True,{'lr': 0.1},2772.8832635879517
354.4167175292969,768.1386108398438,14841.627143044607,10714.168551407289,12,7.397207975387573,True,{'lr': 0.1},2772.8832635879517
344.78887939453125,757.7965698242188,14841.627143044607,10714.168551407289,13,7.952630996704102,True,{'lr': 0.1},2772.8832635879517
338.1822204589844,750.8027954101562,14841.627143044607,10714.168551407289,14,8.553555727005005,True,{'lr': 0.1},2772.8832635879517
333.6159973144531,746.0552368164062,14841.627143044607,10714.168551407289,15,9.179240226745605,True,{'lr': 0.1},2772.8832635879517
330.4354553222656,742.8240966796875,14841.627143044607,10714.168551407289,16,9.71251916885376,True,{'lr': 0.1},2772.8832635879517
328.201904296875,740.6231689453125,14841.627143044607,10714.168551407289,17,10.241887331008911,True,{'lr': 0.1},2772.8832635879517
326.6199645996094,739.1268920898438,14841.627143044607,10714.168551407289,18,10.792766332626343,True,{'lr': 0.1},2772.8832635879517
325.4898376464844,738.1155395507812,14841.627143044607,10714.168551407289,19,11.410823822021484,True,{'lr': 0.1},2772.8832635879517
324.675537109375,737.4397583007812,14841.627143044607,10741.755895786453,20,12.05866551399231,True,{'lr': 0.1},2772.8832635879517
324.0838317871094,736.9974365234375,14841.627143044607,10741.755895786453,21,12.744333744049072,True,{'lr': 0.1},2772.8832635879517
