validation_loss,test_loss,validation_regret_full,test_regret_full,subepoch,time,training_relaxation,validation_relaxation,hyperparams,total_time
4906.09814453125,5275.41357421875,17969.7059547523,16567.1679276656,1102,388.343769073486,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4868.78515625,5259.0185546875,18215.7433530522,16390.9499442671,1154,402.544734239578,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4882.88916015625,5266.791015625,18215.7433530522,16390.9499442671,1204,416.190646648407,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4890.20654296875,5270.67822265625,18215.7433530522,16390.9499442671,1254,429.576606273651,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4922.51220703125,5300.587890625,17424.7454245854,15749.27236434,1304,443.739350795746,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4895.6181640625,5283.9150390625,17424.7454245854,15749.27236434,1354,457.529803752899,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4885.80810546875,5278.10009765625,17424.7454245854,15749.27236434,1404,471.389939546585,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4879.7060546875,5265.29638671875,18215.7433530522,16390.9499442671,1454,484.720551490784,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4889.60595703125,5264.111328125,17969.7059547523,16390.9499442671,1504,498.496520280838,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4896.8505859375,5273.48974609375,18215.7433530522,16390.9499442671,1554,512.406843900681,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4879.25732421875,5261.45703125,18215.7433530522,16390.9499442671,1604,526.146749258041,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4893.50390625,5272.36328125,17963.6511510754,15749.27236434,1654,539.922454357147,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4911.0703125,5277.4736328125,18215.7433530522,16390.9499442671,1706,553.764546632767,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4906.880859375,5276.54052734375,16842.7660767556,16390.9499442671,1756,567.590579271317,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4906.2744140625,5283.20849609375,16598.1369136143,15150.504515114,1806,581.734765052795,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4890.56689453125,5295.5703125,17424.7454245854,13079.1496459004,1856,595.174524307251,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4907.609375,5293.13134765625,15434.501054535,13305.7027117531,1906,609.288273096085,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4846.93798828125,5258.11474609375,16171.4249313261,13305.7027117531,1956,622.807249069214,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4839.958984375,5248.52734375,16171.4249313261,13079.1496459004,2006,636.681025266647,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4872.767578125,5263.66015625,16171.4249313261,14548.9122133825,2056,650.189285993576,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4874.376953125,5262.22802734375,15158.8329811471,14548.9122133825,2106,665.082100391388,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4891.61474609375,5269.10888671875,15336.679211502,15150.504515114,2156,678.819849252701,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4876.71044921875,5260.9453125,15336.679211502,14548.9122133825,2206,692.224059343338,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4875.72021484375,5255.05908203125,17536.9391687871,15749.27236434,2258,705.993781805038,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4879.8720703125,5251.25390625,17969.7059547523,15749.27236434,2308,719.960438728333,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4904.7265625,5269.3134765625,17969.7059547523,15749.27236434,2358,733.027105331421,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4860.880859375,5251.47265625,15158.8329811471,14548.9122133825,2408,746.816196680069,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4855.189453125,5249.93359375,15336.679211502,15150.504515114,2458,760.689105272293,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4854.29345703125,5253.5380859375,15336.679211502,14548.9122133825,2508,774.460807561874,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4879.95849609375,5272.7236328125,16171.4249313261,14548.9122133825,2558,788.027013063431,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4894.701171875,5282.18798828125,16171.4249313261,14548.9122133825,2608,801.421764612198,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4866.18994140625,5263.6279296875,16171.4249313261,14548.9122133825,2658,815.101052999496,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4893.7626953125,5280.82763671875,16171.4249313261,13305.7027117531,2708,828.336853504181,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4848.5908203125,5248.93408203125,15158.8329811471,13079.1496459004,2758,841.761700630188,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4848.0107421875,5247.12841796875,15158.8329811471,13079.1496459004,2810,855.485842466354,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4840.47216796875,5252.38525390625,16171.4249313261,13079.1496459004,2860,869.888380050659,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4828.22705078125,5236.49072265625,15158.8329811471,13079.1496459004,2910,883.679481983185,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4822.87890625,5226.58349609375,14536.429159241,13305.7027117531,2960,897.071266889572,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4788.556640625,5209.03369140625,14536.429159241,13079.1496459004,3010,910.861635446548,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4814.529296875,5230.04736328125,15158.8329811471,13079.1496459004,3060,924.323298931122,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4881.884765625,5273.9423828125,16171.4249313261,13305.7027117531,3110,938.064884901047,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4872.27197265625,5268.39501953125,16171.4249313261,13305.7027117531,3160,951.562225818634,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4866.22412109375,5257.8466796875,15158.8329811471,13079.1496459004,3210,965.182654380798,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4812.974609375,5231.13037109375,15158.8329811471,13079.1496459004,3260,978.979694604874,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4830.82080078125,5236.9130859375,15158.8329811471,13079.1496459004,3310,991.816089391708,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4814.51123046875,5229.5009765625,15158.8329811471,13079.1496459004,3362,1006.17167782784,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4826.28125,5239.79541015625,15158.8329811471,13079.1496459004,3412,1019.52989530563,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4849.919921875,5237.68212890625,14891.486593666,16332.6683996392,3462,1033.04072499275,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4869.28271484375,5253.6728515625,14891.486593666,13305.7027117531,3512,1047.3207654953,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4844.59619140625,5248.97802734375,15158.8329811471,13079.1496459004,3562,1060.9307539463,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4859.64892578125,5261.75390625,16171.4249313261,13079.1496459004,3612,1074.73884224892,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4834.66357421875,5244.1728515625,15158.8329811471,13079.1496459004,3662,1088.07388353348,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4844.8974609375,5246.205078125,15158.8329811471,13079.1496459004,3712,1101.29510378838,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4829.31640625,5235.53125,15158.8329811471,13079.1496459004,3762,1114.6082918644,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4828.65283203125,5237.60595703125,15158.8329811471,13079.1496459004,3812,1128.52084374428,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4815.3310546875,5230.87646484375,15158.8329811471,13079.1496459004,3862,1141.77835345268,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4791.07861328125,5219.435546875,15158.8329811471,13079.1496459004,3914,1155.57475686073,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4759.0029296875,5197.6572265625,14536.429159241,12613.2060872843,3964,1169.07826709747,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4780.8642578125,5202.544921875,14536.429159241,13079.1496459004,4014,1182.54327321053,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4780.27490234375,5206.564453125,14536.429159241,12613.2060872843,4064,1196.30010652542,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4787.73193359375,5219.6708984375,15158.8329811471,12613.2060872843,4114,1209.5076982975,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4833.880859375,5247.357421875,16171.4249313261,12613.2060872843,4164,1223.13295054436,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4855.19482421875,5255.548828125,15158.8329811471,13079.1496459004,4214,1236.90265417099,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4842.96728515625,5243.2294921875,15158.8329811471,13079.1496459004,4264,1250.70442819595,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4827.66748046875,5224.80029296875,14891.486593666,15150.504515114,4314,1264.33771729469,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4834.19189453125,5245.5224609375,15336.679211502,13079.1496459004,4364,1278.12238907814,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4817.7685546875,5233.60791015625,15158.8329811471,13079.1496459004,4414,1291.627389431,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4761.5927734375,5200.0205078125,14891.486593666,12613.2060872843,4466,1305.12249159813,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4750.3935546875,5180.44482421875,14891.486593666,13024.2772398761,4516,1318.79893159866,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4732.58447265625,5181.09912109375,14536.429159241,11650.2902605056,4566,1332.45996427536,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4757.4453125,5203.42626953125,15158.8329811471,12613.2060872843,4616,1346.25380063057,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4798.25927734375,5231.8916015625,17292.3100056459,12613.2060872843,4666,1359.95678734779,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4779.23828125,5213.48095703125,15158.8329811471,12613.2060872843,4716,1373.52319765091,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4824.57861328125,5231.69970703125,14891.486593666,13079.1496459004,4766,1387.22277879715,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4825.64501953125,5227.81298828125,14536.429159241,13079.1496459004,4816,1401.09123826027,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4868.4462890625,5251.310546875,14536.429159241,14548.9122133825,4866,1415.39497089386,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4826.1220703125,5222.97900390625,16030.8523035335,15749.27236434,4916,1428.89149260521,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4815.05908203125,5231.57275390625,15158.8329811471,13079.1496459004,4966,1441.8847014904,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4805.4853515625,5220.10107421875,14536.429159241,13079.1496459004,5018,1455.88236951828,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4798.37841796875,5223.119140625,15158.8329811471,13079.1496459004,5068,1469.84695196152,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4756.9638671875,5201.5,14891.486593666,13079.1496459004,5118,1483.24960255623,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4781.25048828125,5218.64208984375,15158.8329811471,13079.1496459004,5168,1497.48089647293,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4800.41650390625,5220.9052734375,14891.486593666,13079.1496459004,5218,1510.86977267265,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4801.92626953125,5225.4931640625,15158.8329811471,13079.1496459004,5268,1524.22742152214,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4794.205078125,5218.8408203125,15158.8329811471,13079.1496459004,5318,1538.30487561226,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4784.86669921875,5210.22705078125,14536.429159241,13079.1496459004,5368,1552.43784785271,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4836.95751953125,5247.7666015625,16171.4249313261,13079.1496459004,5418,1566.1365840435,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4838.33154296875,5240.59814453125,15158.8329811471,13079.1496459004,5468,1579.27157306671,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4826.84716796875,5231.5927734375,14891.486593666,13079.1496459004,5518,1592.63038682938,FALSE,FALSE,{'lr': 1e-05},6966.65101742744
4275.16015625,5118.18505859375,18492.0569005059,16717.8910977168,50,98.5484380722046,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4460.86083984375,5128.51953125,18738.7226922797,16660.4119923201,100,112.465931892395,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4588.703125,5136.40576171875,19221.3099386977,16660.4119923201,150,126.696862220764,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4653.1806640625,5151.041015625,20178.6620036028,16307.4860157585,200,139.767703294754,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4700.46240234375,5163.42333984375,19180.5584567928,15900.8061531826,250,152.892430782318,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4780.32275390625,5199.48681640625,19180.5584567928,16716.799152107,300,166.539927005768,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4829.24560546875,5219.2822265625,19180.5584567928,16567.1679276656,350,180.32634139061,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4859.83740234375,5235.04443359375,18215.7433530522,15900.8061531826,400,193.675467967987,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4888.306640625,5258.984375,18215.7433530522,16390.9499442671,450,207.316696643829,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4878.47021484375,5260.05810546875,17969.7059547523,16390.9499442671,500,221.706041812897,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4945.2529296875,5300.35205078125,18215.7433530522,16390.9499442671,550,236.687966585159,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4954.7080078125,5297.6279296875,18215.7433530522,16390.9499442671,602,250.936238050461,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4940.7822265625,5280.4287109375,17969.7059547523,16390.9499442671,652,264.369996786118,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4947.46875,5286.71630859375,18215.7433530522,16390.9499442671,702,277.500549316406,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4971.9599609375,5306.62646484375,18215.7433530522,15089.303536606,752,292.138603687286,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4996.50390625,5321.38134765625,18215.7433530522,15089.303536606,802,306.126311779022,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
5022.50927734375,5333.060546875,18215.7433530522,15089.303536606,852,320.008492231369,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4988.18701171875,5316.25634765625,18215.7433530522,15089.303536606,902,333.843275785446,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4977.958984375,5309.64404296875,18215.7433530522,15089.303536606,952,348.285942316055,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4971.42578125,5303.42724609375,18215.7433530522,15089.303536606,1002,361.504722595215,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4926.49853515625,5270.99609375,18215.7433530522,16567.1679276656,1052,374.728274345398,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4936.05615234375,5291.71728515625,17424.7454245854,15150.504515114,1102,388.051966667175,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4911.03515625,5270.06982421875,17963.6511510754,15749.27236434,1154,401.645300388336,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4886.98974609375,5255.916015625,17963.6511510754,16390.9499442671,1204,415.706640481949,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4905.2548828125,5280.1767578125,17424.7454245854,13305.7027117531,1254,429.575400590897,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4921.13623046875,5288.4384765625,16303.8603502656,13305.7027117531,1304,443.010269165039,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4946.685546875,5288.78857421875,17424.7454245854,15749.27236434,1354,456.812114477158,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4907.05078125,5262.392578125,16598.1369136143,15749.27236434,1404,471.017846822739,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4871.77734375,5242.86865234375,17292.3100056459,15749.27236434,1454,484.750346183777,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4904.23095703125,5261.529296875,16598.1369136143,15749.27236434,1504,498.669318437576,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4926.77783203125,5274.337890625,16598.1369136143,15749.27236434,1554,512.132885932922,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4884.50146484375,5246.6552734375,16842.7660767556,16390.9499442671,1604,525.132577419281,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4890.48681640625,5254.9140625,16598.1369136143,15749.27236434,1654,539.669856786728,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4892.18408203125,5254.1533203125,17963.6511510754,15749.27236434,1706,553.539753198624,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4861.32763671875,5239.734375,16598.1369136143,15150.504515114,1756,567.093224525452,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4828.02294921875,5223.1669921875,16171.4249313261,15150.504515114,1806,580.371529340744,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4843.53369140625,5223.34716796875,18215.7433530522,15749.27236434,1856,593.851190805435,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4854.9794921875,5229.1328125,17536.9391687871,15749.27236434,1906,607.64755654335,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4892.98291015625,5249.50830078125,16842.7660767556,16390.9499442671,1956,623.222228765488,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4857.10107421875,5233.95703125,16171.4249313261,15150.504515114,2006,636.615788221359,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4850.06591796875,5235.87451171875,16171.4249313261,13305.7027117531,2056,650.041074275971,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4877.287109375,5257.173828125,16171.4249313261,13305.7027117531,2106,663.589997768402,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4890.216796875,5256.11962890625,16171.4249313261,14548.9122133825,2156,676.726103305817,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4873.84375,5241.53564453125,15158.8329811471,15150.504515114,2206,690.54927945137,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4895.087890625,5254.8408203125,17292.3100056459,15150.504515114,2258,704.589214801788,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4877.55078125,5248.62060546875,16171.4249313261,13305.7027117531,2308,717.882514238358,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4849.0205078125,5237.400390625,16171.4249313261,13305.7027117531,2358,731.024523496628,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4883.2275390625,5257.2451171875,16171.4249313261,13305.7027117531,2408,744.293693542481,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4850.712890625,5239.94970703125,16171.4249313261,13305.7027117531,2458,757.621528863907,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4809.267578125,5226.9130859375,17292.3100056459,13079.1496459004,2508,771.15896654129,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4781.1904296875,5203.294921875,16171.4249313261,12613.2060872843,2558,784.804390907288,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4817.16552734375,5210.36962890625,15158.8329811471,13079.1496459004,2608,799.32957816124,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4867.95849609375,5227.01318359375,16030.8523035335,15749.27236434,2658,813.129459142685,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4863.66064453125,5228.84375,14891.486593666,15749.27236434,2708,826.938712120056,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4855.70751953125,5221.72265625,17969.7059547523,15749.27236434,2758,840.265322685242,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4807.78173828125,5208.95751953125,15158.8329811471,13305.7027117531,2810,854.030244350433,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4813.40966796875,5216.12109375,16171.4249313261,13079.1496459004,2860,867.96443271637,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4828.59228515625,5214.77978515625,17536.9391687871,15150.504515114,2910,881.388811588287,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4829.1650390625,5211.51416015625,17969.7059547523,15749.27236434,2960,895.66764330864,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4820.1337890625,5209.9462890625,14854.2129911038,14548.9122133825,3010,909.036729335785,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4822.66748046875,5213.17822265625,15158.8329811471,13305.7027117531,3060,921.915946006775,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4824.20458984375,5212.8046875,15158.8329811471,13079.1496459004,3110,935.69778585434,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4824.54638671875,5205.02197265625,14891.486593666,15150.504515114,3160,950.397438287735,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4821.4921875,5205.20849609375,14536.429159241,14787.1164496993,3210,964.07333612442,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4835.046875,5221.38818359375,15158.8329811471,13079.1496459004,3260,977.618590354919,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4837.2705078125,5221.27294921875,15158.8329811471,13079.1496459004,3310,990.665738582611,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4861.265625,5233.4091796875,15158.8329811471,13305.7027117531,3362,1004.13225603104,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4863.052734375,5234.080078125,15158.8329811471,14548.9122133825,3412,1017.34827566147,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4813.234375,5208.8544921875,15158.8329811471,13079.1496459004,3462,1030.99986100197,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4850.18994140625,5242.43212890625,16171.4249313261,13305.7027117531,3512,1045.04892063141,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4848.16357421875,5232.89990234375,16171.4249313261,13079.1496459004,3562,1058.76075720787,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4859.029296875,5235.51806640625,15336.679211502,13079.1496459004,3612,1072.27734827995,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4835.7626953125,5217.07958984375,14891.486593666,13305.7027117531,3662,1086.2642288208,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4819.373046875,5215.4091796875,15158.8329811471,13079.1496459004,3712,1099.5922498703,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4837.0986328125,5226.234375,15336.679211502,13079.1496459004,3762,1113.31159424782,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4818.29736328125,5221.26220703125,16171.4249313261,13079.1496459004,3812,1127.10425782204,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4825.17236328125,5211.55078125,14891.486593666,13079.1496459004,3862,1141.70125770569,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4833.8115234375,5215.1875,14536.429159241,13079.1496459004,3914,1155.68660593033,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4840.97412109375,5221.357421875,15158.8329811471,13079.1496459004,3964,1169.43555879593,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4852.0654296875,5232.02197265625,15336.679211502,13079.1496459004,4014,1182.94076347351,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4873.78369140625,5248.54345703125,16171.4249313261,13079.1496459004,4064,1196.6495411396,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4867.98876953125,5257.064453125,16354.8215108969,13305.7027117531,4114,1209.96382927895,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4834.4453125,5234.28271484375,17292.3100056459,12613.2060872843,4164,1224.70468831062,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4864.8173828125,5246.32568359375,16171.4249313261,13305.7027117531,4214,1237.96494555473,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4866.376953125,5238.6884765625,15158.8329811471,13079.1496459004,4264,1251.18401312828,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4820.2255859375,5217.5751953125,15336.679211502,13079.1496459004,4314,1265.81298995018,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4807.83984375,5205.57666015625,15158.8329811471,13079.1496459004,4364,1279.75447893143,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
4810.072265625,5196.44873046875,14891.486593666,15150.504515114,4414,1292.68448185921,FALSE,FALSE,{'lr': 1e-05},6962.44170665741
