validation_regret,validation_mse,validation_loss,test_regret,test_mse,test_loss,subepoch,Runtime,time,hyperparams,validation_relax
16391.967875,3496.08998080404,1113.49133300781,15457.14415,4547.7456656272,1175.32788085938,501,5.95236444473267,1417.57832574844,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,3454.35924227382,1113.49133300781,14775.6355500001,4482.36514022342,1173.41723632813,551,6.67101454734802,1549.75590491295,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,3452.61999581401,1113.49133300781,14775.6355500001,4479.80959983802,1173.41723632813,553,6.9525032043457,1619.27150797844,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,3414.5077802992,1113.49133300781,14274.87365,4411.41573784241,1173.41723632813,603,7.53919816017151,1756.03576207161,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,3377.13685496985,1113.49133300781,13843.76575,4335.5134565761,1173.41723632813,653,8.08034682273865,1891.7260260582,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,3335.50755833627,1113.49133300781,13616.61995,4266.61301486181,1173.41723632813,703,8.6817741394043,2026.54071068764,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,3298.47276842213,1113.49133300781,13843.76575,4194.47192474708,1173.41723632813,753,9.16807508468628,2160.27457284927,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,3260.91404749571,1113.49133300781,14274.87365,4128.26737978135,1173.41723632813,803,9.64502143859863,2294.07824420929,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,3221.95336910304,1113.49133300781,13843.76575,4069.25477060455,1173.41723632813,853,10.0529956817627,2430.64829516411,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,3183.118169082,1113.49133300781,13843.76575,4011.5696744058,1173.41723632813,903,10.6186039447784,2567.17822599411,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,3143.31598927554,1113.49133300781,13843.76575,3965.04023291,1173.41723632813,953,11.3170552253723,2703.18393945694,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,3101.40709237885,1113.49133300781,13843.76575,3909.09668769005,1173.41723632813,1003,11.8379018306732,2836.16044807434,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,3058.51392072222,1113.49133300781,13843.76575,3859.84782654949,1173.41723632813,1053,12.4580421447754,2969.91276907921,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,3015.48559617492,1113.49133300781,13843.76575,3810.85526161332,1173.41723632813,1103,13.0094969272614,3105.70391368866,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,3013.74002396286,1113.49133300781,13843.76575,3808.86864570916,1173.41723632813,1105,13.2902617454529,3175.32810497284,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,2973.45106820056,1113.49133300781,13843.76575,3753.03970016077,1173.41723632813,1155,13.9019644260407,3309.48383808136,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,2935.78353472864,1113.49133300781,14274.87365,3691.49924631141,1173.41723632813,1205,14.4977903366089,3438.50133395195,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,2899.65234373718,1113.49133300781,14647.87395,3638.61733792046,1173.41723632813,1255,15.1189095973969,3573.23855257034,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,2862.8645258093,1113.49133300781,14274.87365,3586.76939237813,1173.41723632813,1305,15.6273994445801,3705.74322485924,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,2827.79425685441,1113.49133300781,14274.87365,3539.92994376556,1173.41723632813,1355,16.3695330619812,3839.43124508858,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,2796.83280604095,1113.49133300781,14274.87365,3483.39895061609,1173.41723632813,1405,16.9970066547394,3972.65102815628,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,2762.67600953734,1113.49133300781,13843.76575,3430.77039161849,1173.41723632813,1455,17.6121592521667,4106.51147842407,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,2731.00267433465,1113.49133300781,13843.76575,3370.86387127483,1173.41723632813,1505,18.2814779281616,4241.36866760254,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,2697.63706750887,1113.49133300781,13843.76575,3322.22033859948,1173.41723632813,1555,18.8264858722687,4376.98264050484,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,2661.78811021819,1113.49133300781,13843.76575,3280.04353243595,1173.41723632813,1605,19.3729958534241,4510.09465265274,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,2624.90272331535,1113.49133300781,13843.76575,3236.70910976451,1173.41723632813,1655,20.0292644500732,4644.14454174042,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,2623.6098320601,1113.49133300781,13843.76575,3235.10937979993,1173.41723632813,1657,20.4271032810211,4712.25059628487,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,2588.67432318622,1113.49133300781,13843.76575,3198.46317639954,1173.41723632813,1707,21.0153610706329,4842.45861554146,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,2554.41323337262,1113.49133300781,13843.76575,3159.7689088139,1173.41723632813,1757,21.5119872093201,4976.31709122658,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,2524.80178349283,1113.49133300781,13843.76575,3121.78800413047,1173.41723632813,1807,22.0180373191833,5108.86276960373,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,2496.16896628516,1113.49133300781,13843.76575,3081.40344263864,1173.41723632813,1857,22.5699119567871,5242.85861587524,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,2467.43314788822,1113.49133300781,13616.61995,3051.27538857071,1173.41723632813,1907,23.0579073429108,5376.20022130013,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,2436.99082753634,1113.49133300781,13616.61995,3012.16474820576,1173.41723632813,1957,23.5654323101044,5509.4982688427,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,2408.35613679905,1113.49133300781,13616.61995,2966.43207263781,1173.41723632813,2007,24.0428953170776,5641.88040685654,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,2379.39462223593,1113.49133300781,13616.61995,2924.36902667166,1173.41723632813,2057,24.48650598526,5777.09520077705,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,2350.50573367343,1113.49133300781,13616.61995,2877.30816105641,1173.41723632813,2107,25.1566781997681,5912.92297005653,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,2321.77024341934,1113.49133300781,13616.61995,2832.03584155513,1173.41723632813,2157,25.7463743686676,6046.47894763947,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,2295.47217403508,1113.49133300781,13616.61995,2783.74538114867,1173.41723632813,2207,26.1865177154541,6182.37339138985,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,2294.55815918183,1113.49133300781,13616.61995,2781.65735937815,1173.41723632813,2209,26.545695066452,6250.04035997391,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,2271.17878939939,1113.49133300781,13616.61995,2736.90743300222,1173.41723632813,2259,27.1099784374237,6382.81043624878,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,2244.43144724209,1113.49133300781,13616.61995,2694.69828847332,1173.41723632813,2309,27.7655291557312,6516.1099190712,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,2218.5350137822,1113.49133300781,13616.61995,2657.69473403886,1173.41723632813,2359,28.3137662410736,6650.47858190537,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,2195.66934252606,1113.49133300781,13616.61995,2618.92640164391,1173.41723632813,2409,28.8135814666748,6783.7785949707,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,2169.37192399603,1113.49133300781,13616.61995,2583.53171092468,1173.41723632813,2459,29.3609750270844,6920.66373634338,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16975.328175,2144.69690517646,1113.49133300781,13616.61995,2554.35360965502,1173.41723632813,2509,29.7361223697662,7052.76654958725,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16975.328175,2121.19872439439,1113.49133300781,13616.61995,2524.40725753792,1173.41723632813,2559,30.2156276702881,7188.78184866905,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,2094.13613280556,1113.49133300781,13616.61995,2494.87368150486,1173.41723632813,2609,30.8156185150146,7319.33470678329,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,2071.17664614547,1113.49133300781,13616.61995,2469.75610070818,1173.41723632813,2659,31.3017084598541,7455.31640911102,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,2054.90286083173,1113.49133300781,13616.61995,2429.86018201979,1173.41723632813,2709,31.823527097702,7592.10142636299,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,2036.2426615338,1113.49133300781,13616.61995,2397.90253689095,1173.41723632813,2759,32.3367559909821,7724.82534837723,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,2035.48369920871,1113.49133300781,13616.61995,2396.39894959816,1173.41723632813,2761,32.6318075656891,7794.56077384949,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,2017.58597102436,1113.49133300781,13616.61995,2358.78822288661,1173.41723632813,2811,33.0327053070068,7928.86012935638,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,1999.91700766109,1113.49133300781,13616.61995,2327.73393764639,1173.41723632813,2861,33.5711925029755,8061.8529446125,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,1983.41466775303,1113.49133300781,13616.61995,2302.53144671047,1173.41723632813,2911,34.1656339168549,8195.37532639503,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,1964.20345374742,1113.49133300781,13616.61995,2275.41045004245,1173.41723632813,2961,34.6504757404327,8327.81446909904,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,1943.53880702196,1113.49133300781,13616.61995,2248.23065467787,1173.41723632813,3011,35.1523456573486,8459.56595134735,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,1925.20754130372,1113.49133300781,13616.61995,2227.26347946774,1173.41723632813,3061,35.7657713890076,8592.99855160713,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,1906.19555680135,1113.49133300781,13616.61995,2205.72758611362,1173.41723632813,3111,36.2618262767792,8727.56944322586,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,1887.68645027045,1113.49133300781,13616.61995,2181.92548854195,1173.41723632813,3161,36.8265681266785,8863.52387905121,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,1873.90411150154,1113.49133300781,13616.61995,2152.68476344494,1173.41723632813,3211,37.3602042198181,8998.79358911514,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,1859.69025826238,1113.49133300781,13616.61995,2129.68985714521,1173.41723632813,3261,37.854551076889,9134.90827608108,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,1841.43262176049,1113.49133300781,13616.61995,2106.74034101547,1173.41723632813,3311,38.5231783390045,9267.56344676018,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,1840.55219329614,1113.49133300781,13616.61995,2105.89130647706,1173.41723632813,3313,38.8119149208069,9336.3922419548,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,1819.32657043005,1113.49133300781,13616.61995,2085.72208507387,1173.41723632813,3363,39.3747103214264,9470.04262781143,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,1804.97277675119,1113.49133300781,13616.61995,2068.81322331133,1173.41723632813,3413,40.0025169849396,9604.80086016655,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,1788.9272866716,1113.49133300781,13616.61995,2051.41263343782,1173.41723632813,3463,40.5333132743835,9740.17673254013,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,1778.67951746325,1113.49133300781,13616.61995,2037.59218793446,1173.41723632813,3513,41.0110301971436,9873.11840033531,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,1764.61882689429,1113.49133300781,13616.61995,2020.66837731818,1173.41723632813,3563,41.4568059444428,10004.5294208527,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,1750.18744995046,1113.49133300781,13616.61995,2002.09604760316,1173.41723632813,3613,42.0058193206787,10135.3826122284,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,1738.8309348342,1113.49133300781,13616.61995,1978.64278676863,1173.41723632813,3663,42.509752035141,10268.2905094624,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,1726.52996153797,1113.49133300781,13616.61995,1962.6591653161,1173.41723632813,3713,43.2463593482971,10402.1905977726,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,1712.19979813361,1113.49133300781,13616.61995,1950.52269851654,1173.41723632813,3763,43.8265490531921,10539.5112309456,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,1700.59094291804,1113.49133300781,13616.61995,1933.30456562525,1173.41723632813,3813,44.4436700344086,10672.7076430321,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,1691.49316019653,1113.49133300781,13616.61995,1916.28914717236,1173.41723632813,3863,45.0717153549194,10802.4266018868,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,1691.12605864172,1113.49133300781,13616.61995,1915.98131496147,1173.41723632813,3865,45.4032983779907,10872.6217975616,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,1681.52743337403,1113.49133300781,13616.61995,1906.00539890683,1173.41723632813,3915,45.9549055099487,11007.5232248306,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,1677.20771890868,1113.49133300781,13616.61995,1897.1137421065,1173.41723632813,3965,46.5836036205292,11139.8785524368,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,1668.55842895761,1113.49133300781,13616.61995,1883.61823776324,1173.41723632813,4015,47.1024000644684,11276.9284923077,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,1659.90276218666,1113.49133300781,13616.61995,1875.30243529938,1173.41723632813,4065,47.5817067623138,11411.1186349392,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16975.328175,1652.45034904966,1113.49133300781,13616.61995,1862.19834921663,1173.41723632813,4115,48.1271080970764,11546.3898801804,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16975.328175,1650.02382991214,1113.49133300781,13616.61995,1852.10221185698,1173.41723632813,4165,48.6399776935577,11680.0778305531,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16975.328175,1645.32375874446,1113.49133300781,13616.61995,1845.40839710464,1173.41723632813,4215,49.1978151798248,11815.2961213589,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16975.328175,1636.39478696012,1113.49133300781,13616.61995,1835.03734970404,1173.41723632813,4265,49.6865701675415,11946.5231428146,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16975.328175,1628.86266660767,1113.49133300781,13616.61995,1828.72251333058,1173.41723632813,4315,50.2529006004334,12081.0301935673,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16975.328175,1620.6095504254,1113.49133300781,13616.61995,1829.32253113355,1173.41723632813,4365,50.6780736446381,12218.7637808323,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16975.328175,1614.26256835455,1113.49133300781,13616.61995,1830.00990256111,1173.41723632813,4415,51.097484588623,12350.1105966568,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16975.328175,1613.91375757062,1113.49133300781,13616.61995,1829.90498245386,1173.41723632813,4417,51.4221603870392,12418.946854353,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16975.328175,1607.48781693044,1113.49133300781,13616.61995,1826.957144544,1173.41723632813,4467,52.0482482910156,12553.5661149025,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,1608.48871899144,1113.49133300781,13616.61995,1831.90782320528,1173.41723632813,4517,52.6583530902863,12687.230340004,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,1608.4309169815,1113.49133300781,13616.61995,1839.31658417631,1173.41723632813,4567,53.1260890960693,12823.0279693604,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,1607.36203778965,1113.49133300781,13616.61995,1841.47463998644,1173.41723632813,4617,53.6684544086456,12944.2871768475,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16391.967875,1602.8251619758,1113.49133300781,13616.61995,1843.18146656505,1173.41723632813,4667,54.1216688156128,13058.7116725445,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16975.328175,1598.93770356111,1113.49133300781,13616.61995,1843.76752428415,1173.41723632813,4717,54.5872764587402,13170.5621962547,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16975.328175,1599.17676779352,1113.49133300781,13616.61995,1849.63974706419,1173.41723632813,4767,54.9832947254181,13286.6745967865,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16975.328175,1595.28985666091,1113.49133300781,13616.61995,1852.76181018279,1173.41723632813,4817,55.6377418041229,13399.1988375187,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16975.328175,1594.56477069041,1113.49133300781,13616.61995,1853.66340421993,1173.41723632813,4867,55.9904608726501,13510.6590809822,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16975.328175,1592.45571949822,1113.49133300781,13616.61995,1851.9437406219,1173.41723632813,4917,56.6118297576904,13622.3718020916,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16975.328175,1594.2475030184,1113.49133300781,13616.61995,1848.07630437942,1173.41723632813,4967,57.031797170639,13735.2340459824,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16975.328175,1594.03043196936,1113.49133300781,13616.61995,1847.79756993398,1173.41723632813,4969,57.3978698253632,13794.4696555138,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16975.328175,1590.49494747545,1113.49133300781,13616.61995,1843.05246071418,1173.41723632813,5019,57.9532656669617,13905.7225446701,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16975.328175,1588.53805893414,1113.49133300781,13616.61995,1844.43284768429,1173.41723632813,5069,58.4353487491608,14017.3338856697,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16975.328175,1586.89889796709,1113.49133300781,13616.61995,1846.74333039522,1173.41723632813,5119,58.9320180416107,14126.0587742329,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16975.328175,1589.1420071605,1113.49133300781,13616.61995,1858.07907979695,1173.41723632813,5169,59.4762797355652,14232.7647171021,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
16975.328175,1590.37121167715,1113.49133300781,13616.61995,1865.66437695135,1173.41723632813,5219,59.9784729480743,14317.89452672,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01, 'betas': (0.98, 0.999)}",TRUE
