test_loss,test_regret_full,subepoch,validation_loss,validation_regret_full,Runtime,time,training_relaxation,validation_relaxation,reset,presolve,warmstart,hyperparams
5478.6015625,18791.190683002584,1454,5186.5859375,31627.478249932057,5.503218173980713,812.3859820365906,True,True,False,True,True,{'lr': 1e-05}
5460.07275390625,19236.58377328934,1504,5156.208984375,32352.327291979687,5.657555341720581,838.5150773525238,True,True,False,True,True,{'lr': 1e-05}
5468.54931640625,18810.50292184809,1554,5171.4208984375,32352.327313690912,5.812233924865723,864.1452367305756,True,True,False,True,True,{'lr': 1e-05}
5469.2294921875,19672.983611497795,1604,5184.36279296875,30532.886460066537,5.9700024127960205,890.3087441921234,True,True,False,True,True,{'lr': 1e-05}
5477.2548828125,18810.50292184809,1654,5189.62451171875,31627.478249931937,6.122233867645264,916.1721646785736,True,True,False,True,True,{'lr': 1e-05}
5473.62744140625,19236.58377328934,1706,5184.44287109375,31627.478249932057,6.276226043701173,942.3849952220917,True,True,False,True,True,{'lr': 1e-05}
5481.02783203125,19672.983611497795,1756,5213.4482421875,30532.886460066537,6.433107852935791,968.9468286037444,True,True,False,True,True,{'lr': 1e-05}
5474.28759765625,19672.983611497795,1806,5205.15576171875,30532.886460066537,6.584130525588988,994.7023370265961,True,True,False,True,True,{'lr': 1e-05}
5481.7470703125,19672.983611497795,1856,5218.23583984375,31603.86501444166,6.734299182891847,1020.2881660461426,True,True,False,True,True,{'lr': 1e-05}
5483.89794921875,19672.983611497795,1906,5212.771484375,31603.868773165384,6.883767127990723,1047.4266510009766,True,True,False,True,True,{'lr': 1e-05}
5468.4267578125,19236.58377328934,1956,5165.6826171875,31627.478249932057,7.0354323387146,1073.417676448822,True,True,False,True,True,{'lr': 1e-05}
5478.2333984375,19236.58377328934,2006,5187.81982421875,31627.478249932057,7.195842266082764,1099.7122135162354,True,True,False,True,True,{'lr': 1e-05}
5493.7041015625,19236.58377328934,2056,5204.17138671875,31627.478249932057,7.349792718887329,1124.8787696361542,True,True,False,True,True,{'lr': 1e-05}
5508.3203125,18810.50292184809,2106,5233.84912109375,31627.478249932057,7.5013980865478525,1150.6813809871676,True,True,False,True,True,{'lr': 1e-05}
5486.1083984375,19236.58377328934,2156,5190.43212890625,31627.478249932057,7.660812377929687,1176.3593671321871,True,True,False,True,True,{'lr': 1e-05}
5493.8916015625,18810.50292184809,2206,5192.4951171875,31627.46633403946,7.814700126647949,1205.0402653217316,True,True,False,True,True,{'lr': 1e-05}
5512.470703125,18791.190683002584,2258,5230.07568359375,28934.835059820787,7.968218803405763,1231.1320366859434,True,True,False,True,True,{'lr': 1e-05}
5537.2265625,18491.39023130387,2308,5273.23486328125,29102.010019657548,8.125917911529541,1257.4779629707334,True,True,False,True,True,{'lr': 1e-05}
5500.20068359375,18791.190683002584,2358,5198.8779296875,28934.835059820787,8.278830528259277,1283.3373816013334,True,True,False,True,True,{'lr': 1e-05}
5491.134765625,19079.40077351616,2408,5188.3291015625,28934.835059820787,8.431321620941162,1308.9588747024534,True,True,False,True,True,{'lr': 1e-05}
5486.80615234375,19236.58377328934,2458,5182.330078125,31627.478249932057,8.606929302215576,1335.8436295986176,True,True,False,True,True,{'lr': 1e-05}
5492.39794921875,19079.40077351616,2508,5189.37451171875,28934.823400916066,8.756458759307861,1361.8965003490448,True,True,False,True,True,{'lr': 1e-05}
5486.4462890625,19236.58377328934,2558,5171.16650390625,31627.478249931937,8.90902042388916,1387.7584969997406,True,True,False,True,True,{'lr': 1e-05}
5498.38427734375,19236.58377328934,2608,5203.5546875,28934.835059820787,9.063491821289062,1414.544517993927,True,True,False,True,True,{'lr': 1e-05}
5508.4111328125,18791.190683002584,2658,5217.751953125,29102.010019657548,9.217512607574463,1441.198466539383,True,True,False,True,True,{'lr': 1e-05}
5510.56494140625,19236.58377328934,2708,5229.37451171875,28934.835059820787,9.370423078536989,1466.9675600528715,True,True,False,True,True,{'lr': 1e-05}
5525.916015625,18791.190683002584,2758,5251.48974609375,29101.998103765072,9.526164770126345,1494.0291159152985,True,True,False,True,True,{'lr': 1e-05}
5513.49560546875,18791.190683002584,2810,5229.68115234375,29102.010019657548,9.678994417190554,1520.287141084671,True,True,False,True,True,{'lr': 1e-05}
5508.4267578125,19236.58377328934,2860,5226.64453125,28934.82314392831,9.834788560867311,1547.0923461914062,True,True,False,True,True,{'lr': 1e-05}
5522.56201171875,18810.50292184809,2910,5252.75048828125,28934.82314392831,9.985596895217897,1573.185403585434,True,True,False,True,True,{'lr': 1e-05}
5491.99169921875,19236.58377328934,2960,5190.80615234375,28325.300803888935,10.140727043151855,1598.713527917862,True,True,False,True,True,{'lr': 1e-05}
5526.1396484375,18810.50292184809,3010,5255.98779296875,29102.010019657548,10.291476488113405,1624.9984910488129,True,True,False,True,True,{'lr': 1e-05}
5521.61962890625,19236.58377328934,3060,5251.48046875,29102.010019657548,10.445136547088623,1651.1418902873993,True,True,False,True,True,{'lr': 1e-05}
5507.39501953125,19079.40077351616,3110,5217.36328125,29102.010019657548,10.601856946945189,1678.1892223358154,True,True,False,True,True,{'lr': 1e-05}
5511.1513671875,19672.98363369587,3160,5236.3330078125,29102.010019657548,10.751594066619873,1704.7602853775024,True,True,False,True,True,{'lr': 1e-05}
5510.35107421875,18810.50292184809,3210,5217.857421875,31627.466334039582,10.902513265609741,1730.5210511684418,True,True,False,True,True,{'lr': 1e-05}
5531.4619140625,18810.50292184809,3260,5261.1142578125,29101.998103765072,11.063416719436646,1757.2481698989868,True,True,False,True,True,{'lr': 1e-05}
5539.2255859375,18791.190683002584,3310,5268.640625,29101.998103765072,11.219937801361084,1783.8869271278381,True,True,False,True,True,{'lr': 1e-05}
5543.0439453125,18491.39023130387,3362,5266.5234375,29102.010019657548,11.374801874160767,1810.5575580596924,True,True,False,True,True,{'lr': 1e-05}
5542.88134765625,18491.39023130387,3412,5261.31298828125,29102.010019657548,11.528159379959106,1836.4864020347595,True,True,False,True,True,{'lr': 1e-05}
5514.64013671875,18791.190683002584,3462,5214.4521484375,29101.99752874754,11.679605960845947,1862.2059724330904,True,True,False,True,True,{'lr': 1e-05}
5530.0224609375,17972.37879783567,3512,5231.90625,29101.998103765072,11.8329017162323,1888.6829347610474,True,True,False,True,True,{'lr': 1e-05}
5537.97265625,18810.50292184809,3562,5271.51025390625,29101.998103765072,11.988143920898438,1914.9289956092834,True,True,False,True,True,{'lr': 1e-05}
5540.76220703125,18810.50292184809,3612,5279.943359375,29102.010019657548,12.14576244354248,1940.6852219104767,True,True,False,True,True,{'lr': 1e-05}
5543.0546875,19079.40077351616,3662,5276.666015625,29102.010019657548,12.297538995742798,1966.7692501544952,True,True,False,True,True,{'lr': 1e-05}
5542.3798828125,19079.40077351616,3712,5277.28125,29102.010019657548,12.453212261199953,1993.3997519016266,True,True,False,True,True,{'lr': 1e-05}
5511.08642578125,19079.40077351616,3762,5216.73095703125,29101.998103765072,12.601899147033693,2019.6951987743375,True,True,False,True,True,{'lr': 1e-05}
5515.10205078125,19079.40077351616,3812,5227.88037109375,29101.998103765072,12.757307052612305,2046.2750146389008,True,True,False,True,True,{'lr': 1e-05}
5525.76904296875,19079.40077351616,3862,5251.572265625,29102.010019657548,12.912526845932007,2072.662599086761,True,True,False,True,True,{'lr': 1e-05}
5512.75537109375,20041.522655945733,3914,5237.7236328125,29101.998103765072,13.065377712249756,2099.5098569393163,True,True,False,True,True,{'lr': 1e-05}
5524.10595703125,19672.983611497795,3964,5250.748046875,29101.998103765072,13.218034029006958,2126.4742727279668,True,True,False,True,True,{'lr': 1e-05}
5543.8203125,19079.40077351616,4014,5283.18505859375,29101.998103765072,13.372645139694214,2153.315042734146,True,True,False,True,True,{'lr': 1e-05}
5553.052734375,18791.190683002584,4064,5286.79638671875,29102.010019657548,13.53056263923645,2179.078169345856,True,True,False,True,True,{'lr': 1e-05}
5552.0947265625,19079.401673843382,4114,5290.42529296875,29101.998103765072,13.680613994598387,2205.8944237232213,True,True,False,True,True,{'lr': 1e-05}
5556.11181640625,19079.40077351616,4164,5302.3994140625,29101.998103765072,13.836981058120728,2233.2133831977844,True,True,False,True,True,{'lr': 1e-05}
5544.3662109375,19672.983611497795,4214,5286.83642578125,29101.998103765072,13.990630149841307,2259.571738243103,True,True,False,True,True,{'lr': 1e-05}
5551.18994140625,19079.40077351616,4264,5301.3955078125,29101.998103765072,14.144915342330933,2284.953856229782,True,True,False,True,True,{'lr': 1e-05}
5548.97509765625,18810.50292184809,4314,5284.6767578125,29102.009444640014,14.2946937084198,2310.948742389679,True,True,False,True,True,{'lr': 1e-05}
5543.46142578125,19079.40077351616,4364,5286.86328125,29101.998103765072,14.44793176651001,2337.0210418701167,True,True,False,True,True,{'lr': 1e-05}
5525.55859375,18791.190683002584,4414,5225.93359375,29102.009444640014,14.599691152572632,2362.916521072388,True,True,False,True,True,{'lr': 1e-05}
5520.5126953125,19079.40077351616,4466,5231.4287109375,29102.010019657548,14.755426406860352,2390.2471041679387,True,True,False,True,True,{'lr': 1e-05}
5498.4814453125,19236.58377328934,4516,5193.3671875,29102.010019657548,14.904560804367065,2417.324181556701,True,True,False,True,True,{'lr': 1e-05}
5504.19384765625,19236.58377328934,4566,5213.18603515625,29102.010019657548,15.055055141448975,2443.3632962703705,True,True,False,True,True,{'lr': 1e-05}
5527.85205078125,18491.39023130387,4616,5231.44921875,29101.99752874754,15.210034608840942,2470.1801669597626,True,True,False,True,True,{'lr': 1e-05}
5514.0595703125,19079.40077351616,4666,5214.8857421875,29101.998103765072,15.364616870880127,2496.5751070976253,True,True,False,True,True,{'lr': 1e-05}
5533.09326171875,19079.40077351616,4716,5250.79638671875,29101.998103765072,15.521673679351807,2522.5836715698238,True,True,False,True,True,{'lr': 1e-05}
5547.119140625,17972.37879783567,4766,5268.84423828125,29102.010019657548,15.67651915550232,2548.2994544506078,True,True,False,True,True,{'lr': 1e-05}
5560.9609375,18491.39023130387,4816,5298.91796875,29101.998103765072,15.833483695983887,2574.003463983536,True,True,False,True,True,{'lr': 1e-05}
5554.5693359375,18491.39023130387,4866,5289.72021484375,29102.010019657548,15.98701786994934,2600.447448015213,True,True,False,True,True,{'lr': 1e-05}
5544.9599609375,18491.39023130387,4916,5269.83251953125,29101.998103765072,16.138785123825073,2626.80654001236,True,True,False,True,True,{'lr': 1e-05}
5526.935546875,19079.39880316821,4966,5233.0693359375,29101.998103765072,16.292118072509766,2652.357995510101,True,True,False,True,True,{'lr': 1e-05}
5530.4560546875,18791.190683002584,5018,5244.79052734375,29102.010019657548,16.451334714889526,2678.386562585831,True,True,False,True,True,{'lr': 1e-05}
5521.30322265625,17972.37879783567,5068,5203.986328125,29101.998103765072,16.605504035949707,2704.567927122116,True,True,False,True,True,{'lr': 1e-05}
5522.3193359375,18491.39023130387,5118,5209.88671875,29102.010019657548,16.760924339294437,2730.8933544158936,True,True,False,True,True,{'lr': 1e-05}
5521.0556640625,18491.39023130387,5168,5211.27880859375,29101.998103765072,16.91641879081726,2756.888878345489,True,True,False,True,True,{'lr': 1e-05}
5517.0908203125,18491.39023130387,5218,5201.6748046875,29101.998103765072,17.068652629852295,2783.0445895195007,True,True,False,True,True,{'lr': 1e-05}
5530.875,19079.40077351616,5268,5244.12841796875,29101.998103765072,17.218231678009033,2809.524522304535,True,True,False,True,True,{'lr': 1e-05}
5531.12060546875,19079.40077351616,5318,5255.40673828125,31627.466334039582,17.373821258544922,2835.861853122711,True,True,False,True,True,{'lr': 1e-05}
5517.23779296875,19079.40077351616,5368,5217.43798828125,29102.010019657548,17.522990465164185,2862.7759618759155,True,True,False,True,True,{'lr': 1e-05}
5513.42236328125,19079.40077351616,5418,5210.5859375,29102.010019657548,17.676707744598392,2888.704731464386,True,True,False,True,True,{'lr': 1e-05}
5502.0185546875,20041.522655945733,5468,5205.82470703125,29101.99752874754,17.829477071762085,2915.2717592716217,True,True,False,True,True,{'lr': 1e-05}
5525.65087890625,20041.522655945733,5518,5257.77392578125,29101.99752874754,17.985630750656128,2941.959480524063,True,True,False,True,True,{'lr': 1e-05}
5147.76416015625,21183.351212797686,50,4362.03271484375,31867.269758046026,0.3190417289733887,62.89408779144287,True,True,False,True,True,{'lr': 1e-05}
5197.86767578125,18242.416727008764,100,4605.53564453125,32088.93208005605,0.5517895221710205,89.4250328540802,True,True,False,True,True,{'lr': 1e-05}
5213.64404296875,18242.416727008764,150,4704.5576171875,31603.876930334136,0.7893478870391846,117.12735867500305,True,True,False,True,True,{'lr': 1e-05}
5232.216796875,16762.33406422683,200,4787.48291015625,31627.478249931937,1.0252478122711182,144.760910987854,True,True,False,True,True,{'lr': 1e-05}
5231.59130859375,16762.33406422683,250,4815.98828125,31627.478249932057,1.2600340843200684,172.4072866439819,True,True,False,True,True,{'lr': 1e-05}
5253.4443359375,16762.33406422683,300,4856.96435546875,28113.457260136725,1.4981637001037598,199.466432094574,True,True,False,True,True,{'lr': 1e-05}
5275.701171875,16456.99019353604,350,4917.47021484375,26422.31569423748,1.7381668090820312,226.8517096042633,True,True,False,True,True,{'lr': 1e-05}
5266.85986328125,15389.457389049698,400,4918.5478515625,27546.07309914159,1.969832181930542,255.01828026771545,True,True,False,True,True,{'lr': 1e-05}
5259.04833984375,14478.734595851973,450,4875.1298828125,26422.31569423748,2.2145097255706787,282.87481236457825,True,True,False,True,True,{'lr': 1e-05}
5308.37353515625,13923.785104980227,500,4952.17626953125,24797.36279076978,2.4522266387939453,311.0096409320832,True,True,False,True,True,{'lr': 1e-05}
5311.86962890625,13785.893580284435,550,4983.04931640625,24797.36279076978,2.6881682872772217,340.1389260292053,True,True,False,True,True,{'lr': 1e-05}
5277.90576171875,13848.716708544174,602,4916.7685546875,25258.740694237407,2.8546030521392822,366.9688060283661,True,True,False,True,True,{'lr': 1e-05}
5247.76220703125,14478.734595851973,652,4839.2919921875,27043.872441206357,3.0251953601837163,393.9816219806671,True,True,False,True,True,{'lr': 1e-05}
5258.57861328125,13923.785104980227,702,4830.98876953125,24797.36279076978,3.1891043186187744,420.1371409893036,True,True,False,True,True,{'lr': 1e-05}
5235.06298828125,13923.785104980227,752,4779.90283203125,27001.49981905986,3.3560173511505127,447.0984499454498,True,True,False,True,True,{'lr': 1e-05}
5228.4208984375,13923.785104980227,802,4755.10205078125,27001.499819059623,3.524458408355713,474.2418234348297,True,True,False,True,True,{'lr': 1e-05}
5237.84130859375,14703.413866367424,852,4753.123046875,24797.36279076978,3.6915500164031982,501.2328615188599,True,True,False,True,True,{'lr': 1e-05}
5198.912109375,14906.944180699065,902,4685.7568359375,26464.688316384098,3.852572202682495,528.6325328350067,True,True,False,True,True,{'lr': 1e-05}
5218.55859375,14906.944180699065,952,4698.2509765625,27001.49981905974,4.0239295959472665,555.983030796051,True,True,False,True,True,{'lr': 1e-05}
5220.20947265625,14703.413866367424,1002,4685.439453125,24797.36279076978,4.189183235168457,582.9158263206483,True,True,False,True,True,{'lr': 1e-05}
5225.7705078125,14906.944180699065,1052,4668.6259765625,24797.36279076978,4.3513104915618905,608.5843460559845,True,True,False,True,True,{'lr': 1e-05}
5223.69873046875,14906.944180699065,1102,4661.779296875,24797.36279076978,4.514453172683716,635.7841577529907,True,True,False,True,True,{'lr': 1e-05}
5216.2568359375,14906.944180699065,1154,4608.65380859375,24797.36279077001,4.679442644119263,662.7413878440858,True,True,False,True,True,{'lr': 1e-05}
5208.390625,16615.525441341335,1204,4617.02294921875,27256.709895869248,4.84459400177002,689.4022953510284,True,True,False,True,True,{'lr': 1e-05}
5237.12109375,14906.944180699065,1254,4657.5634765625,27001.49981905974,5.0103280544281015,715.5592949390411,True,True,False,True,True,{'lr': 1e-05}
5219.708984375,15389.457389049698,1304,4626.6484375,26422.315694237357,5.176702976226807,742.1663062572479,True,True,False,True,True,{'lr': 1e-05}
5240.46337890625,15030.433314418653,1354,4658.61328125,31627.478249932057,5.340242862701416,768.4487500190735,True,True,False,True,True,{'lr': 1e-05}
5232.42919921875,16762.33406422683,1404,4636.447265625,31627.478249932057,5.503642559051514,794.7945094108583,True,True,False,True,True,{'lr': 1e-05}
5245.16943359375,14750.251375713618,1454,4633.41455078125,26322.211633115425,5.666238784790039,821.5018134117126,True,True,False,True,True,{'lr': 1e-05}
5243.37060546875,17972.37879783567,1504,4627.56884765625,31627.478249932057,5.828723430633545,847.8186662197113,True,True,False,True,True,{'lr': 1e-05}
5236.23388671875,17541.858991355402,1554,4621.3671875,28934.835059820787,5.987321853637695,873.6901125907898,True,True,False,True,True,{'lr': 1e-05}
5254.4326171875,17541.858991355402,1604,4650.603515625,28934.835059820787,6.152748107910156,899.1379652023315,True,True,False,True,True,{'lr': 1e-05}
5253.98095703125,17972.37879783567,1654,4653.11083984375,28934.82314392831,6.3184969425201425,924.7462668418884,True,True,False,True,True,{'lr': 1e-05}
5250.5888671875,18344.25823743781,1706,4653.8603515625,28934.82314392831,6.482627630233765,950.3181777000427,True,True,False,True,True,{'lr': 1e-05}
5283.4775390625,17972.37879783567,1756,4675.736328125,25978.65572040132,6.647152423858643,976.1677074432373,True,True,False,True,True,{'lr': 1e-05}
5305.84326171875,14906.944180699065,1806,4689.56103515625,25731.300488110166,6.809589147567749,1002.1831395626068,True,True,False,True,True,{'lr': 1e-05}
5290.83349609375,15454.517508811785,1856,4659.3115234375,25978.65572040132,6.97357439994812,1027.8099904060364,True,True,False,True,True,{'lr': 1e-05}
5275.4853515625,17972.37879783567,1906,4650.17041015625,26322.21163311531,7.134772777557372,1054.6077029705048,True,True,False,True,True,{'lr': 1e-05}
5271.48974609375,17972.37879783567,1956,4623.0634765625,26322.21163311531,7.293790102005005,1080.2594282627106,True,True,False,True,True,{'lr': 1e-05}
5292.04052734375,17541.858991355402,2006,4652.8759765625,28809.86918240052,7.4585304260253915,1105.5904922485354,True,True,False,True,True,{'lr': 1e-05}
5306.0224609375,16762.33406422683,2056,4696.74755859375,28809.86918240052,7.622313737869263,1132.2369406223295,True,True,False,True,True,{'lr': 1e-05}
5291.9580078125,17541.858991355402,2106,4650.3564453125,26769.458486059684,7.781350612640381,1158.221761226654,True,True,False,True,True,{'lr': 1e-05}
5295.64404296875,18491.39023130387,2156,4661.95166015625,26614.352470372334,7.942442417144775,1183.4407606124878,True,True,False,True,True,{'lr': 1e-05}
5290.72412109375,18791.190683002584,2206,4638.57958984375,29102.010019657548,8.108942270278929,1208.9651074409485,True,True,False,True,True,{'lr': 1e-05}
5297.84619140625,17541.858991355402,2258,4653.4375,28654.763166713183,8.275542497634888,1235.073208808899,True,True,False,True,True,{'lr': 1e-05}
5302.36669921875,18491.39023130387,2308,4674.7216796875,28654.763166713183,8.439676761627197,1262.0123682022095,True,True,False,True,True,{'lr': 1e-05}
5304.83984375,18491.39023130387,2358,4657.08837890625,28654.763166713183,8.598551511764526,1287.4375123977659,True,True,False,True,True,{'lr': 1e-05}
5307.24560546875,17541.858991355402,2408,4641.46142578125,28654.763166713183,8.760035276412964,1313.7790825366976,True,True,False,True,True,{'lr': 1e-05}
5298.994140625,18977.88932201406,2458,4656.68505859375,31558.814741728595,8.919092893600462,1340.070033788681,True,True,False,True,True,{'lr': 1e-05}
5310.2314453125,18810.50292184809,2508,4659.7919921875,28654.751250820696,9.075934410095217,1367.2831604480746,True,True,False,True,True,{'lr': 1e-05}
5317.28662109375,18810.50292184809,2558,4681.880859375,28654.751250820696,9.229661226272585,1392.377671957016,True,True,False,True,True,{'lr': 1e-05}
5332.61962890625,18791.190683002584,2608,4700.091796875,28654.749605397228,9.390608549118044,1418.7518420219421,True,True,False,True,True,{'lr': 1e-05}
5321.71435546875,18810.50292184809,2658,4677.75732421875,28654.749605397228,9.55624985694885,1444.2265043258667,True,True,False,True,True,{'lr': 1e-05}
5329.185546875,17972.37879783567,2708,4676.36572265625,28654.761521289824,9.710587978363037,1469.7447352409365,True,True,False,True,True,{'lr': 1e-05}
5316.2041015625,17972.37879783567,2758,4639.03076171875,28654.749605397228,9.867790460586546,1496.0398008823395,True,True,False,True,True,{'lr': 1e-05}
5311.95703125,17541.858991355402,2810,4630.06396484375,28654.763166713183,10.027407407760618,1522.2732000350952,True,True,False,True,True,{'lr': 1e-05}
5311.14208984375,16932.983059626073,2860,4637.626953125,28809.86918240052,10.187277555465696,1548.471308708191,True,True,False,True,True,{'lr': 1e-05}
5317.54931640625,18977.88932201406,2910,4664.32177734375,28654.763166713183,10.348536729812624,1574.7806441783905,True,True,False,True,True,{'lr': 1e-05}
5331.4619140625,18810.50292184809,2960,4678.4052734375,28654.749605397228,10.50600600242615,1600.8696687221527,True,True,False,True,True,{'lr': 1e-05}
5347.70703125,18810.50292184809,3010,4719.74462890625,28654.749605397228,10.670445442199707,1626.9039726257324,True,True,False,True,True,{'lr': 1e-05}
5324.1005859375,18791.190683002584,3060,4669.54296875,28654.763166713183,10.828227043151855,1652.7785501480105,True,True,False,True,True,{'lr': 1e-05}
5316.71484375,18810.50292184809,3110,4659.8662109375,28654.749605397228,10.991488933563232,1678.725112915039,True,True,False,True,True,{'lr': 1e-05}
5306.31591796875,18791.190683002584,3160,4653.4189453125,31558.821024715897,11.144264698028564,1704.451187133789,True,True,False,True,True,{'lr': 1e-05}
5292.9365234375,19376.018222809304,3210,4617.91015625,31558.821024715897,11.302285432815552,1730.2218062877655,True,True,False,True,True,{'lr': 1e-05}
5291.29296875,19376.018222809304,3260,4616.9140625,32043.892119965516,11.458455801010132,1756.7060375213625,True,True,False,True,True,{'lr': 1e-05}
5323.1171875,19236.58377328934,3310,4668.13818359375,31558.821024715897,11.614946842193605,1783.533988237381,True,True,False,True,True,{'lr': 1e-05}
5318.48876953125,19376.018222809304,3362,4663.451171875,31558.83294060838,11.77118682861328,1809.5016360282896,True,True,False,True,True,{'lr': 1e-05}
5328.4296875,18810.50292184809,3412,4666.46533203125,28654.749605397228,11.92887020111084,1835.2985706329346,True,True,False,True,True,{'lr': 1e-05}
5335.3701171875,18810.50292184809,3462,4686.68603515625,28654.749605397228,12.088862419128418,1862.4019720554352,True,True,False,True,True,{'lr': 1e-05}
5335.9697265625,17541.858991355402,3512,4664.12841796875,28654.749605397228,12.24994421005249,1889.1541652679446,True,True,False,True,True,{'lr': 1e-05}
5339.1943359375,17972.37879783567,3562,4676.52099609375,28654.749605397228,12.411307573318481,1916.200867176056,True,True,False,True,True,{'lr': 1e-05}
5330.72998046875,17972.37879783567,3612,4645.5400390625,28654.749605397228,12.571510791778564,1942.9489908218384,True,True,False,True,True,{'lr': 1e-05}
5333.09716796875,17972.37879783567,3662,4668.0693359375,28654.749605397228,12.732516288757324,1969.286192893982,True,True,False,True,True,{'lr': 1e-05}
5326.56103515625,18664.652286509983,3712,4671.298828125,28809.85562108457,12.885332107543945,1996.4336652755735,True,True,False,True,True,{'lr': 1e-05}
5300.46435546875,19672.983611497795,3762,4639.1943359375,32043.892119965516,13.04195761680603,2023.0571217536926,True,True,False,True,True,{'lr': 1e-05}
5301.55810546875,19236.58377328934,3812,4641.9111328125,32043.892119965516,13.195960760116575,2049.2064685821533,True,True,False,True,True,{'lr': 1e-05}
5327.8359375,19236.58377328934,3862,4678.50927734375,31558.821024715897,13.3594970703125,2074.843811035156,True,True,False,True,True,{'lr': 1e-05}
5337.1796875,18791.190683002584,3914,4687.28271484375,28654.761521289707,13.522342920303345,2101.488075017929,True,True,False,True,True,{'lr': 1e-05}
5335.9345703125,18977.88932201406,3964,4665.7490234375,28654.749605397228,13.678026914596558,2128.2602174282074,True,True,False,True,True,{'lr': 1e-05}
5317.93798828125,19376.018222809304,4014,4639.43017578125,31558.821024715897,13.834552526473999,2154.7613983154292,True,True,False,True,True,{'lr': 1e-05}
