validation_loss,validation_regret_full,test_loss,test_regret_full,subepoch,Runtime,time,training_relaxation,validation_relaxation,reset,presolve,warmstart,hyperparams
5789.298828125,16065.687459459645,5770.05078125,11623.90087371855,902,11.374155521392822,300.78158712387085,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5868.93212890625,16065.687459459645,5819.28662109375,11832.801974602044,952,11.845062255859375,315.5962562561035,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5925.27978515625,16065.687459459645,5856.0546875,11832.801974602044,1002,12.328758239746094,330.76918506622314,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5990.8828125,16065.687459459645,5897.3212890625,11832.801974602044,1052,12.816374063491821,345.72600531578064,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
6078.36083984375,16065.687459459645,5952.61181640625,11832.801974602044,1102,13.305514812469482,360.81718349456787,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
6138.1630859375,16065.687459459645,5991.6669921875,11623.90087371855,1154,13.800533771514893,375.8334000110626,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
6209.1025390625,16065.687459459645,6040.02783203125,11358.994377288735,1204,14.291109561920166,391.12960028648376,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
6281.16552734375,16065.687459459645,6090.80419921875,11358.994377288735,1254,14.798167705535889,406.2981550693512,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
6337.5712890625,16065.687459459645,6126.4072265625,11358.994377288735,1304,15.279650688171387,421.2695846557617,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
6402.08544921875,16065.687459459645,6170.08935546875,11358.994377288735,1354,15.751200914382935,436.7361991405487,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
6448.1611328125,16065.687459459645,6202.1640625,11832.801974602044,1404,16.242655038833618,451.9048488140106,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
6495.83837890625,16065.687459459645,6233.90771484375,11358.994377288735,1454,16.713310718536377,466.8758144378662,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
6562.80859375,16065.687459459645,6280.46875,11358.994377288735,1504,17.19224786758423,481.8625340461731,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
6611.7080078125,16065.687459459645,6313.68603515625,11358.994377288735,1554,17.679532051086426,497.0968568325043,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
6677.8056640625,16065.687459459645,6359.30029296875,11358.994377288735,1604,18.17299461364746,512.1372525691986,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
6716.40283203125,16065.687459459645,6387.3994140625,11358.994377288735,1654,18.65601944923401,527.2490179538727,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
6755.03662109375,16065.687459459645,6416.1572265625,11358.994377288735,1706,19.13789987564087,542.0988817214966,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
6808.267578125,16065.687459459645,6452.70654296875,11358.994377288735,1756,19.631088495254517,557.1376624107361,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
6863.86572265625,16065.687459459645,6493.27099609375,11358.994377288735,1806,20.114685535430908,572.287171125412,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
6919.82177734375,16065.687459459645,6532.4248046875,11358.994377288735,1856,20.585352420806885,587.2197880744934,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
6970.8740234375,16065.687459459645,6568.224609375,11358.994377288735,1906,21.082998514175415,602.2446203231812,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
7003.9384765625,16065.687459459645,6590.58935546875,11358.994377288735,1956,21.57760238647461,617.2939314842224,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
7037.82421875,16065.687459459645,6613.2177734375,11358.994377288735,2006,22.064134120941162,632.4221642017365,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
7102.89697265625,16065.687459459645,6658.1005859375,11358.994377288735,2056,22.565096855163574,647.9409341812134,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
7148.4462890625,16065.687459459645,6690.7939453125,11358.994377288735,2106,23.03478765487671,663.1977167129517,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
7177.8564453125,16065.687459459645,6713.3603515625,11358.994377288735,2156,23.527009963989258,678.5712125301361,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
7229.76513671875,16065.687459459645,6750.6787109375,11358.994377288735,2206,24.023489236831665,693.5420944690704,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
7282.69287109375,16065.687459459645,6789.3857421875,11358.994377288735,2258,24.515922784805298,708.9287397861481,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
7309.12744140625,16065.687459459645,6810.27294921875,11358.994377288735,2308,24.994699001312256,723.8998031616211,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
7351.9970703125,16065.687459459645,6841.29296875,11358.994377288735,2358,25.480952739715576,739.046665430069,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
7386.3564453125,16065.687459459645,6866.5546875,11358.994377288735,2408,25.954082250595093,754.0538084506989,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
7417.185546875,16065.687459459645,6888.16552734375,11358.994377288735,2458,26.43190288543701,769.0703494548798,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
7438.349609375,16065.687459459645,6903.1103515625,11055.157516575186,2508,26.921806812286377,784.3100509643555,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
7491.0361328125,16065.687459459645,6943.87890625,11055.157516575186,2558,27.43418288230896,799.6639025211334,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
7537.9619140625,16065.687459459645,6979.01904296875,11055.157516575186,2608,27.91332459449768,815.0207440853119,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
7577.60009765625,16893.866160517093,7005.2275390625,10724.109170265263,2658,28.398593187332153,830.1636126041412,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
7607.22509765625,16893.866160517093,7021.298828125,10724.109170265263,2708,28.917951107025146,845.2616260051727,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
7653.68896484375,16893.866160517093,7054.78857421875,10724.109170265263,2758,29.400233268737793,860.2721750736237,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
7685.70751953125,16893.866160517093,7077.28955078125,10724.109170265263,2810,29.88697838783264,875.4357669353485,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
7753.29443359375,16893.866160517093,7128.23291015625,11358.994377288735,2860,30.36582088470459,890.6150960922241,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
7778.92578125,16893.866160517093,7146.2294921875,11358.994377288735,2910,30.8546941280365,905.7016344070435,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
7819.5322265625,16893.866160517093,7175.1201171875,11358.994377288735,2960,31.347111701965332,920.8387980461121,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
7843.44921875,16893.866160517093,7193.1337890625,11222.874428825453,3010,31.860820293426514,936.2008943557739,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
7887.236328125,16893.866160517093,7225.74609375,11358.994377288735,3060,32.34292817115784,951.3439099788666,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
7915.4697265625,16893.866160517093,7244.02783203125,11358.994377288735,3110,32.828315019607544,966.559858083725,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
7953.275390625,16893.866160517093,7272.61767578125,11358.994377288735,3160,33.34154939651489,981.9491152763367,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
7984.14306640625,16893.866160517093,7295.13623046875,11358.994377288735,3210,33.829994201660156,997.1714894771576,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
7998.23779296875,16893.866160517093,7303.20458984375,11358.994377288735,3260,34.32399368286133,1012.2730233669281,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
8007.890625,16893.866160517093,7308.67919921875,11222.874428825453,3310,34.79892301559448,1027.4287407398224,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
4111.91748046875,16065.687459459645,5121.33935546875,11832.801974602044,50,0.9539093971252441,30.78364610671997,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
4296.3134765625,16065.687459459645,5069.79150390625,11251.366402148968,100,1.6373472213745117,47.385321617126465,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
4453.73486328125,16065.687459459645,5062.541015625,11251.366402148968,150,2.32755446434021,63.93700838088989,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
4607.41015625,16065.687459459645,5103.75244140625,10797.088917350862,200,3.029513359069824,80.34023809432983,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
4722.7666015625,16065.687459459645,5136.3857421875,11251.366402148968,250,3.7384893894195557,96.95283913612366,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
4775.705078125,16065.687459459645,5156.35205078125,10741.755895786453,300,4.43821382522583,113.4694287776947,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
4872.2451171875,16065.687459459645,5202.41064453125,9723.065282535506,350,5.124586582183838,129.72633957862854,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
4955.8662109375,16065.687459459645,5243.48486328125,9723.065282535506,400,5.819050312042236,146.86333441734314,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5014.416015625,16065.687459459645,5269.0859375,9723.065282535506,450,6.541393995285034,163.3602797985077,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5085.18212890625,16065.687459459645,5307.9404296875,10714.168551407289,500,7.271401643753052,180.1309871673584,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5142.06787109375,16065.687459459645,5337.77490234375,10714.168551407289,550,7.980254888534546,196.51442003250122,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5170.80224609375,16065.687459459645,5351.40576171875,10714.168551407289,602,8.485995531082153,211.86349058151245,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5187.1513671875,16065.687459459645,5360.6796875,10714.168551407289,652,8.960487127304077,226.68862771987915,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5196.56396484375,16065.687459459645,5365.08544921875,10714.168551407289,702,9.43248200416565,241.89867162704468,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5222.74658203125,16065.687459459645,5381.982421875,10332.01888072933,752,9.925287961959839,256.9222264289856,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5221.6982421875,16065.687459459645,5379.6259765625,10332.01888072933,802,10.409019231796265,271.8959491252899,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5214.8076171875,16065.687459459645,5378.76806640625,10332.01888072933,852,10.886265754699707,287.072527885437,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5242.4658203125,16065.687459459645,5391.38330078125,10332.01888072933,902,11.36613416671753,302.15360403060913,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5259.43994140625,16065.687459459645,5400.9228515625,10332.01888072933,952,11.859987020492554,317.24495935440063,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5274.45263671875,16065.687459459645,5409.66845703125,10332.01888072933,1002,12.336586713790894,332.51686930656433,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5292.31884765625,16065.687459459645,5422.24169921875,9723.065282535506,1052,12.815657377243042,347.55551075935364,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5313.2412109375,16065.687459459645,5432.65625,9723.065282535506,1102,13.314825534820557,362.92979645729065,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5321.35693359375,16065.687459459645,5434.61669921875,9496.950537776924,1154,13.79262900352478,377.8277020454407,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5356.95654296875,16065.687459459645,5461.283203125,9496.950537776924,1204,14.28282618522644,392.7882390022278,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5374.12060546875,16065.687459459645,5467.677734375,9496.950537776924,1254,14.782198190689087,407.7186026573181,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5379.8427734375,16065.687459459645,5470.44775390625,9723.065282535506,1304,15.266788244247437,422.87707114219666,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5401.87158203125,16065.687459459645,5483.74658203125,9496.950537776924,1354,15.753398180007935,438.08682560920715,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5421.9521484375,16065.687459459645,5496.8330078125,9496.950537776924,1404,16.25335955619812,453.1867997646332,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5427.04052734375,13793.42977485666,5501.6806640625,9496.950537776924,1454,16.736074447631836,468.2540822029114,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5439.41552734375,14806.621360750403,5507.57958984375,9496.950537776924,1504,17.207461833953857,483.4661991596222,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5440.41650390625,16065.687459459645,5505.01171875,9496.950537776924,1554,17.706308603286743,498.69578528404236,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5430.6201171875,16065.687459459645,5495.32373046875,9496.950537776924,1604,18.17801856994629,513.6232249736786,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5437.04443359375,16065.687459459645,5499.30615234375,9496.950537776924,1654,18.65136957168579,528.4979906082153,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5435.63037109375,16065.687459459645,5495.271484375,9723.065282535506,1706,19.14566922187805,543.8573179244995,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5451.37158203125,16065.687459459645,5504.7041015625,9723.065282535506,1756,19.62885618209839,559.0275399684906,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5469.4345703125,16065.687459459645,5513.33984375,9723.065282535506,1806,20.11004090309143,573.9452331066132,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5482.28125,16065.687459459645,5524.62744140625,9496.950537776924,1856,20.595051050186157,589.2133603096008,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5476.03515625,16065.687459459645,5518.5361328125,9515.472687035333,1906,21.067562580108643,604.1166744232178,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5495.02783203125,16065.687459459645,5529.0703125,9515.472687035333,1956,21.54573154449463,619.2188940048218,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5505.96337890625,16065.687459459645,5540.7060546875,9496.950537776924,2006,22.0393328666687,634.240065574646,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5512.337890625,12636.544717216631,5548.75341796875,9496.950537776924,2056,22.552886962890625,649.6435341835022,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5523.5986328125,12636.544717216631,5553.2978515625,9496.950537776924,2106,23.03843116760254,664.8578636646271,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5523.1552734375,12636.544717216631,5553.22607421875,9496.950537776924,2156,23.541396856307983,680.030083656311,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5538.59619140625,16065.687459459645,5559.4189453125,9496.950537776924,2206,24.03905940055847,695.0027458667755,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5558.09033203125,12636.544717216631,5573.37890625,9496.950537776924,2258,24.525481939315796,710.0672512054443,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5569.28759765625,12636.544717216631,5579.953125,9496.950537776924,2308,25.027735948562622,725.2936851978302,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5581.38134765625,12636.544717216631,5585.6474609375,9496.950537776924,2358,25.509464263916016,740.6813218593597,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5579.09521484375,12636.544717216631,5584.4765625,9496.950537776924,2408,25.98195719718933,755.8877031803131,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5586.79345703125,16065.687459459645,5581.9208984375,9496.950537776924,2458,26.457987546920776,770.8737111091614,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5616.3583984375,14841.627143044607,5600.27099609375,9496.950537776924,2508,26.958971738815308,786.3857064247131,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5619.48681640625,16065.687459459645,5601.2578125,9496.950537776924,2558,27.448254585266113,801.3091263771057,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5615.61572265625,16065.687459459645,5597.6923828125,9496.950537776924,2608,27.930626392364502,816.5342509746552,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5612.55712890625,14841.627143044607,5596.89013671875,9496.950537776924,2658,28.432501554489136,831.7276735305786,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5622.1708984375,14841.627143044607,5604.779296875,9496.950537776924,2708,28.91546058654785,846.8220715522766,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5627.375,12636.544717216631,5611.044921875,9496.950537776924,2758,29.397188425064087,861.9041776657104,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5645.255859375,12636.544717216631,5621.79052734375,9496.950537776924,2810,29.89279794692993,877.2319087982178,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5656.72509765625,14210.343479423784,5626.02783203125,9496.950537776924,2860,30.37116289138794,892.3061790466309,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5663.4375,12636.544717216631,5628.7763671875,9496.950537776924,2910,30.859325885772705,907.4536869525909,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5663.6171875,14841.627143044607,5627.02587890625,9496.950537776924,2960,31.35929274559021,922.7690296173096,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5670.677734375,13495.755604172009,5634.3720703125,9496.950537776924,3010,31.864988565444946,938.2430095672607,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5667.68994140625,13495.755604172009,5634.44921875,9496.950537776924,3060,32.3721821308136,953.5178053379059,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5671.0830078125,13495.755604172009,5633.8779296875,9496.950537776924,3110,32.84748816490173,968.9891707897186,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5676.41845703125,13495.755604172009,5637.27392578125,9496.950537776924,3160,33.345887184143066,984.3730487823486,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5688.29248046875,13495.755604172009,5644.9931640625,9496.950537776924,3210,33.83659052848816,999.787148475647,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5701.6767578125,13495.755604172009,5651.95703125,9496.950537776924,3260,34.33821249008179,1015.3144347667694,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5696.609375,13495.755604172009,5649.85205078125,9496.950537776924,3310,34.811683654785156,1030.2143847942352,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
4185.53857421875,16975.328689818678,5206.91015625,13663.802249412984,50,0.9568004608154297,30.194233179092407,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
4383.76513671875,16065.687459459645,5192.517578125,12290.033829173772,100,1.6588571071624756,46.87300372123718,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
4514.34765625,16065.687459459645,5181.2646484375,12365.257091617677,150,2.3680150508880615,63.36546468734741,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
4649.83447265625,16065.687459459645,5231.46533203125,11832.801974602044,200,3.065950870513916,79.80868816375732,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
4730.8232421875,16893.866160517093,5251.3056640625,10714.168551407289,250,3.748209238052368,96.57566905021667,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
4835.15380859375,16065.687459459645,5298.4853515625,9723.065282535506,300,4.428913593292236,113.02516031265259,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
4909.2021484375,16065.687459459645,5331.77099609375,9723.065282535506,350,5.108997344970703,129.84354305267334,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
4981.9189453125,16065.687459459645,5362.49658203125,9723.065282535506,400,5.796245574951172,146.23113679885864,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5046.8466796875,16065.687459459645,5398.23876953125,10714.168551407289,450,6.480029582977295,162.5239908695221,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5118.88818359375,16065.687459459645,5437.37060546875,10714.168551407289,500,7.175673007965088,179.11831378936768,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5147.927734375,16065.687459459645,5460.2646484375,10332.01888072933,550,7.872884273529053,195.55211472511292,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5280.00048828125,16065.687459459645,5528.26611328125,10332.01888072933,602,8.375789165496826,210.60849475860596,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5384.12939453125,16065.687459459645,5573.59765625,9723.065282535506,652,8.862126350402832,225.36263823509216,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5498.8076171875,16065.687459459645,5632.77783203125,10714.168551407289,702,9.352400541305542,240.3556387424469,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5582.36962890625,16893.866160517093,5678.48974609375,10724.109170265263,752,9.83681321144104,255.55294108390808,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5685.49072265625,16893.866160517093,5739.2421875,10724.109170265263,802,10.338662385940552,270.47610211372375,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5759.919921875,16893.866160517093,5786.080078125,10724.109170265263,852,10.812386989593506,285.4274435043335,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5860.42041015625,16893.866160517093,5850.16552734375,11251.366402148968,902,11.296576023101807,300.3160400390625,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
5946.4453125,16065.687459459645,5906.07958984375,11251.366402148968,952,11.776874303817749,315.24017214775085,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
6031.8193359375,16065.687459459645,5961.05078125,11251.366402148968,1002,12.256901264190674,330.19169902801514,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
6123.00732421875,16065.687459459645,6022.4140625,11995.003770828713,1052,12.747289419174194,345.2091226577759,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
6210.02978515625,16065.687459459645,6080.4130859375,11832.801974602044,1102,13.226534128189087,360.1620364189148,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
6290.208984375,16065.687459459645,6134.44287109375,11832.801974602044,1154,13.726502895355225,375.2802965641022,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
6369.669921875,16065.687459459645,6187.04931640625,11832.801974602044,1204,14.230405569076538,390.5753891468048,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
6447.77734375,16065.687459459645,6244.10791015625,11832.801974602044,1254,14.70121693611145,405.6760709285736,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
6520.1591796875,16065.687459459645,6296.02783203125,11832.801974602044,1304,15.16858720779419,420.62384366989136,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
6599.85009765625,16065.687459459645,6355.22998046875,11832.801974602044,1354,15.661561489105225,435.72166085243225,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
6674.1484375,16065.687459459645,6411.43896484375,11832.801974602044,1404,16.161141395568848,450.7826452255249,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
6744.2158203125,16065.687459459645,6462.09521484375,11832.801974602044,1454,16.631687879562378,465.5553922653198,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
6808.9697265625,16065.687459459645,6509.33837890625,11832.801974602044,1504,17.103649139404297,480.46835112571716,True,True,True,False,False,"{'lr': 1e-05, 'momentum': 0.1}"
