test_loss,test_regret_full,subepoch,validation_loss,validation_regret_full,Runtime,time,training_relaxation,validation_relaxation,reset,presolve,warmstart,hyperparams
6188.99609375,10602.593297329266,1154,6415.28955078125,16065.687459459643,5.175994396209717,158.24906945228574,True,True,True,True,False,{'lr': 1e-05}
6251.974609375,10114.307044029469,1204,6504.3017578125,16065.687459459643,5.347850322723389,164.7466711997986,True,True,True,True,False,{'lr': 1e-05}
6328.4111328125,10958.28385887202,1254,6611.9833984375,16065.687459459643,5.518953323364258,170.6947591304779,True,True,True,True,False,{'lr': 1e-05}
6376.74560546875,10899.529128685128,1304,6678.1337890625,16065.687459459643,5.701649188995361,176.93767547607422,True,True,True,True,False,{'lr': 1e-05}
6437.072265625,10602.593297329266,1354,6763.1591796875,16065.687459459643,5.871929883956909,183.45708060264587,True,True,True,True,False,{'lr': 1e-05}
6486.68798828125,10602.593297329266,1404,6828.2412109375,16975.328689818678,6.065712451934815,189.83313655853271,True,True,True,True,False,{'lr': 1e-05}
6546.1591796875,10602.593297329266,1454,6909.1005859375,16975.328689818678,6.2396795749664316,196.10291957855225,True,True,True,True,False,{'lr': 1e-05}
6618.1728515625,10602.593297329266,1504,7003.130859375,16975.328689818678,6.4215872287750235,202.12963008880612,True,True,True,True,False,{'lr': 1e-05}
6656.53125,10602.593297329266,1554,7052.22021484375,16975.328689818678,6.599895477294923,208.8638200759888,True,True,True,True,False,{'lr': 1e-05}
6692.71728515625,10602.593297329266,1604,7099.958984375,16065.687459459643,6.790916204452515,215.3347623348236,True,True,True,True,False,{'lr': 1e-05}
6737.37451171875,10602.593297329266,1654,7159.46142578125,16975.328689818678,6.971307516098023,221.8012547492981,True,True,True,True,False,{'lr': 1e-05}
6783.1494140625,10602.593297329266,1706,7214.87890625,16975.328689818678,7.185276746749878,228.4308500289917,True,True,True,True,False,{'lr': 1e-05}
6829.544921875,10602.593297329266,1756,7274.9658203125,16975.328689818678,7.394454002380371,234.6629385948181,True,True,True,True,False,{'lr': 1e-05}
6886.58544921875,10899.529128685128,1806,7348.8212890625,16975.328689818678,7.574952125549316,240.9647305011749,True,True,True,True,False,{'lr': 1e-05}
6936.3603515625,10899.529128685128,1856,7411.23779296875,16975.328689818678,7.767033100128174,246.9610493183136,True,True,True,True,False,{'lr': 1e-05}
6967.63720703125,10899.529128685128,1906,7454.46728515625,16975.328689818678,7.963199853897095,253.11309552192688,True,True,True,True,False,{'lr': 1e-05}
7003.87939453125,10899.529128685128,1956,7497.06787109375,16975.328689818678,8.155677318572996,259.16103553771967,True,True,True,True,False,{'lr': 1e-05}
7061.6748046875,10899.529128685128,2006,7577.884765625,16065.687459459643,8.351457357406616,265.6437244415283,True,True,True,True,False,{'lr': 1e-05}
7102.810546875,10602.593297329266,2056,7632.81005859375,16065.687459459643,8.521445989608765,271.66499495506287,True,True,True,True,False,{'lr': 1e-05}
7149.771484375,10602.593297329266,2106,7692.6689453125,16065.687459459643,8.717547178268433,277.83957886695856,True,True,True,True,False,{'lr': 1e-05}
7181.953125,10602.593297329266,2156,7733.345703125,16065.687459459643,8.902956485748291,283.84918999671936,True,True,True,True,False,{'lr': 1e-05}
7215.8994140625,10602.593297329266,2206,7775.3095703125,16065.687459459643,9.074470520019533,289.89286518096924,True,True,True,True,False,{'lr': 1e-05}
7243.80224609375,10899.529128685128,2258,7813.7177734375,16065.687459459643,9.25630021095276,296.2200877666473,True,True,True,True,False,{'lr': 1e-05}
7290.78564453125,10899.529128685128,2308,7869.97509765625,16065.687459459643,9.455563068389893,302.4205045700073,True,True,True,True,False,{'lr': 1e-05}
7322.21533203125,10899.529128685128,2358,7911.72802734375,16065.687459459643,9.634221792221071,308.6023955345154,True,True,True,True,False,{'lr': 1e-05}
7372.52294921875,10899.529128685128,2408,7979.39599609375,16065.687459459643,9.820818185806273,314.56617760658264,True,True,True,True,False,{'lr': 1e-05}
7413.234375,10899.529128685128,2458,8029.76708984375,16065.687459459643,10.017710208892822,321.48528718948364,True,True,True,True,False,{'lr': 1e-05}
7443.16015625,10899.529128685128,2508,8067.72314453125,16065.687459459643,10.18854284286499,327.86798453330994,True,True,True,True,False,{'lr': 1e-05}
7467.4541015625,10899.529128685128,2558,8096.7431640625,16065.687459459643,10.370830535888672,334.61723947525024,True,True,True,True,False,{'lr': 1e-05}
7510.85693359375,10899.529128685128,2608,8148.68798828125,16065.687459459643,10.562154531478884,340.804783821106,True,True,True,True,False,{'lr': 1e-05}
7558.4208984375,9746.67546974169,2658,8212.111328125,16065.687459459643,10.75142526626587,346.6896793842316,True,True,True,True,False,{'lr': 1e-05}
7592.22900390625,9746.67546974169,2708,8254.0498046875,16065.687459459643,10.94676423072815,352.86108374595636,True,True,True,True,False,{'lr': 1e-05}
7624.16552734375,9746.67546974169,2758,8293.2431640625,16065.687459459643,11.120843648910522,359.15221071243286,True,True,True,True,False,{'lr': 1e-05}
7663.70703125,9746.67546974169,2810,8347.9990234375,16065.687459459643,11.304956674575806,365.6239414215088,True,True,True,True,False,{'lr': 1e-05}
7692.00341796875,9554.24249849352,2860,8384.4560546875,16065.687459459643,11.486037015914915,371.6563601493835,True,True,True,True,False,{'lr': 1e-05}
7729.13037109375,9554.24249849352,2910,8428.7099609375,16065.687459459643,11.691227436065676,377.9656732082367,True,True,True,True,False,{'lr': 1e-05}
7738.7236328125,9554.24249849352,2960,8442.75,16065.687459459643,11.866896390914915,384.0941655635834,True,True,True,True,False,{'lr': 1e-05}
7765.69140625,9554.24249849352,3010,8479.3056640625,16065.687459459643,12.050256729125975,390.3852822780609,True,True,True,True,False,{'lr': 1e-05}
7800.52880859375,8883.634477882879,3060,8520.6669921875,16065.687459459643,12.247024774551392,396.5936136245728,True,True,True,True,False,{'lr': 1e-05}
7836.18603515625,9554.24249849352,3110,8564.630859375,16065.687459459643,12.434142112731935,402.87931966781616,True,True,True,True,False,{'lr': 1e-05}
7884.68701171875,9554.24249849352,3160,8624.2626953125,16065.687459459643,12.618260145187378,409.2948262691498,True,True,True,True,False,{'lr': 1e-05}
7924.9375,9554.24249849352,3210,8673.5087890625,16065.687459459643,12.790541410446167,416.0753016471863,True,True,True,True,False,{'lr': 1e-05}
7946.009765625,9554.24249849352,3260,8699.6396484375,16065.687459459643,12.962746620178224,422.82110953330994,True,True,True,True,False,{'lr': 1e-05}
7967.48095703125,9554.24249849352,3310,8725.83984375,16065.687459459643,13.143877267837524,428.79483580589294,True,True,True,True,False,{'lr': 1e-05}
8004.8662109375,9554.24249849352,3362,8769.3056640625,16065.687459459643,13.320573568344116,434.9730532169342,True,True,True,True,False,{'lr': 1e-05}
8016.24365234375,9554.24249849352,3412,8785.21484375,16065.687459459643,13.502463817596436,441.44905138015747,True,True,True,True,False,{'lr': 1e-05}
8024.05322265625,8883.634477882879,3462,8797.3447265625,16065.687459459643,13.696279048919678,447.5927040576935,True,True,True,True,False,{'lr': 1e-05}
8061.841796875,9554.24249849352,3512,8843.37890625,16065.687459459643,13.877899646759033,453.7056956291199,True,True,True,True,False,{'lr': 1e-05}
8100.89306640625,9554.24249849352,3562,8891.5869140625,16065.687459459643,14.06082558631897,459.8420958518982,True,True,True,True,False,{'lr': 1e-05}
8101.75830078125,9554.24249849352,3612,8898.7314453125,16065.687459459643,14.240072250366213,465.85706639289856,True,True,True,True,False,{'lr': 1e-05}
8130.244140625,8883.634477882879,3662,8932.638671875,16065.687459459643,14.439141035079956,471.9628536701202,True,True,True,True,False,{'lr': 1e-05}
8150.44384765625,8883.634477882879,3712,8962.6552734375,16065.687459459643,14.61715054512024,478.7242302894592,True,True,True,True,False,{'lr': 1e-05}
8179.1376953125,8883.634477882879,3762,8994.66796875,16065.687459459643,14.78617525100708,484.57916140556335,True,True,True,True,False,{'lr': 1e-05}
8221.9736328125,8883.634477882879,3812,9051.58203125,16065.687459459643,14.962185382843018,490.6134006977081,True,True,True,True,False,{'lr': 1e-05}
8253.3076171875,8883.634477882879,3862,9089.06640625,16065.687459459643,15.145702362060547,497.5215756893158,True,True,True,True,False,{'lr': 1e-05}
8283.7490234375,8883.634477882879,3914,9126.078125,16065.687459459643,15.325836420059204,504.0579071044922,True,True,True,True,False,{'lr': 1e-05}
8325.4091796875,8883.634477882879,3964,9177.96875,16065.687459459643,15.516496658325195,510.6722939014435,True,True,True,True,False,{'lr': 1e-05}
8355.267578125,8883.634477882879,4014,9216.9892578125,16065.687459459643,15.715213537216187,517.0561347007751,True,True,True,True,False,{'lr': 1e-05}
8366.8017578125,8883.634477882879,4064,9226.787109375,16065.687459459643,15.900558710098267,523.3170938491821,True,True,True,True,False,{'lr': 1e-05}
8370.037109375,8883.634477882879,4114,9230.3447265625,16065.687459459643,16.079738140106198,529.3650615215302,True,True,True,True,False,{'lr': 1e-05}
8382.0830078125,8883.634477882879,4164,9251.4736328125,16065.687459459643,16.259080171585087,535.9513027667998,True,True,True,True,False,{'lr': 1e-05}
8412.18359375,8883.634477882879,4214,9287.330078125,16065.687459459643,16.463924169540405,541.7078554630281,True,True,True,True,False,{'lr': 1e-05}
8441.4814453125,8883.634477882879,4264,9326.158203125,16065.687459459643,16.658626556396484,548.7122113704681,True,True,True,True,False,{'lr': 1e-05}
8461.298828125,8883.634477882879,4314,9352.5693359375,16065.687459459643,16.842554569244385,555.0952177047731,True,True,True,True,False,{'lr': 1e-05}
8491.0986328125,8883.634477882879,4364,9384.3173828125,16065.687459459643,17.030763149261475,561.153666973114,True,True,True,True,False,{'lr': 1e-05}
8497.73828125,8883.634477882879,4414,9398.7958984375,16065.687459459643,17.208710432052612,567.2961928844453,True,True,True,True,False,{'lr': 1e-05}
8526.1953125,8883.634477882879,4466,9436.7509765625,16065.687459459643,17.416406869888306,573.8371951580048,True,True,True,True,False,{'lr': 1e-05}
8537.6064453125,8883.634477882879,4516,9450.4375,16065.687459459643,17.586796522140506,579.8651056289673,True,True,True,True,False,{'lr': 1e-05}
8562.841796875,8883.634477882879,4566,9483.8662109375,16065.687459459643,17.76732325553894,585.9998340606691,True,True,True,True,False,{'lr': 1e-05}
8586.1787109375,8883.634477882879,4616,9517.21875,16065.687459459643,17.945110321044922,592.0644683837892,True,True,True,True,False,{'lr': 1e-05}
8610.7255859375,8883.634477882879,4666,9548.3037109375,16065.687459459643,18.127590417861942,598.0330648422241,True,True,True,True,False,{'lr': 1e-05}
8626.4072265625,8883.634477882879,4716,9575.5458984375,16065.687459459643,18.300560474395756,604.1531145572662,True,True,True,True,False,{'lr': 1e-05}
8643.873046875,8883.634477882879,4766,9597.03125,16065.687459459643,18.473946571350094,610.6210932731627,True,True,True,True,False,{'lr': 1e-05}
8648.404296875,8883.634477882879,4816,9605.5185546875,16065.687459459643,18.662695407867428,617.652685880661,True,True,True,True,False,{'lr': 1e-05}
8664.1015625,8883.634477882879,4866,9621.8818359375,16065.687459459643,18.848189830780033,623.8132250308989,True,True,True,True,False,{'lr': 1e-05}
8703.9599609375,8883.634477882879,4916,9664.8916015625,16065.687459459643,19.04378461837769,629.997150182724,True,True,True,True,False,{'lr': 1e-05}
8709.5380859375,8777.745938892009,4966,9672.2880859375,16065.687459459643,19.229771137237552,636.3490717411041,True,True,True,True,False,{'lr': 1e-05}
8710.412109375,8777.745938892009,5018,9679.09765625,16065.687459459643,19.41016960144043,642.4383041858672,True,True,True,True,False,{'lr': 1e-05}
8751.4111328125,8777.745938892009,5068,9726.017578125,16065.687459459643,19.612830638885494,648.9557678699492,True,True,True,True,False,{'lr': 1e-05}
8770.58984375,8777.745938892009,5118,9753.365234375,16065.687459459643,19.817700624465946,655.2090313434602,True,True,True,True,False,{'lr': 1e-05}
8801.544921875,8777.745938892009,5168,9790.673828125,16065.687459459643,19.986635684967037,661.5411078929901,True,True,True,True,False,{'lr': 1e-05}
8793.919921875,8777.745938892009,5218,9788.4111328125,16065.687459459643,20.160123586654663,667.7651264667511,True,True,True,True,False,{'lr': 1e-05}
8815.4931640625,8777.745938892009,5268,9808.755859375,16065.687459459643,20.335006237030033,674.5298600196837,True,True,True,True,False,{'lr': 1e-05}
8844.505859375,8777.745938892009,5318,9840.658203125,16065.687459459643,20.504575490951535,680.5205819606781,True,True,True,True,False,{'lr': 1e-05}
8867.587890625,8777.745938892009,5368,9866.1865234375,16065.687459459643,20.72343754768372,686.6832945346832,True,True,True,True,False,{'lr': 1e-05}
8866.287109375,8777.745938892009,5418,9869.7275390625,16065.687459459643,20.9373779296875,692.7650916576385,True,True,True,True,False,{'lr': 1e-05}
8881.37890625,8777.745938892009,5468,9892.01953125,16065.687459459643,21.11448860168457,699.3272471427917,True,True,True,True,False,{'lr': 1e-05}
8888.0703125,8777.745938892009,5518,9907.236328125,16065.687459459643,21.289108276367188,705.454660654068,True,True,True,True,False,{'lr': 1e-05}
5087.46923828125,13469.707920341985,50,4068.323974609375,16391.968406272237,0.33687663078308105,12.577878475189207,True,True,True,True,False,{'lr': 1e-05}
5054.76806640625,12290.033829173772,100,4223.45068359375,16391.968406272237,0.6196258068084717,19.78235149383545,True,True,True,True,False,{'lr': 1e-05}
5048.48388671875,12262.17132757185,150,4363.943359375,16975.328689818678,0.8824381828308105,27.118248701095578,True,True,True,True,False,{'lr': 1e-05}
5069.7490234375,10602.593297329266,200,4485.275390625,16065.687459459643,1.1788530349731443,34.186228036880486,True,True,True,True,False,{'lr': 1e-05}
5111.8583984375,9387.825926952297,250,4603.81982421875,16065.687459459643,1.4548091888427734,41.074446678161614,True,True,True,True,False,{'lr': 1e-05}
5153.84619140625,8777.745938892009,300,4702.5869140625,16065.687459459643,1.7074899673461914,47.88657259941101,True,True,True,True,False,{'lr': 1e-05}
5181.9619140625,8654.367017821874,350,4764.70849609375,16065.687459459643,2.0092191696166988,54.693384647369385,True,True,True,True,False,{'lr': 1e-05}
5210.3125,8654.367017821874,400,4812.7890625,16065.687459459643,2.2913076877593994,61.83774065971375,True,True,True,True,False,{'lr': 1e-05}
5234.08984375,8485.880919227377,450,4852.17724609375,16065.687459459643,2.564631700515747,68.46959900856018,True,True,True,True,False,{'lr': 1e-05}
5268.75244140625,8485.880919227377,500,4926.7119140625,16065.687459459643,2.841108560562134,75.22526264190674,True,True,True,True,False,{'lr': 1e-05}
5315.8310546875,8654.367017821874,550,5013.3671875,16065.687459459643,3.1137056350708012,83.04564118385316,True,True,True,True,False,{'lr': 1e-05}
5389.94384765625,8485.880919227377,602,5191.6962890625,16065.687459459643,3.3105177879333496,89.98716807365417,True,True,True,True,False,{'lr': 1e-05}
5464.43505859375,8777.745938892009,652,5342.14697265625,16065.687459459643,3.490476131439209,96.049081325531,True,True,True,True,False,{'lr': 1e-05}
5532.572265625,9279.274303074228,702,5473.0361328125,16065.687459459643,3.674870252609253,102.10554766654968,True,True,True,True,False,{'lr': 1e-05}
5618.9873046875,9474.591023655144,752,5625.2900390625,16065.687459459643,3.8585414886474614,108.26171469688416,True,True,True,True,False,{'lr': 1e-05}
5705.18408203125,10114.307044029469,802,5768.4580078125,16065.687459459643,4.029092311859132,114.32166528701781,True,True,True,True,False,{'lr': 1e-05}
5786.90185546875,10958.28385887202,852,5899.3759765625,16975.328689818678,4.215235233306885,120.58160376548769,True,True,True,True,False,{'lr': 1e-05}
5855.69287109375,10899.529128685128,902,6005.26953125,16975.328689818678,4.406800270080566,127.02216458320619,True,True,True,True,False,{'lr': 1e-05}
5920.1748046875,10602.593297329266,952,6103.5859375,16975.328689818678,4.6060752868652335,133.09763669967649,True,True,True,True,False,{'lr': 1e-05}
5995.634765625,10958.28385887202,1002,6218.78369140625,16975.328689818678,4.776810646057129,139.8777668476105,True,True,True,True,False,{'lr': 1e-05}
6073.92431640625,11055.157516575186,1052,6335.10546875,16975.328689818678,4.953748226165772,145.89155769348145,True,True,True,True,False,{'lr': 1e-05}
6152.83935546875,12381.743656006176,1102,6451.99169921875,16975.328689818678,5.131707906723023,152.32497310638428,True,True,True,True,False,{'lr': 1e-05}
6221.0,12381.743656006176,1154,6549.03271484375,16975.328689818678,5.331034898757935,158.4415743350983,True,True,True,True,False,{'lr': 1e-05}
6277.423828125,12381.743656006176,1204,6629.0732421875,16975.328689818678,5.510698795318604,164.45988702774045,True,True,True,True,False,{'lr': 1e-05}
6351.84375,11442.237742957894,1254,6732.0517578125,16975.328689818678,5.708996534347534,171.1857430934906,True,True,True,True,False,{'lr': 1e-05}
6432.13232421875,11664.929221687142,1304,6848.650390625,16975.328689818678,5.891263723373412,176.96962022781372,True,True,True,True,False,{'lr': 1e-05}
6518.23974609375,11664.929221687142,1354,6968.16552734375,16975.328689818678,6.066076517105103,182.91742753982544,True,True,True,True,False,{'lr': 1e-05}
6581.3779296875,12381.743656006176,1404,7054.05859375,16975.328689818678,6.244407415390015,189.82315135002136,True,True,True,True,False,{'lr': 1e-05}
6642.47802734375,11664.929221687142,1454,7134.759765625,16975.328689818678,6.441855192184447,196.2388060092926,True,True,True,True,False,{'lr': 1e-05}
6681.42431640625,11664.929221687142,1504,7188.5830078125,16975.328689818678,6.638988494873048,202.25718140602112,True,True,True,True,False,{'lr': 1e-05}
6735.88232421875,11664.929221687142,1554,7263.82861328125,16975.328689818678,6.84162712097168,208.32179737091062,True,True,True,True,False,{'lr': 1e-05}
6791.91357421875,11664.929221687142,1604,7337.20751953125,16975.328689818678,7.057583808898926,214.2846827507019,True,True,True,True,False,{'lr': 1e-05}
6840.8017578125,11664.929221687142,1654,7406.55224609375,16975.328689818678,7.248908281326294,220.9056434631348,True,True,True,True,False,{'lr': 1e-05}
6903.103515625,11664.929221687142,1706,7492.92236328125,16975.328689818678,7.430060148239137,227.06239223480225,True,True,True,True,False,{'lr': 1e-05}
6950.53662109375,11664.929221687142,1756,7562.49169921875,16975.328689818678,7.630901575088501,233.36561369895932,True,True,True,True,False,{'lr': 1e-05}
6995.9541015625,11664.929221687142,1806,7624.4912109375,16975.328689818678,7.808149576187134,240.1346321105957,True,True,True,True,False,{'lr': 1e-05}
7042.546875,11664.929221687142,1856,7684.84619140625,16975.328689818678,7.987111568450928,246.6416528224945,True,True,True,True,False,{'lr': 1e-05}
7098.9130859375,11664.929221687142,1906,7756.79931640625,16975.328689818678,8.174581527709961,252.7666869163513,True,True,True,True,False,{'lr': 1e-05}
7146.888671875,11664.929221687142,1956,7822.404296875,16975.328689818678,8.353971719741821,259.79545092582697,True,True,True,True,False,{'lr': 1e-05}
7182.52294921875,11228.999829292996,2006,7876.24853515625,16975.328689818678,8.543761730194094,266.04263782501215,True,True,True,True,False,{'lr': 1e-05}
7234.3330078125,11228.999829292996,2056,7944.2529296875,16975.328689818678,8.729544401168821,272.07138299942017,True,True,True,True,False,{'lr': 1e-05}
7296.52783203125,11228.999829292996,2106,8022.85107421875,16975.328689818678,8.902171373367311,278.5438346862793,True,True,True,True,False,{'lr': 1e-05}
7327.6611328125,11228.999829292996,2156,8065.4765625,16975.328689818678,9.113048553466797,284.92224955558777,True,True,True,True,False,{'lr': 1e-05}
7358.02734375,11228.999829292996,2206,8108.322265625,16975.328689818678,9.289027690887453,290.92806887626654,True,True,True,True,False,{'lr': 1e-05}
7406.5302734375,11228.999829292996,2258,8168.31201171875,16975.328689818678,9.477860689163206,297.2416076660156,True,True,True,True,False,{'lr': 1e-05}
7446.79248046875,11228.999829292996,2308,8229.591796875,16975.328689818678,9.662919521331787,303.4736995697021,True,True,True,True,False,{'lr': 1e-05}
7472.5693359375,11134.486904945923,2358,8269.5732421875,16975.328689818678,9.854968786239622,309.6054949760437,True,True,True,True,False,{'lr': 1e-05}
7514.9697265625,11134.486904945923,2408,8324.3193359375,16975.328689818678,10.037178993225098,315.95932674407965,True,True,True,True,False,{'lr': 1e-05}
7540.697265625,11228.999829292996,2458,8360.720703125,16975.328689818678,10.225814580917357,322.43386983871466,True,True,True,True,False,{'lr': 1e-05}
7581.375,11134.486904945923,2508,8415.265625,16975.328689818678,10.404440879821776,329.05965089797974,True,True,True,True,False,{'lr': 1e-05}
7625.12451171875,11228.999829292996,2558,8470.9638671875,16975.328689818678,10.596899509429932,335.6474871635437,True,True,True,True,False,{'lr': 1e-05}
7675.8125,11134.486904945923,2608,8540.0341796875,16975.328689818678,10.784578561782837,341.8222208023072,True,True,True,True,False,{'lr': 1e-05}
7708.95458984375,11134.486904945923,2658,8584.333984375,16975.328689818678,10.984911680221558,348.02555513381964,True,True,True,True,False,{'lr': 1e-05}
7742.4833984375,11134.486904945923,2708,8626.724609375,16975.328689818678,11.162144660949707,354.13509130477905,True,True,True,True,False,{'lr': 1e-05}
7778.8037109375,11134.486904945923,2758,8674.8837890625,16975.328689818678,11.340930461883545,360.54613375663763,True,True,True,True,False,{'lr': 1e-05}
7805.490234375,11134.486904945923,2810,8712.3642578125,16975.328689818678,11.525856018066404,366.5786211490631,True,True,True,True,False,{'lr': 1e-05}
7860.67138671875,11134.486904945923,2860,8784.30078125,16975.328689818678,11.699166774749756,372.8079447746277,True,True,True,True,False,{'lr': 1e-05}
7888.337890625,11228.999829292996,2910,8830.5078125,16975.328689818678,11.883362531661987,379.01555275917053,True,True,True,True,False,{'lr': 1e-05}
7921.5986328125,11228.999829292996,2960,8877.3173828125,16975.328689818678,12.078112602233887,385.5055921077728,True,True,True,True,False,{'lr': 1e-05}
7938.423828125,11228.999829292996,3010,8905.66015625,16975.328689818678,12.253849983215332,391.66184520721436,True,True,True,True,False,{'lr': 1e-05}
7964.984375,11228.999829292996,3060,8939.4853515625,16975.328689818678,12.439152240753176,397.6529839038849,True,True,True,True,False,{'lr': 1e-05}
7996.6259765625,11228.999829292996,3110,8981.3681640625,16975.328689818678,12.63145637512207,403.92153906822205,True,True,True,True,False,{'lr': 1e-05}
8036.56298828125,11228.999829292996,3160,9033.412109375,16975.328689818678,12.81340217590332,410.30687141418457,True,True,True,True,False,{'lr': 1e-05}
8069.01904296875,11228.999829292996,3210,9078.6015625,16975.328689818678,13.008136749267578,416.97459387779236,True,True,True,True,False,{'lr': 1e-05}
8095.61669921875,11228.999829292996,3260,9115.4931640625,16975.328689818678,13.193524360656738,423.2417151927948,True,True,True,True,False,{'lr': 1e-05}
8132.76513671875,11228.999829292996,3310,9156.0498046875,16975.328689818678,13.395691633224487,429.2856752872467,True,True,True,True,False,{'lr': 1e-05}
8181.22900390625,11055.157516575186,3362,9218.7001953125,16975.328689818678,13.570350408554075,435.5863220691681,True,True,True,True,False,{'lr': 1e-05}
8225.3759765625,11228.999829292996,3412,9280.7568359375,16975.328689818678,13.759482860565186,442.2557601928711,True,True,True,True,False,{'lr': 1e-05}
8245.419921875,11228.999829292996,3462,9306.16796875,16975.328689818678,13.96685242652893,448.79768753051763,True,True,True,True,False,{'lr': 1e-05}
8264.876953125,11055.157516575186,3512,9333.2294921875,16975.328689818678,14.136776685714722,455.2454237937927,True,True,True,True,False,{'lr': 1e-05}
8299.6708984375,11055.157516575186,3562,9378.3916015625,16975.328689818678,14.332831382751465,461.4782183170319,True,True,True,True,False,{'lr': 1e-05}
8311.5869140625,10602.593297329266,3612,9399.05859375,16065.687459459643,14.50278615951538,467.7569603919983,True,True,True,True,False,{'lr': 1e-05}
8334.84375,10506.051931247814,3662,9432.65234375,16065.687459459643,14.67381739616394,473.5800771713257,True,True,True,True,False,{'lr': 1e-05}
8377.1025390625,10506.051931247814,3712,9492.8232421875,16065.687459459643,14.861153602600098,480.1375126838684,True,True,True,True,False,{'lr': 1e-05}
8383.1435546875,10506.051931247814,3762,9506.4248046875,16065.687459459643,15.0360107421875,486.54139614105225,True,True,True,True,False,{'lr': 1e-05}
8406.6904296875,10114.307044029469,3812,9537.640625,16065.687459459643,15.237232208251953,492.8201854228973,True,True,True,True,False,{'lr': 1e-05}
8421.7373046875,10506.051931247814,3862,9554.6923828125,16065.687459459643,15.442749500274658,499.7096164226532,True,True,True,True,False,{'lr': 1e-05}
8439.0654296875,10506.051931247814,3914,9579.67578125,16065.687459459643,15.631982803344727,506.2106144428253,True,True,True,True,False,{'lr': 1e-05}
8462.236328125,10506.051931247814,3964,9611.0810546875,16065.687459459643,15.801730871200562,512.3477480411531,True,True,True,True,False,{'lr': 1e-05}
8486.90625,10602.593297329266,4014,9637.5068359375,16065.687459459643,15.971802949905396,518.634158372879,True,True,True,True,False,{'lr': 1e-05}
8521.18359375,10602.593297329266,4064,9682.5908203125,16065.687459459643,16.153439998626713,524.9241886138916,True,True,True,True,False,{'lr': 1e-05}
8531.041015625,10506.051931247814,4114,9700.080078125,16065.687459459643,16.360751390457153,531.2657353878021,True,True,True,True,False,{'lr': 1e-05}
