instance,optimal_value,model
32,9275122.79215767,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
33,9008415.442315808,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
34,10557672.55536274,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
35,13522761.10334399,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
36,11245298.429172385,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
37,9303862.75054565,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
38,8953051.040690767,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
39,9927218.981563007,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
40,9660663.60921239,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
41,12028552.404600466,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
42,11413922.30519671,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
43,9334847.481687078,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
44,9444840.383495372,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
45,10743228.122915847,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
46,8229008.375500944,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
47,8613901.650180485,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
48,8993437.714077711,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
49,10164399.666991241,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
50,9464388.413320363,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
51,8619404.226662539,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
52,9395860.887561582,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
53,8496855.317021694,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
54,7715870.874792578,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
55,7504203.054957468,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
56,11223287.718416478,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
57,10241529.655668067,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
58,9552390.968767716,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
59,10287599.207373384,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
60,8965466.664057564,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
61,9004676.358446714,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
62,9888650.41146601,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
63,11111188.884410582,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
64,12033756.466489216,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
65,12870461.909061845,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
66,9606102.750400553,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
67,10495644.735304525,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
68,10275013.81089471,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
69,7349498.643196341,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
70,10248288.612412794,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
71,15312899.336643523,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
72,8002077.194259532,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
73,7905567.567613386,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
74,13375222.392903242,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
75,10616812.795793297,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
76,10154375.640143057,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
77,10290380.255177619,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
78,11039788.115378482,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
79,10706338.215648057,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
80,11872916.809007475,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
81,9188551.922115648,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
82,10152569.086497184,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
83,9238652.355966618,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
84,12143064.612399561,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
85,10243097.209042445,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
86,8871614.674590046,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
87,8774666.775853464,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
88,10517620.659195228,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
89,8560936.253131945,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
90,8701472.845605481,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
91,8728864.778197149,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
92,10523227.971992819,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
93,10568325.937046178,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
94,10937984.013508275,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
95,9943862.829875123,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
96,8773885.155778117,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
97,11115889.327966401,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
98,13274196.29370639,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
99,9633137.027892191,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
100,10351526.0603036,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
101,13905239.946101882,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
102,8678235.97843588,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
103,9993566.343384916,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
104,8693989.866491772,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
105,10298669.224167595,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
106,9224878.610162131,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
107,8504831.732446088,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
108,9490940.846872859,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
109,10826099.85631099,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
110,8316242.41837338,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
111,5253026.021965243,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
112,9250357.218987344,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
113,8740099.906042753,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
114,9631257.84405741,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
115,9643503.483971104,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
116,10691606.903969439,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
117,10461942.248712102,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
118,9903594.059521658,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
119,10651957.747995883,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
120,9002469.854235487,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
121,11765236.93294882,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
122,8497045.107745936,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
123,10255779.308466682,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
124,8395552.386156036,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
125,8972959.255840505,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
126,9796352.968998287,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
127,9832075.638374876,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
128,10502560.286817541,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
129,8274156.5114556,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
130,9894492.165160628,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
131,9156646.891400428,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
132,11278562.466233034,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
133,12675848.14079488,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
134,10147031.660592692,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
135,8762727.195646519,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
136,11199516.726337286,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
137,10861684.168835096,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
138,11170025.004928522,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
139,10652763.53269619,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
140,11599319.169824485,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
141,11267654.16132748,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
142,10225236.639867097,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
143,11520860.880067613,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
144,8958664.882877765,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
145,10540652.312569743,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
146,9974258.048145559,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
147,10249355.060999056,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
148,10274922.398515925,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
149,9940994.903872216,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
150,9671487.685480645,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
151,13756619.484352719,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
152,11199673.380658232,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
153,9203602.150682142,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
154,12671660.512717182,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
155,9648397.056143323,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
156,10036575.357139077,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
157,8891870.339569975,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
158,8810044.82708535,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
159,8192093.9521876,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
160,8629527.906091906,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
161,10906793.82283028,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
162,9781684.516070677,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
163,10152320.413818039,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
164,10673917.429728165,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
165,8044541.633480853,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
166,7898494.736721653,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
167,7705600.706350902,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
168,8349738.098352635,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
169,8013059.491586331,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
170,10104971.399554903,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
171,7589431.983802685,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
172,8169516.293131998,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
173,10735770.694036199,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
174,9877553.394823259,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
175,11802831.433447711,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
176,8546805.469634997,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
0,10129496.817512691,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
1,10333147.213634824,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
2,9086945.343999455,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
3,9435105.604788203,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
4,9673588.910762079,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
5,8660311.424236149,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
6,10396066.425196685,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
7,11435366.111382678,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
8,10166951.637903135,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
9,9851858.404623454,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
10,9573924.828998161,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
11,8895741.705233017,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
12,9356222.233838502,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
13,10134273.087967252,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
14,10938007.948143674,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
15,9827580.33296729,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
16,8940963.953350535,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
17,10072969.774178507,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
18,10291788.553168505,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
19,9511624.839599816,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
20,11689008.841592347,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
21,12281922.522337591,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
22,8384863.906886103,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
23,8954403.67534097,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
24,8852735.224885665,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
25,7514869.9574671425,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
26,9467826.748635607,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
27,11622149.781791072,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
28,9714078.448375197,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
29,11092013.440957295,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
30,10276802.659475962,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
31,9343119.929956796,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
32,9274432.71209506,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
33,9009169.577220345,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
34,10557195.119080989,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
35,13518439.296454024,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
36,11251425.254339458,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
37,9297642.843155459,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
38,8956554.503266858,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
39,9916184.166237751,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
40,9762562.333716122,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
41,12038222.524219442,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
42,11414137.169505306,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
43,9418751.693338558,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
44,9740025.12909917,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
45,10747433.325986203,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
46,8232315.019747659,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
47,8615776.97434367,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
48,8992787.604502631,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
49,10164416.263665853,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
50,9468986.412536554,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
51,8673905.335655957,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
52,9422650.751238689,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
53,8524038.758008787,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
54,7724158.2195554925,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
55,7529159.448493801,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
56,11230711.561517948,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
57,10240938.89482034,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
58,9552068.821245363,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
59,10286457.997688727,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
60,8967579.50190847,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
61,9086584.72111352,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
62,9893202.987170108,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
63,11272483.419661496,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
64,12044765.145492887,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
65,12870380.38679082,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
66,9802016.202098742,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
67,10496117.327900914,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
68,10278260.361849494,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
69,7347593.678353102,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
70,10448889.699615894,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
71,15307723.433514476,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
72,8088712.084798233,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
73,7987050.603773256,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
74,13378297.799370244,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
75,10634184.787202513,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
76,10204954.30355402,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
77,10289764.920745073,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
78,11015300.874007441,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
79,10705449.366656255,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
80,11831297.110366099,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
81,9189912.437903723,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
82,10119435.344854226,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
83,9247030.439482301,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
84,12144491.717287263,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
85,10248000.408656882,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
86,8857368.451393971,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
87,8784952.243492257,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
88,10515301.82629504,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
89,8577564.627926905,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
90,8709886.729901372,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
91,8734279.96355743,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
92,10511112.839023912,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
93,10564979.370469082,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
94,10940290.954804592,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
95,9948510.650212618,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
96,8775504.137644704,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
97,11100247.315542465,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
98,13269733.716020878,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
99,9634264.74999187,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
100,10335260.582122229,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
101,14024879.360375347,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
102,8691422.788732909,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
103,9987857.432160398,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
104,8692246.423376592,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
105,10339699.104413584,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
106,9224464.452156184,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
107,8506370.305579353,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
108,9649336.528420748,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
109,10752606.987869963,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
110,8223023.458774774,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
111,5305214.863205521,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
112,9240267.23325127,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
113,8761448.827880261,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
114,9665876.28933772,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
115,9651321.19653789,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
116,10860196.679322975,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
117,10563464.018525707,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
118,9903525.602367254,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
119,10664864.692911405,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
120,8986113.42787528,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
121,11592747.685604777,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
122,8678682.890179109,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
123,10262028.28813228,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
124,8396365.327037012,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
125,8967507.512723528,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
126,9793620.475941734,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
127,9853331.476585623,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
128,10747817.066079216,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
129,8275983.552357075,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
130,9896481.391245712,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
131,9159993.248678036,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
132,11278773.537223889,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
133,12687176.672389112,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
134,10146830.329241283,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
135,8780023.375751643,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
136,11244355.913923193,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
137,10861802.79365518,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
138,11169403.347358158,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
139,10652755.23578111,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
140,11593747.63386864,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
141,11272357.184904553,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
142,10225699.010142883,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
143,11561889.882460143,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
144,8962212.945620399,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
145,10540475.389927356,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
146,9974258.039379911,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
147,10240643.508019513,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
148,10274945.554686254,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
149,9941034.688523488,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
150,9811972.257804068,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
151,13753046.302027823,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
152,11199868.208140573,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
153,9205644.61113087,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
154,12893738.492522342,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
155,9647704.931345925,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
156,10036585.526643706,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
157,8890480.087758992,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
158,8811843.18012234,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
159,8190287.959189531,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
160,8629068.952295093,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
161,10907994.6497707,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
162,9862654.899739847,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
163,10156580.845130855,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
164,10663631.381722966,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
165,8021381.715442822,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
166,7895927.682368584,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
167,7710058.471783058,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
168,8344418.985071004,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
169,8012055.397784903,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
170,10104075.86211436,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
171,7594246.45800862,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
172,8175924.586317777,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
173,10737368.490918294,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
174,9861839.887936512,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
175,11690466.017562293,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
176,8546780.992363364,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
0,10129186.729632948,../Results/MSE_pred/MSE-prediction_test_epoch4.npy
1,10330372.314095903,../Results/MSE_pred/MSE-prediction_test_epoch4.npy
2,9098469.64435478,../Results/MSE_pred/MSE-prediction_test_epoch4.npy
3,9435262.249380857,../Results/MSE_pred/MSE-prediction_test_epoch4.npy
