subepoch,validation_regret,validation_mse,validation_loss,test_regret,test_mse,test_loss,time,hyperparams,total_time,validation_relax
3111,16975.328175,3775.86023244261,-3492682661888,13057.76015,4826.854085331,-5628341256192,344.237046480179,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
3161,16975.328175,3774.55125362386,-3557133910016,13057.76015,4805.67943012398,-5731521658880,349.674865245819,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
3211,16975.328175,3771.82333554276,-3603595001856,13057.76015,4792.13933450233,-5894639714304,355.092119455338,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
3261,16975.328175,3765.06648620682,-3673837010944,15310.4399,4794.34723176972,-5955873406976,360.529214382172,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
3311,16975.328175,3757.84902403391,-3732670644224,15123.49345,4792.37295059084,-5960549531648,366.169425487518,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
3313,16975.328175,3757.48899644573,-3734958374912,15123.49345,4792.13602150427,-5960034156544,369.620240211487,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
3363,16975.328175,3754.86848745139,-3780632903680,15192.50465,4773.70783786378,-6088627847168,375.368057489395,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
3413,16975.328175,3751.70060437711,-3835946205184,15192.50465,4769.64535664163,-6114910404608,380.853367090225,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
3463,16975.328175,3748.1386988133,-3875414081536,15192.50465,4774.1578072502,-6109419536384,386.286777019501,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
3513,16975.328175,3744.01915157386,-3913877422080,15310.4399,4774.5941337234,-6160335241216,391.154447317123,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
3563,16975.328175,3739.26648687115,-3984584474624,15310.4399,4771.11183783056,-6226915622912,396.904841899872,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
3613,16975.328175,3734.09361188305,-4055683563520,14165.46995,4762.7583735621,-6345601318912,402.281755685806,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
3663,16975.328175,3727.3544056051,-4132196319232,15123.49345,4745.85822560113,-6540228558848,407.231565952301,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
3713,16975.328175,3726.11409664161,-4171191287808,13057.76015,4725.0312646295,-6777420644352,412.300346851349,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
3763,16975.328175,3723.46361839675,-4212754874368,14165.46995,4711.71323091317,-6899517882368,417.379576206207,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
3813,16975.328175,3716.84855077403,-4300691472384,15310.4399,4714.04372355067,-6865069539328,422.68335556984,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
3863,16975.328175,3709.75386379988,-4362682630144,15192.50465,4712.21189431824,-6869482471424,427.610520839691,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
3865,16975.328175,3709.39607646537,-4364985827328,15192.50465,4711.97766726134,-6868952940544,431.172774076462,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
3915,16975.328175,3706.85208357977,-4416125534208,15192.50465,4693.81301001742,-6997090500608,436.253913164139,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
3965,16975.328175,3703.74719424438,-4471576592384,15192.50465,4689.83815915435,-7004279013376,442.045394897461,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
4015,16975.328175,3700.24326505506,-4510962155520,15192.50465,4694.36906545585,-7016905441280,447.668268203735,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
4065,16975.328175,3696.15541755948,-4544575569920,15192.50465,4694.81694049315,-7055763046400,452.469089269638,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
4115,16975.328175,3691.42788939309,-4614114770944,15123.49345,4691.35609346244,-7155517227008,457.366282224655,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
4165,16975.328175,3686.27944045301,-4683746508800,15310.4399,4683.06874558683,-7255388848128,462.31075167656,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
4215,16975.328175,3679.63538584194,-4760478941184,14337.9349499999,4666.40579027304,-7446011576320,467.329143285751,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
4265,16975.328175,3678.45858286043,-4794024460288,15123.49345,4645.90551943451,-7682047606784,472.081350326538,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
4315,16975.328175,3675.88903386782,-4850411372544,14337.9349499999,4632.83490503507,-7803352121344,477.831931114197,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
4365,16975.328175,3669.41144689893,-4929042513920,15123.49345,4635.27594976336,-7768558796800,482.969119310379,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
4415,16975.328175,3662.45458464244,-4991088590848,14337.9349499999,4633.58105112665,-7772895707136,488.085406303406,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
4417,16975.328175,3662.09977649288,-4993410924544,14337.9349499999,4633.3498035832,-7772362506240,491.562104701996,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
4467,16975.328175,3659.63519453837,-5050436943872,14337.9349499999,4615.45315928107,-7900128870400,497.293965816498,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
4517,16975.328175,3656.60381642244,-5105941741568,14337.9349499999,4611.56383559599,-7907083026432,502.296842098236,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
4567,16975.328175,3653.15596655495,-5145214844928,14337.9349499999,4616.1031568511,-7922867240960,507.695447921753,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
4617,16975.328175,3649.1000079448,-5178832191488,15192.50465,4616.56436783053,-7969834532864,512.95605802536,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
4667,16975.328175,3644.39580348303,-5241895124992,15123.49345,4613.12429813854,-8064012386304,517.901619195938,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
4717,16975.328175,3639.27754502321,-5311371149312,15123.49345,4604.90857527429,-8160415842304,522.744547843933,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
4767,16975.328175,3632.72017155404,-5387832262656,15123.49345,4588.46040223779,-8346870480896,528.390107631683,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
4817,16975.328175,3631.60378859099,-5435799371776,14337.9349499999,4568.26115070684,-8582080233472,533.44379234314,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
4867,16975.328175,3629.10923501374,-5492410941440,14337.9349499999,4555.41983549213,-8702631870464,538.899950027466,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
4917,16975.328175,3622.77628594684,-5555935510528,15192.50465,4557.95706437948,-8667675492352,544.070508241653,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
4967,16975.328175,3615.94768241767,-5619425476608,14337.9349499999,4556.39550757408,-8671883952128,549.46169757843,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
4969,16975.328175,3615.59588425912,-5623591206912,14337.9349499999,4556.16759087363,-8671343935488,552.55574965477,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
5019,16975.328175,3613.20787388157,-5683643940864,14337.9349499999,4538.53395280388,-8798792056832,557.797227621079,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
5069,16975.328175,3610.25062756185,-5739194875904,14337.9349499999,4534.7455037522,-8814222901248,562.838368415833,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
5119,16975.328175,3606.86120151583,-5778395627520,14337.9349499999,4539.2917769738,-8819582173184,568.462714195251,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
5169,16975.328175,3602.83445301305,-5811993837568,14337.9349499999,4539.76270570904,-8867566059520,574.038820743561,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
5219,16975.328175,3598.15760803479,-5868293718016,15192.50465,4536.34542844773,-8961481768960,579.367311000824,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
5269,16975.328175,3593.06960517497,-5937602232320,15123.49345,4528.19660766525,-9061616582656,584.656159162521,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
5319,16975.328175,3586.59231911378,-6013839474688,14337.9349499999,4511.95014133872,-9243589607424,589.787287473679,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
5369,16975.328175,3585.53355100766,-6071996121088,14337.9349499999,4492.06856213802,-9477707268096,595.559387207031,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
5419,16975.328175,3583.11301062291,-6118186680320,14337.9349499999,4479.47919935764,-9597476667392,600.542875051498,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
5469,16975.328175,3576.91890677986,-6181507039232,14337.9349499999,4482.11484426011,-9566173528064,605.63435959816,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
5519,16975.328175,3570.21826769703,-6251911577600,14337.9349499999,4480.6838864603,-9566379048960,611.014996290207,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
5521,16975.328175,3569.87019080219,-6256079405056,14337.9349499999,4480.45986029096,-9565839032320,614.23126578331,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
5571,16975.328175,3567.5587193382,-6315996086272,14337.9349499999,4463.08051582331,-9737925033984,620.197146177292,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
5621,16975.328175,3564.67253709159,-6371650306048,14337.9349499999,4459.37187422937,-9763720003584,625.982485532761,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
5671,16975.328175,3561.33537168607,-6410843979776,14337.9349499999,4463.9280244706,-9710788935680,631.803968429565,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
5721,16975.328175,3557.34162355065,-6444340215808,14337.9349499999,4464.41210921458,-9760930791424,637.249202251434,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
5771,16975.328175,3552.69023030468,-6493391028224,14337.9349499999,4461.01506014299,-9854597988352,643.025129318237,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
5821,16975.328175,3547.62620693798,-6562618802176,14337.9349499999,4452.92473723627,-9959508017152,648.752892971039,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
5871,16975.328175,3541.2317188195,-6638587871232,14337.9349499999,4436.8912882452,-10135869063168,654.239547252655,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
5921,16975.328175,3540.23117209,-6696569405440,14165.46995,4417.30351552918,-10369275789312,659.670329093933,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
5971,16975.328175,3537.88723173684,-6742777790464,14337.9349499999,4404.91305740728,-10501935333376,665.425071716309,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
6021,16975.328175,3531.83487156466,-6805926969344,14337.9349499999,4407.63767879625,-10453319155712,670.653944253922,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
6071,16975.328175,3525.26377759061,-6883649257472,14337.9349499999,4406.3328505527,-10457437962240,675.890059947968,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
6073,16975.328175,3524.91879754401,-6887821017088,14337.9349499999,4406.11209056054,-10456894799872,678.699833154678,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
6123,16975.328175,3522.68191912934,-6947569401856,14337.9349499999,4388.9862019965,-10609567465472,683.6356818676,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
6173,16975.328175,3519.86798144946,-7003338702848,14337.9349499999,4385.37196428757,-10626042691584,689.107289791107,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
6223,16975.328175,3516.58889327784,-7042474967040,14337.9349499999,4389.9331664613,-10601172566016,694.200424671173,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
6273,16975.328175,3512.6224129995,-7075969105920,14337.9349499999,4390.42524394281,-10651168669696,699.200464487076,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
6323,16975.328175,3507.99433448577,-7117549076480,14337.9349499999,4387.04726963219,-10744656560128,704.561452388763,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
6373,16975.328175,3502.95521385881,-7186671206400,14337.9349499999,4379.01826554749,-10855150256128,710.024174213409,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
6423,16975.328175,3496.64370371529,-7262376034304,14337.9349499999,4363.19524908528,-11025199923200,715.122345924377,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
6473,16975.328175,3495.69847992472,-7320230952960,14165.46995,4343.87258376767,-11258235453440,720.795304775238,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
6523,16975.328175,3493.43926136067,-7366380093440,14337.9349499999,4331.68568968998,-11377301258240,727.018887758255,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
6573,16975.328175,3487.52261785196,-7429381947392,14337.9349499999,4334.50015318453,-11341771309056,732.992869615555,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
6623,16975.328175,3481.08013069297,-7514787151872,14337.9349499999,4333.32743486763,-11345677254656,738.571393013001,{'optimizer': <class 'torch.optim.adam.Adam'>},16703.5372087955,TRUE
1,62377.813825,4010.57956040766,-209519403008,111581.9473,5312.00455843846,-157486743552,3.22768187522888,{'lr': 0.0001},13552.4626340866,TRUE
51,62135.49595,4010.24104169762,-215092797440,110513.54625,5309.94441956746,-169812590592,7.70456695556641,{'lr': 0.0001},13552.4626340866,TRUE
101,59838.6191,4009.71218472805,-224741613568,105037.9767,5309.47386734388,-169414230016,12.6275730133057,{'lr': 0.0001},13552.4626340866,TRUE
151,59838.6191,4009.20911523563,-229753806848,105037.9767,5309.77536229211,-165196709888,18.1322402954102,{'lr': 0.0001},13552.4626340866,TRUE
201,59823.581325,4008.68887183676,-236062695424,105037.9767,5309.75670550948,-166904938496,23.0114858150482,{'lr': 0.0001},13552.4626340866,TRUE
251,59823.581325,4008.08630790013,-236850618368,105037.9767,5309.3823541296,-173679558656,28.2427787780762,{'lr': 0.0001},13552.4626340866,TRUE
301,59823.581325,4007.50322464183,-240048431104,105037.9767,5308.48147784648,-181503148032,33.6609575748444,{'lr': 0.0001},13552.4626340866,TRUE
351,59823.581325,4006.83939634302,-246021062656,105037.9767,5306.65011275229,-194471575552,38.7973062992096,{'lr': 0.0001},13552.4626340866,TRUE
401,58683.77095,4006.7156515604,-246958661632,98282.587,5304.38794405534,-209480073216,44.4674718379974,{'lr': 0.0001},13552.4626340866,TRUE
451,57014.066775,4006.39879393448,-252865519616,92930.52505,5303.07646119863,-219576418304,50.0804667472839,{'lr': 0.0001},13552.4626340866,TRUE
501,54915.354475,4005.62517123356,-268315361280,90115.6295999999,5303.30824955157,-213556805632,55.3969235420227,{'lr': 0.0001},13552.4626340866,TRUE
551,52410.4220249999,4004.84172413037,-276682244096,86994.37695,5303.09715305215,-219162869760,60.822361946106,{'lr': 0.0001},13552.4626340866,TRUE
553,52410.4220249999,4004.80310789875,-277039661056,86994.37695,5303.07401227837,-219251933184,64.3863639831543,{'lr': 0.0001},13552.4626340866,TRUE
603,53246.778825,4004.52217235931,-281479118848,84152.36895,5301.36205266183,-239704801280,69.8868718147278,{'lr': 0.0001},13552.4626340866,TRUE
653,52410.4220249999,4004.14481132755,-285934387200,80352.7335999999,5301.10951548977,-243385483264,75.1585731506348,{'lr': 0.0001},13552.4626340866,TRUE
703,52410.4220249999,4003.69734723487,-290793750528,77143.55445,5301.62029493671,-241871224832,80.0713746547699,{'lr': 0.0001},13552.4626340866,TRUE
753,50136.8427,4003.20347358116,-295714570240,80352.7335999999,5301.68828049221,-237332070400,84.9355006217957,{'lr': 0.0001},13552.4626340866,TRUE
803,49237.102775,4002.62897294704,-297104097280,80352.7335999999,5301.33776378784,-244344111104,90.0632064342499,{'lr': 0.0001},13552.4626340866,TRUE
853,50591.884775,4002.04242687457,-296742060032,80895.98,5300.45463333892,-253012869120,95.941926240921,{'lr': 0.0001},13552.4626340866,TRUE
903,50591.884775,4001.34164392061,-301245513728,80895.98,5298.66690757937,-266077978624,99.898111820221,{'lr': 0.0001},13552.4626340866,TRUE
953,50591.884775,4001.20692753948,-300836257792,76455.2037499999,5296.47299630935,-277573959680,103.356384038925,{'lr': 0.0001},13552.4626340866,TRUE
1003,49237.102775,4000.89371728057,-305004560384,74229.1895,5295.15232353334,-286093770752,107.167882680893,{'lr': 0.0001},13552.4626340866,TRUE
1053,46852.811775,4000.14592233222,-314433568768,68095.0146999999,5295.42191570702,-286403100672,111.502295732498,{'lr': 0.0001},13552.4626340866,TRUE
1103,46318.90615,3999.37526877194,-324184342528,67562.35715,5295.22257645374,-289595752448,114.92106294632,{'lr': 0.0001},13552.4626340866,TRUE
1105,46318.90615,3999.33714318725,-324576395264,67562.35715,5295.19959916353,-289653653504,117.163565158844,{'lr': 0.0001},13552.4626340866,TRUE
1155,44109.5555360479,3999.06992079309,-330435559424,65657.9285,5293.47691596595,-302951628800,121.840098142624,{'lr': 0.0001},13552.4626340866,TRUE
1205,40470.7307110479,3998.70967356798,-332525371392,64592.03405,5293.22765829151,-305347887104,125.814595222473,{'lr': 0.0001},13552.4626340866,TRUE
1255,39999.127436048,3998.26994030147,-340211040256,61680.4527,5293.75230941338,-301158727680,129.944284915924,{'lr': 0.0001},13552.4626340866,TRUE
1305,41309.8136110479,3997.78737312048,-344458084352,62110.0002999999,5293.82723902381,-301894303744,133.769181251526,{'lr': 0.0001},13552.4626340866,TRUE
1355,40954.4586110479,3997.22624803864,-348649029632,64592.03405,5293.48125695966,-303865331712,137.732740402222,{'lr': 0.0001},13552.4626340866,TRUE
1405,40115.3757110479,3996.64010933845,-353454424064,64955.14515,5292.59657266926,-315641790464,141.717506408691,{'lr': 0.0001},13552.4626340866,TRUE
1455,40115.375711048,3995.94390901204,-361751855104,65607.44055,5290.83260604097,-324458479616,145.300088405609,{'lr': 0.0001},13552.4626340866,TRUE
1505,40954.4586110479,3995.80735258034,-366913699840,62110.0002999999,5288.65020629281,-338909331456,149.314543247223,{'lr': 0.0001},13552.4626340866,TRUE
1555,40730.68635,3995.50252918025,-373432729600,57381.5997,5287.34442380109,-351805865984,153.117741823196,{'lr': 0.0001},13552.4626340866,TRUE
1605,40730.68635,3994.76408295081,-383036833792,54247.68005,5287.61704701996,-353610956800,156.776525735855,{'lr': 0.0001},13552.4626340866,TRUE
1655,37466.73955,3993.99794067255,-392866693120,52877.8021499999,5287.4193843013,-363285184512,160.619814395905,{'lr': 0.0001},13552.4626340866,TRUE
1657,37466.73955,3993.95999905468,-393260630016,52498.4106,5287.3964574955,-364071223296,163.13096165657,{'lr': 0.0001},13552.4626340866,TRUE
1707,37466.73955,3993.69638937485,-399282225152,49967.19645,5285.64758637792,-370864029696,167.036334037781,{'lr': 0.0001},13552.4626340866,TRUE
1757,37466.73955,3993.34707382757,-401889296384,49281.1296,5285.39408292053,-382169284608,171.04895401001,{'lr': 0.0001},13552.4626340866,TRUE
1807,37466.73955,3992.91571644535,-408522866688,49012.4051499999,5285.91989019448,-374026829824,174.816727161407,{'lr': 0.0001},13552.4626340866,TRUE
1857,37466.73955,3992.44075796282,-415634898944,47334.90965,5285.99778194941,-379138080768,178.323536157608,{'lr': 0.0001},13552.4626340866,TRUE
1907,36972.792825,3991.89101995103,-425010970624,47334.90965,5285.65500360237,-381859856384,182.404036045074,{'lr': 0.0001},13552.4626340866,TRUE
1957,34043.0409250001,3991.30576489327,-433559814144,47803.9572,5284.76800630664,-392314060800,186.342868804932,{'lr': 0.0001},13552.4626340866,TRUE
2007,34043.0409250001,3990.61929958269,-443042643968,47803.9572,5283.02715553164,-403896139776,189.891520023346,{'lr': 0.0001},13552.4626340866,TRUE
2057,34043.0409250001,3990.48491130203,-451224338432,46805.7908,5280.88475743871,-422706184192,193.523097991943,{'lr': 0.0001},13552.4626340866,TRUE
2107,34827.1435750001,3990.1861836749,-457458991104,44692.0643,5279.59758115714,-435277791232,197.655336141586,{'lr': 0.0001},13552.4626340866,TRUE
2157,31086.083675,3989.45172279492,-456892628992,43323.5937999999,5279.87045726425,-436146307072,201.481496572495,{'lr': 0.0001},13552.4626340866,TRUE
2207,31086.083675,3988.6869950855,-461507608576,42722.4573,5279.67321361324,-438883549184,204.898534297943,{'lr': 0.0001},13552.4626340866,TRUE
2209,31086.083675,3988.64943296138,-461900562432,42722.4573,5279.6503731918,-438948757504,207.158323287964,{'lr': 0.0001},13552.4626340866,TRUE
2259,29108.72665,3988.38867726448,-466758696960,41945.6511,5277.89373568831,-448687931392,211.304175138474,{'lr': 0.0001},13552.4626340866,TRUE
2309,29108.72665,3988.04383577539,-469330788352,39916.8155999999,5277.63079565345,-451514597376,214.888782978058,{'lr': 0.0001},13552.4626340866,TRUE
2359,29108.72665,3987.61767226018,-471764320256,39079.7334,5278.15632958245,-452457234432,218.212148189545,{'lr': 0.0001},13552.4626340866,TRUE
2409,29108.72665,3987.14761165372,-475051884544,39079.7334,5278.23562351003,-455930806272,222.436642885208,{'lr': 0.0001},13552.4626340866,TRUE
2459,29108.72665,3986.60837229499,-479822200832,40678.862,5277.89449155841,-459499929600,226.291420936584,{'lr': 0.0001},13552.4626340866,TRUE
2509,29108.72665,3986.03253932309,-489535275008,40678.862,5277.01193544194,-470834315264,229.819931745529,{'lr': 0.0001},13552.4626340866,TRUE
2559,29108.72665,3985.34477733549,-496104620032,40678.862,5275.26760210896,-485320425472,233.450859546661,{'lr': 0.0001},13552.4626340866,TRUE
2609,29108.72665,3985.21338340533,-503220453376,39079.7334,5273.15110051206,-502155640832,237.488478899002,{'lr': 0.0001},13552.4626340866,TRUE
2659,29108.72665,3984.91561596669,-501983117312,37998.2364,5271.85701151099,-513124630528,241.029085636139,{'lr': 0.0001},13552.4626340866,TRUE
2709,29108.72665,3984.18114657858,-502864166912,35323.9193500001,5272.12819090505,-511106777088,244.446137428284,{'lr': 0.0001},13552.4626340866,TRUE
2759,26655.281,3983.41526590911,-506930380800,34910.73765,5271.93090496676,-513904738304,248.747756958008,{'lr': 0.0001},13552.4626340866,TRUE
2761,26655.281,3983.37769788874,-507146256384,34910.73765,5271.90802206386,-513972240384,251.188452720642,{'lr': 0.0001},13552.4626340866,TRUE
2811,26655.281,3983.1177035557,-511234818048,34910.73765,5270.15087698451,-522634952704,255.296030759811,{'lr': 0.0001},13552.4626340866,TRUE
2861,26655.281,3982.77661414903,-517407260672,33156.9343,5269.88338411468,-527575154688,258.838086605072,{'lr': 0.0001},13552.4626340866,TRUE
2911,26655.281,3982.35502425326,-521821372416,31717.0741,5270.40722285567,-529318379520,263.071631193161,{'lr': 0.0001},13552.4626340866,TRUE
2961,26655.281,3981.88876206316,-524126896128,31549.83535,5270.48780166581,-531695566848,266.84265589714,{'lr': 0.0001},13552.4626340866,TRUE
3011,26655.281,3981.35904841522,-527040249856,31650.30335,5270.14763277645,-535718068224,270.482779979706,{'lr': 0.0001},13552.4626340866,TRUE
3061,26655.281,3980.79230344328,-533530132480,31717.0741,5269.27042524434,-546912960512,274.0274477005,{'lr': 0.0001},13552.4626340866,TRUE
3111,26655.281,3980.11477093372,-539281670144,31549.83535,5267.54600354921,-561354964992,278.10267329216,{'lr': 0.0001},13552.4626340866,TRUE
3161,27222.372725,3979.98339546557,-543172755456,31212.6589,5265.44333391933,-582580174848,282.100454807281,{'lr': 0.0001},13552.4626340866,TRUE
3211,27222.372725,3979.68828288582,-546077818880,30268.4724499999,5264.15888734058,-601798868992,285.450287818909,{'lr': 0.0001},13552.4626340866,TRUE
3261,27222.372725,3978.95790031959,-554904584192,31202.16325,5264.42587748042,-606671011840,289.499278783798,{'lr': 0.0001},13552.4626340866,TRUE
3311,23903.89965,3978.19139375312,-566428663808,30410.9851499999,5264.22748880342,-606981980160,293.709943056107,{'lr': 0.0001},13552.4626340866,TRUE
3313,24183.01105,3978.15378520058,-566956523520,30410.9851499999,5264.2044739673,-606925160448,295.805719852448,{'lr': 0.0001},13552.4626340866,TRUE
3363,24183.01105,3977.89244949935,-573715742720,30410.9851499999,5262.43760884095,-627708723200,299.605963945389,{'lr': 0.0001},13552.4626340866,TRUE
3413,24150.4933999999,3977.5556137991,-581503942656,29131.69575,5262.16060496793,-633925468160,303.424431324005,{'lr': 0.0001},13552.4626340866,TRUE
3463,23903.3369999999,3977.13550442146,-585919463424,29131.69575,5262.68338452335,-630671736832,307.418691396713,{'lr': 0.0001},13552.4626340866,TRUE
3513,23903.3369999999,3976.67207836106,-588214140928,29072.8297,5262.76437275515,-629189967872,310.791052341461,{'lr': 0.0001},13552.4626340866,TRUE
3563,24150.4933999999,3976.15041683354,-589645479936,29131.69575,5262.42415683917,-634880983040,314.755575180054,{'lr': 0.0001},13552.4626340866,TRUE
3613,23629.401575,3975.59197866987,-591371141120,29131.69575,5261.55103743613,-644528603136,318.797062158585,{'lr': 0.0001},13552.4626340866,TRUE
3663,23629.401575,3974.91762559792,-597970157568,29072.8297,5259.82886458405,-658344181760,322.629868984222,{'lr': 0.0001},13552.4626340866,TRUE
3713,23092.21015,3974.78702043482,-599487676416,26768.22965,5257.73286214094,-683594678272,326.965431690216,{'lr': 0.0001},13552.4626340866,TRUE
3763,23092.21015,3974.49259614237,-605999398912,27912.1342,5256.4580279972,-692438106112,330.809710979462,{'lr': 0.0001},13552.4626340866,TRUE
3813,22721.824725,3973.76329368089,-624771530752,27912.1342,5256.72294199455,-693197799424,334.369369029999,{'lr': 0.0001},13552.4626340866,TRUE
3863,22592.633325,3972.99497516775,-642145484800,26768.22965,5256.52318282375,-697263325184,338.285074234009,{'lr': 0.0001},13552.4626340866,TRUE
3865,22592.633325,3972.95742305659,-642818080768,26768.22965,5256.50008873804,-697735380992,340.73127579689,{'lr': 0.0001},13552.4626340866,TRUE
3915,22096.7505,3972.69611092704,-648696233984,26768.22965,5254.72957724544,-709497454592,344.782691001892,{'lr': 0.0001},13552.4626340866,TRUE
3965,22422.314225,3972.36260676871,-657968660480,26768.22965,5254.44370743799,-718426734592,348.737123966217,{'lr': 0.0001},13552.4626340866,TRUE
4015,22096.7505,3971.9456032153,-666652213248,25517.8046499999,5254.96572778751,-711607713792,352.761530160904,{'lr': 0.0001},13552.4626340866,TRUE
4065,22096.7505,3971.48430506257,-671942344704,25517.8046499999,5255.04557632828,-712939208704,356.548315763473,{'lr': 0.0001},13552.4626340866,TRUE
4115,22096.7505,3970.9689139466,-671810256896,26768.22965,5254.70569148366,-721310384128,360.138078927994,{'lr': 0.0001},13552.4626340866,TRUE
4165,21765.37475,3970.41641685837,-671799574528,26768.22965,5253.83465600007,-734802935808,364.009194135666,{'lr': 0.0001},13552.4626340866,TRUE
