instance,optimal_value,model
78,9625368.874490827,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
79,9737374.935523815,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
80,10241772.013844727,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
81,8374898.7227620045,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
82,9295172.206645139,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
83,8533982.284504902,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
84,10785327.202480549,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
85,9003764.48475536,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
86,7999636.471656446,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
87,7575040.325607972,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
88,9825908.035563294,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
89,7879716.951300803,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
90,7508199.45443627,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
91,7919820.124773621,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
92,9423663.725531023,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
93,9667832.837120052,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
94,10085397.049860088,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
95,8930221.456916656,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
96,7817111.659789844,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
97,9906399.825232074,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
98,12047806.06903915,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
99,8720278.614964712,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
100,9328202.771385621,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
101,12358979.879238598,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
102,7857276.321225671,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
103,9065611.290408373,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
104,7730211.243757649,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
105,9474117.311250217,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
106,7934822.009838406,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
107,7312578.167283643,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
108,8785760.950735036,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
109,9702467.997916358,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
110,7160939.384674376,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
111,4642536.8101931475,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
112,8055336.939114018,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
113,7335246.672257073,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
114,7947725.363990491,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
115,8500772.739165505,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
116,9380429.912013812,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
117,9777442.802856075,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
118,8598067.059709478,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
119,9040228.016310021,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
120,7647298.885500342,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
121,10313697.251600694,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
122,7220300.553489478,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
123,9055020.918302163,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
124,7116426.383525392,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
125,8204307.047585149,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
126,8355006.020427928,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
127,8301630.702563017,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
128,9056221.923883706,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
129,6762055.556265916,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
130,8670186.367731242,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
131,7922678.748824443,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
132,9835106.266283289,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
133,11079533.900819587,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
134,8409690.529548649,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
135,7365347.058532333,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
136,9648031.578204662,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
137,9334713.90769749,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
138,9460966.518906588,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
139,9478919.370533144,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
140,10028757.250398528,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
141,9900135.672912616,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
142,8564475.611956352,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
143,10110684.269780993,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
144,7624393.687743718,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
145,10158183.396007666,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
146,8563580.77194411,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
147,8600568.971148618,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
148,8466920.228302635,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
149,8286332.75598076,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
150,7871467.301869475,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
151,11910535.530218806,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
152,10065843.028900111,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
153,7997879.66892448,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
154,11470734.702595837,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
155,8202858.474970854,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
156,8790163.040828511,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
157,7681388.409180917,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
158,7577796.557620485,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
159,6735900.616308161,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
160,7221478.562366945,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
161,9597245.980809396,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
162,9047479.430451483,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
163,8876832.824306518,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
164,9562838.28547956,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
165,6860200.010050207,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
166,6616978.783969978,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
167,6210076.051901828,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
168,7026667.399260416,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
169,6750764.611784266,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
170,9261732.555352096,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
171,7147178.285668141,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
172,6999564.812210863,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
173,9465058.19937285,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
174,8843590.15924772,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
175,10455532.381463815,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
176,7426076.147665077,../Results/MSE_pred/MSE-prediction_test_epoch20.npy
0,9182409.969207874,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
1,9338087.716377115,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
2,8257991.361178666,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
3,8642486.184475228,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
4,9083923.472573176,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
5,7845164.305946658,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
6,9289547.818143407,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
7,10333984.76457519,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
8,9302593.545653693,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
9,8499411.356148707,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
10,8481091.117425893,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
11,8051559.174924178,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
12,8604691.567240072,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
13,9202609.009988472,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
14,9913483.057003947,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
15,8743450.518795844,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
16,8139867.266712642,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
17,9171859.839744234,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
18,9361510.646550758,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
19,8704751.326082412,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
20,10484737.07534702,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
21,11185205.54975262,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
22,7924636.456562813,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
23,8483270.733220335,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
24,7867790.743114616,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
25,6851717.993492312,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
26,8425364.466916606,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
27,10308239.84358618,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
28,8631419.564039469,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
29,10036178.358686829,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
30,9192281.717952944,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
31,8458785.766514784,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
32,8463666.842227662,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
33,8278657.267058911,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
34,9440418.308499895,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
35,12390464.444814121,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
36,10173551.663173195,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
37,8510735.279414233,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
38,8063245.2932442045,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
39,8899369.206750821,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
40,8947036.849151334,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
41,11070105.395167246,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
42,10280908.906530619,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
43,8923594.825057076,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
44,8448164.19208754,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
45,10222405.380345881,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
46,7391739.723718211,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
47,7800749.541752919,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
48,8180104.287122385,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
49,9187344.713873597,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
50,8559445.24049616,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
51,7977511.52203447,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
52,8567496.972442174,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
53,8133315.753097294,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
54,6973315.4107854115,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
55,6903503.689875519,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
56,10175908.870603262,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
57,9152186.18909369,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
58,8523058.685866894,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
59,9622511.513165317,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
60,8200180.23961907,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
61,7934389.306420025,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
62,8851813.359366355,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
63,10289995.851119634,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
64,10922596.648919221,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
65,11215751.19279236,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
66,8829124.636787644,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
67,9485734.305162849,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
68,9115309.307758266,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
69,6567272.93879678,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
70,9766836.727152774,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
71,14183473.941338355,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
72,7247360.04323208,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
73,7273403.366206932,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
74,12335380.843147945,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
75,9816189.42304698,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
76,9322804.1416241,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
77,9215246.445623793,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
78,9595577.301486215,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
79,9738042.64266279,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
80,10191844.557126928,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
81,8375389.673990171,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
82,9280586.021740548,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
83,8549679.888750384,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
84,10794816.996838681,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
85,9030915.355467508,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
86,7996828.643357261,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
87,7579878.694398262,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
88,9790391.797641803,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
89,7913320.731087831,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
90,7516124.237506592,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
91,7924605.675453214,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
92,9366071.10369306,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
93,9665249.896475205,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
94,10081795.22567869,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
95,8929766.041535359,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
96,7819672.557353367,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
97,9900323.561305467,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
98,12046990.496707356,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
99,8723034.112195592,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
100,9316528.893062282,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
101,12400933.617667628,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
102,7869618.757834212,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
103,8999332.017161954,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
104,7730255.891351196,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
105,9507741.175667316,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
106,7932446.606729482,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
107,7311895.359195653,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
108,8946507.948648535,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
109,9657488.67230451,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
110,7063551.9617656935,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
111,4647871.552173649,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
112,8055781.002741996,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
113,7343719.745269904,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
114,7973200.673261773,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
115,8531079.522619281,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
116,9437202.176328741,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
117,9814239.26827239,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
118,8587799.541143829,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
119,9046551.35370984,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
120,7645157.405660917,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
121,10243155.866921129,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
122,7311385.560785589,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
123,9057409.089408157,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
124,7116904.529378516,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
125,8185934.005264239,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
126,8297272.136262589,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
127,8303012.6730123125,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
128,9210560.301762724,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
129,6778293.6278577745,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
130,8674232.357431123,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
131,7925166.960128703,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
132,9822655.821870647,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
133,11089994.9180148,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
134,8482412.663466671,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
135,7365347.071457587,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
136,9661146.54555334,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
137,9329652.793546056,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
138,9460068.056658933,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
139,9475717.908170821,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
140,10022258.17284547,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
141,9906497.877780596,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
142,8564614.205284756,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
143,10157452.024102334,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
144,7637795.940944844,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
145,10143741.704562739,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
146,8563773.120356882,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
147,8595694.372650323,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
148,8469361.81701653,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
149,8281260.925116503,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
150,7941109.768547489,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
151,11892489.232500525,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
152,10078708.395137817,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
153,8041069.004996935,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
154,11757320.514049372,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
155,8199995.462566644,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
156,8784807.765276197,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
157,7677242.7034743205,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
158,7578079.151099809,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
159,6736213.578128976,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
160,7228221.948088652,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
161,9619115.234276405,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
162,9132092.977174466,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
163,8880813.37671884,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
164,9581948.224706514,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
165,6993062.133121337,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
166,6617003.811194363,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
167,6210063.195124298,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
168,6988125.366651524,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
169,6749702.344645096,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
170,9258434.950331645,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
171,7167502.831019652,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
172,6987374.264631565,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
173,9465402.047533335,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
174,8868172.835775886,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
175,10430073.87727755,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
176,7431393.029159143,../Results/MSE_pred/MSE-prediction_test_epoch2.npy
0,9182018.022494586,../Results/MSE_pred/MSE-prediction_test_epoch4.npy
1,9336468.549742065,../Results/MSE_pred/MSE-prediction_test_epoch4.npy
2,8258123.702652785,../Results/MSE_pred/MSE-prediction_test_epoch4.npy
3,8642861.9355989,../Results/MSE_pred/MSE-prediction_test_epoch4.npy
